volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,blow_out_rate,delay_blow_out,%error,abs-err,oo
1000,45.63865839756804,77.95795498857923,12.260718806223846,3.3278019927587534,43.08800400580572,5.9293134939399135,-0.9815959180579533,0.9815959180579533,50.327196918924756
1000,57.019702919218105,31.60192723778131,3.5762562964648694,6.720513834057838,44.9223466394076,3.7548063435909813,1.4705631445337684,1.4705631445337684,59.47820729346719
1000,32.55769091417626,50.92070075429294,0.47342025192749226,9.873534565119309,32.42530586575557,12.185422108911364,0.13642826481211445,0.13642826481211445,60.70004235148489
1000,34.83380814129189,35.197767650692654,8.784953302822972,3.1901779693672876,38.06886146088097,13.482486612570291,-0.22814362211817008,0.22814362211817008,69.0937666324387
1000,74.84894314964274,21.01541524942207,8.803079786219044,1.7927910109220662,26.498838961397194,3.6127984218979488,-1.4819840955035488,1.4819840955035488,71.54023092364895
1000,43.10716364281481,34.42010202758732,12.634001278256918,11.164243032480417,3.260777027087413,10.182890969054618,1.4554693034976003,1.4554693034976003,76.049034840602
1000,17.074675193677983,75.00881427714724,1.6372585677359157,14.62744043579409,64.62974879236106,2.7517357467294468,-0.7081333306739589,0.7081333306739589,88.16273333892467
1000,29.348523870077937,24.44781426609532,8.48272711015862,14.887655549309981,32.394097390765616,14.174716056322175,-0.5301881539799426,0.5301881539799426,98.3470987058073
1000,55.18889047429616,13.028550213286145,11.379889758173853,7.669363398499715,56.288375758737054,2.8600136494772124,0.5427344958996334,0.5427344958996334,113.9233528748261
1000,23.475327057333004,12.455880230931307,12.224772127976507,0.0,0.0,0.0,-1.1090756806579345,1.1090756806579345,135.10605438727353
