volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,blow_out_rate,delay_blow_out,%error,abs-err,oo
1000,53.87303695605239,71.25784256818153,12.812831885340135,1.6634047380657344,22.30013237628978,4.35305268770841,-5.273036108366396,5.273036108366396,47.071940923192386
1000,82.5,82.5,15.0,15.0,0.0,15.0,-6.365871865050614,6.365871865050614,54.24242424242424
1000,37.56714497481334,42.97001237118551,13.25836058261606,0.7928667946125125,36.466248151312556,13.379797572329421,-3.4466241731502527,3.4466241731502527,63.94227541451141
1000,59.79840893250392,23.944326741653146,2.709027546888642,11.585594773960958,60.84327360843609,13.311653754938888,-3.771100305973344,3.771100305973344,72.78102164661175
1000,21.470521336567707,77.672932480673,12.220725451626478,14.637187259530998,58.01436884937722,2.3719487706316165,-2.972375315829241,2.972375315829241,86.30789811960958
1000,19.983361950604845,56.30796390531549,14.252783458179607,4.448028950244358,65.40695459983077,11.935507077880658,-3.3517504170534758,3.3517504170534758,86.50191934329823
1000,57.38445716000749,20.866906934496146,14.751324946381903,7.5007582475487125,33.115344548810256,13.562881478207277,-2.428082120300423,2.428082120300423,87.60117558155187
1000,64.48977502305988,15.211649434202606,7.725551309558041,3.156570370879993,40.14902929737186,12.321970606734528,-3.076518745829504,3.076518745829504,92.12754639683617
1000,11.0,82.5,0.0,0.0,0.0,15.0,-3.5708538916942407,3.5708538916942407,103.03030303030303
1000,15.722937750210832,11.62973192984629,7.582438859733606,13.591960207889182,35.44146537597023,3.2185130151195347,-1.7483094969465713,1.7483094969465713,170.76224957888428
