volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,blow_out_rate,delay_blow_out,%error,abs-err,oo
1000,74.59667287795521,82.5,0.8575227936565526,15.0,64.79584701859959,15.0,-2.002133284694086,2.002133284694086,41.38415852720675
1000,82.5,82.5,15.0,15.0,82.5,15.0,-2.0874921417892915,2.0874921417892915,54.24242424242424
1000,48.680667364272104,32.11803327596234,1.7425552652072371,5.3997608179933385,22.334991588040015,0.8852864376953536,-1.152850137412568,1.152850137412568,58.81950837444119
1000,50.28383082627387,50.0698282532538,14.974166841188824,6.2142485090522035,10.8815288933317,2.462302845053349,-0.8245953424033077,0.8245953424033077,61.047631513599526
1000,17.18730002405033,72.91765130267352,7.3308084543123995,2.393337904884195,66.86749435109841,2.2103284731914568,-2.048371532751549,2.048371532751549,81.62074201710982
1000,33.35745225259948,22.12541691867111,1.7471917558963561,5.736721165308908,55.701303438628365,14.942022329828738,-1.7806486551765577,1.7806486551765577,82.6591100217036
1000,15.84096957778942,80.15251339257574,11.442649992739964,8.385844419106906,1.4971347152737324,10.873216926611175,-1.9061652274466752,1.9061652274466752,95.43215859292016
1000,32.12894201520607,24.04499894898464,12.03672014807849,13.470871071132592,48.64538795825772,10.441675236993058,-1.7715446356565263,1.7715446356565263,98.22086632753725
1000,18.286720520301486,32.16425705703011,6.852603819559974,13.183180260265472,57.300232905005494,4.956783245607162,-1.7404432728511956,1.7404432728511956,105.81068676563021
1000,82.5,11.0,15.0,15.0,0.0,0.0,-1.7425511085873506,1.7425511085873506,133.03030303030303
