volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,blow_out_rate,delay_blow_out,%error,abs-err,oo
1000,80.24776854557973,64.25076746627538,3.3648321076150385,2.5228915461567647,67.14373608897891,5.7982509235121675,-14.664560543861246,14.664560543861246,33.91314577165687
1000,72.26385260145574,69.09209745923293,7.971547197736672,4.340312153417492,8.72807472862756,5.462430589182214,-12.678944407165273,12.678944407165273,40.62347185284913
1000,53.65456266415505,60.54044345459593,3.9310570206429882,12.013164225202422,21.101159772940576,14.573124269613507,-10.321918730222027,10.321918730222027,51.099848814892184
1000,58.8041955471909,32.61714405983656,8.75576685989823,1.9368657974262513,76.79763140059991,6.928904040952828,-3.5765245214204073,3.5765245214204073,58.35694544783722
1000,43.86084740172586,77.49983531655607,14.94326271351848,8.770743467021658,39.676284617946045,14.07083065576504,-8.104615168584079,8.104615168584079,59.41663650943437
1000,80.6454443202008,14.908921860793408,7.062559654958514,0.09056308989065179,1.1108487306615042,2.6459922370135085,-6.147269331658004,6.147269331658004,86.62701048286894
1000,21.39613794522689,41.77407781955672,8.42814474629443,14.279656854821738,17.8483214908032,6.563219018019064,4.457846294024595,4.457846294024595,93.38349851195517
1000,17.709328632632506,60.345913498545826,10.293161916103314,12.954944734967441,44.43986358756924,3.0282461394899305,2.8858521416378555,2.8858521416378555,96.2866514995737
1000,21.361738336671987,25.60428009436173,2.505933272643952,11.629809365909528,21.970549901343123,11.958632292791535,0.9643176043283579,0.9643176043283579,100.00438247905437
1000,21.432157486788114,27.32575355186885,9.299220058225696,9.423697846305416,13.441192041946707,12.21351073571534,1.9492764424976747,1.9492764424976747,101.97729036196056
