volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,blow_out_rate,delay_blow_out,%error,abs-err,oo
1000,79.3560297649453,75.6754698343411,11.92603409968028,11.183885342461089,52.14619446198777,1.6520080798803847,-1.2910789700700052,1.2910789700700052,48.92567797834987
1000,75.31572132223606,35.57615586681712,10.364615106320198,4.025394453126616,76.38753048085928,9.83299992070611,-2.4501946409691877,2.4501946409691877,55.77616421325259
1000,45.840873107473335,51.28050456128171,4.784842502141027,10.305631659521667,25.412565185944548,14.470687414837784,-0.606756678766934,0.606756678766934,56.40565554675546
1000,48.42388075168437,37.03015215618829,3.4250594775767804,7.419402377132277,57.501209869109594,12.7422683008304,-0.7529610120619745,0.7529610120619745,58.50044962154295
1000,42.46166585229953,65.53513871585236,13.298686777552742,9.646785959575782,81.58671070312195,7.098803664546622,-1.631366645892845,1.631366645892845,61.75511631791706
1000,33.5243433707042,54.581991118881476,9.538409481179016,5.293192006111482,20.136291846453457,14.568196794599709,-1.993949653089818,1.993949653089818,62.9817331368522
1000,24.955057272169338,42.12162586126023,7.1465222177341445,4.164244634605813,41.09573560987139,13.085708459716663,-1.9415818718913154,1.9415818718913154,75.12357871798854
1000,21.806499381495335,38.86993653435357,2.6215792914843217,3.365838604853314,63.730325381392575,4.821889274430789,-2.2234005264914978,2.2234005264914978,77.57212919256321
1000,11.0,82.5,15.0,0.0,0.0,0.0,-2.6736385363486193,2.6736385363486193,118.03030303030303
1000,11.0,11.0,15.0,15.0,0.0,0.0,-1.271605126837852,1.271605126837852,211.8181818181818
