volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,%error,abs-err,oo
1000,4.903584471109779,4.292747480427797,4.019015568693815,2.960788264684566,1.4218067518030733,1.4218067518030733,443.8632971822076
1000,4.4,6.271569938234112,6.0,2.82887087399821,5.1981582319917665,5.1981582319917665,395.55130688768713
1000,4.4,5.366291164197035,5.640360280354247,5.0145037912946515,5.198158319858,5.198158319858,424.2760337605884
1000,4.4,1.1,3.6167338109227245,6.0,5.1981583229293316,5.1981583229293316,1145.980370174559
1000,26.4,8.01367148079719,5.3593568326759,4.949681163417617,5.198158323204785,5.198158323204785,172.97457342202708
