,Time,Value,Factor,Baseline,Mass
0,2023-02-06 15:40:30.533410,-904435,6.862879436681862,0,-131786.52027104323
1,2023-02-06 15:40:30.541451,-904462,6.862879436681862,0,-131790.45447974515
2,2023-02-06 15:40:30.558912,-904495,6.862879436681862,0,-131795.2629570475
3,2023-02-06 15:40:30.566848,-904472,6.862879436681862,0,-131791.9115940792
4,2023-02-06 15:40:30.574841,-904533,6.862879436681862,0,-131800.79999151686
5,2023-02-06 15:40:30.582887,-904447,6.862879436681862,0,-131788.2688082441
6,2023-02-06 15:40:30.590921,-904430,6.862879436681862,0,-131785.7917138762
7,2023-02-06 15:40:30.590921,-904423,6.862879436681862,0,-131784.77173384238
8,2023-02-06 15:40:30.598944,-904470,6.862879436681862,0,-131791.6201712124
9,2023-02-06 15:40:30.607537,-904453,6.862879436681862,0,-131789.1430768445
10,2023-02-06 15:40:30.619701,-904425,6.862879436681862,0,-131785.0631567092
11,2023-02-06 15:40:30.634587,-904424,6.862879436681862,0,-131784.9174452758
12,2023-02-06 15:40:30.639070,-904437,6.862879436681862,0,-131786.81169391004
13,2023-02-06 15:40:30.651969,-904424,6.862879436681862,0,-131784.9174452758
14,2023-02-06 15:40:30.664354,-904423,6.862879436681862,0,-131784.77173384238
15,2023-02-06 15:40:30.667670,-904489,6.862879436681862,0,-131794.38868844707
16,2023-02-06 15:40:30.676046,-904489,6.862879436681862,0,-131794.38868844707
17,2023-02-06 15:40:30.685166,-904466,6.862879436681862,0,-131791.03732547877
18,2023-02-06 15:40:30.690943,-904479,6.862879436681862,0,-131792.93157411303
19,2023-02-06 15:40:30.698460,-904424,6.862879436681862,0,-131784.9174452758
20,2023-02-06 15:40:30.706934,-904458,6.862879436681862,0,-131789.87163401154
21,2023-02-06 15:40:30.718870,-904461,6.862879436681862,0,-131790.30876831175
22,2023-02-06 15:40:30.727741,-904454,6.862879436681862,0,-131789.28878827792
23,2023-02-06 15:40:30.736338,-904477,6.862879436681862,0,-131792.64015124622
24,2023-02-06 15:40:30.736338,-904449,6.862879436681862,0,-131788.5602311109
25,2023-02-06 15:40:30.749842,-904408,6.862879436681862,0,-131782.58606234132
26,2023-02-06 15:40:30.749842,-904416,6.862879436681862,0,-131783.75175380855
27,2023-02-06 15:40:30.758035,-904447,6.862879436681862,0,-131788.2688082441
28,2023-02-06 15:40:30.758035,-904497,6.862879436681862,0,-131795.5543799143
29,2023-02-06 15:40:30.774034,-904466,6.862879436681862,0,-131791.03732547877
30,2023-02-06 15:40:30.777192,-904487,6.862879436681862,0,-131794.09726558026
