,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-03-10 11:13:30.472501,272500,6.862879436681862,272247.2897959184,36.82276607263159,29.10918012025093,
1,2023-03-10 11:13:30.650103,272500,6.862879436681862,272247.2897959184,36.82276607263159,29.10314187929348,-0.006038240957447982
2,2023-03-10 11:13:30.852114,272499,6.862879436681862,272247.2897959184,36.67705463922726,29.097103638336037,-0.00603824095744443
3,2023-03-10 11:13:31.051998,272491,6.862879436681862,272247.2897959184,35.511363171992635,29.09106539737859,-0.006038240957447982
4,2023-03-10 11:13:31.252584,272451,6.862879436681862,272247.2897959184,29.682905835819525,29.085027156421145,-0.00603824095744443
5,2023-03-10 11:13:31.447844,272490,6.862879436681862,272247.2897959184,35.36565173858831,29.078988915463697,-0.006038240957447982
6,2023-03-10 11:13:31.653548,272407,6.862879436681862,272247.2897959184,23.2716027660291,29.07295067450625,-0.006038240957447982
7,2023-03-10 11:13:31.854589,272435,6.862879436681862,272247.2897959184,27.35152290135028,29.066912433548804,-0.00603824095744443
8,2023-03-10 11:13:32.054637,272428,6.862879436681862,272247.2897959184,26.331542867519985,29.060874192591356,-0.006038240957447982
9,2023-03-10 11:13:32.255483,272455,6.862879436681862,272247.2897959184,30.265751569436837,29.054835951633912,-0.00603824095744443
10,2023-03-10 11:13:32.454845,272478,6.862879436681862,272247.2897959184,33.61711453773638,29.048797710676464,-0.006038240957447982
11,2023-03-10 11:13:32.654052,272450,6.862879436681862,272247.2897959184,29.537194402415196,29.042759469719016,-0.006038240957447982
12,2023-03-10 11:13:32.852085,272465,6.862879436681862,272247.2897959184,31.722865903480113,29.03672122876157,-0.00603824095744443
13,2023-03-10 11:13:33.055251,272441,6.862879436681862,272247.2897959184,28.225791501776246,29.030682987804123,-0.006038240957447982
14,2023-03-10 11:13:33.252173,272455,6.862879436681862,272247.2897959184,30.265751569436837,29.024644746846676,-0.006038240957447982
15,2023-03-10 11:13:33.458220,272445,6.862879436681862,272247.2897959184,28.808637235393558,29.01860650588923,-0.00603824095744443
16,2023-03-10 11:13:33.644167,272440,6.862879436681862,272247.2897959184,28.080080068371917,29.012568264931783,-0.006038240957447982
17,2023-03-10 11:13:33.852571,272437,6.862879436681862,272247.2897959184,27.642945768158935,29.00653002397434,-0.00603824095744443
18,2023-03-10 11:13:34.046539,272425,6.862879436681862,272247.2897959184,25.894408567307,29.00049178301689,-0.006038240957447982
19,2023-03-10 11:13:34.246864,272467,6.862879436681862,272247.2897959184,32.01428877028877,28.994453542059443,-0.006038240957447982
20,2023-03-10 11:13:34.447280,272415,6.862879436681862,272247.2897959184,24.437294233263724,28.988415301102,-0.00603824095744443
21,2023-03-10 11:13:34.647840,272419,6.862879436681862,272247.2897959184,25.020139966881032,28.98237706014455,-0.006038240957447982
22,2023-03-10 11:13:34.857061,272438,6.862879436681862,272247.2897959184,27.788657201563264,28.976338819187106,-0.00603824095744443
23,2023-03-10 11:13:35.048877,272450,6.862879436681862,272247.2897959184,29.537194402415196,28.970300578229658,-0.006038240957447982
24,2023-03-10 11:13:35.248997,272456,6.862879436681862,272247.2897959184,30.411463002841163,28.96426233727221,-0.006038240957447982
25,2023-03-10 11:13:35.449093,272391,6.862879436681862,272247.2897959184,20.940219831559855,28.958224096314765,-0.00603824095744443
26,2023-03-10 11:13:35.649739,272501,6.862879436681862,272247.2897959184,36.96847750603592,28.952185855357317,-0.006038240957447982
27,2023-03-10 11:13:35.858685,272415,6.862879436681862,272247.2897959184,24.437294233263724,28.946147614399873,-0.00603824095744443
28,2023-03-10 11:13:36.050554,272438,6.862879436681862,272247.2897959184,27.788657201563264,28.940109373442425,-0.006038240957447982
29,2023-03-10 11:13:36.251054,272429,6.862879436681862,272247.2897959184,26.47725430092431,28.934071132484977,-0.006038240957447982
30,2023-03-10 11:13:36.459319,272391,6.862879436681862,272247.2897959184,20.940219831559855,28.928032891527533,-0.00603824095744443
31,2023-03-10 11:13:36.659994,272440,6.862879436681862,272247.2897959184,28.080080068371917,28.921994650570085,-0.006038240957447982
32,2023-03-10 11:13:36.863458,272436,6.862879436681862,272247.2897959184,27.49723433475461,28.915956409612637,-0.006038240957447982
33,2023-03-10 11:13:37.060022,272412,6.862879436681862,272247.2897959184,24.00015993305074,28.909918168655192,-0.00603824095744443
34,2023-03-10 11:13:37.264106,272427,6.862879436681862,272247.2897959184,26.185831434115656,28.903879927697744,-0.006038240957447982
35,2023-03-10 11:13:37.459854,272418,6.862879436681862,272247.2897959184,24.874428533476706,28.8978416867403,-0.00603824095744443
36,2023-03-10 11:13:37.661337,272419,6.862879436681862,272247.2897959184,25.020139966881032,28.891803445782852,-0.006038240957447982
37,2023-03-10 11:13:37.851455,272456,6.862879436681862,272247.2897959184,30.411463002841163,28.885765204825404,-0.006038240957447982
38,2023-03-10 11:13:38.060900,272423,6.862879436681862,272247.2897959184,25.602985700498344,28.87972696386796,-0.00603824095744443
39,2023-03-10 11:13:38.263980,272371,6.862879436681862,272247.2897959184,18.025991163473297,28.87368872291051,-0.006038240957447982
40,2023-03-10 11:13:38.461063,272446,6.862879436681862,272247.2897959184,28.954348668797884,28.867650481953067,-0.00603824095744443
41,2023-03-10 11:13:38.668453,272442,6.862879436681862,272247.2897959184,28.371502935180573,28.86161224099562,-0.006038240957447982
42,2023-03-10 11:13:38.868005,272447,6.862879436681862,272247.2897959184,29.100060102202214,28.85557400003817,-0.006038240957447982
43,2023-03-10 11:13:39.068185,272458,6.862879436681862,272247.2897959184,30.70288586964982,28.849535759080727,-0.00603824095744443
44,2023-03-10 11:13:39.268680,272478,6.862879436681862,272247.2897959184,33.61711453773638,28.84349751812328,-0.006038240957447982
45,2023-03-10 11:13:39.454160,272439,6.862879436681862,272247.2897959184,27.93436863496759,28.837459277165838,-0.006038240957440877
46,2023-03-10 11:13:39.668146,272462,6.862879436681862,272247.2897959184,31.28573160326713,28.819845807193882,-0.017613469971955453
47,2023-03-10 11:13:39.867770,272435,6.862879436681862,272247.2897959184,27.35152290135028,28.77180907090674,-0.048036736287141224
48,2023-03-10 11:13:40.069506,272460,6.862879436681862,272247.2897959184,30.994308736458475,28.704557640104742,-0.06725143080199913
49,2023-03-10 11:13:40.257778,272445,6.862879436681862,272247.2897959184,28.808637235393558,28.603680493901756,-0.10087714620298627
50,2023-03-10 11:13:40.461266,272469,6.862879436681862,272247.2897959184,32.305711637097424,28.597275595730135,-0.006404898171620488
51,2023-03-10 11:13:40.667645,272454,6.862879436681862,272247.2897959184,30.120040136032507,28.509208245870376,-0.0880673498597595
52,2023-03-10 11:13:40.872421,272409,6.862879436681862,272247.2897959184,23.563025632837757,28.560447431243322,0.05123918537294614
53,2023-03-10 11:13:41.068423,272406,6.862879436681862,272247.2897959184,23.12589133262477,28.587668248472703,0.027220817229380856
54,2023-03-10 11:13:41.266964,272441,6.862879436681862,272247.2897959184,28.225791501776246,28.61649029024499,0.028822041772286866
55,2023-03-10 11:13:41.472388,272445,6.862879436681862,272247.2897959184,28.808637235393558,28.69174784376151,0.07525755351652208
56,2023-03-10 11:13:41.667970,272441,6.862879436681862,272247.2897959184,28.225791501776246,28.682140496504083,-0.009607347257428955
57,2023-03-10 11:13:41.873395,272431,6.862879436681862,272247.2897959184,26.768677167732967,28.730177232791227,0.04803673628714478
58,2023-03-10 11:13:42.067729,272446,6.862879436681862,272247.2897959184,28.954348668797884,28.706158864647666,-0.02401836814356173
59,2023-03-10 11:13:42.267915,272446,6.862879436681862,272247.2897959184,28.954348668797884,28.715766211905077,0.009607347257411192
60,2023-03-10 11:13:42.468794,272460,6.862879436681862,272247.2897959184,30.994308736458475,28.640508658388562,-0.07525755351651497
61,2023-03-10 11:13:42.669028,272457,6.862879436681862,272247.2897959184,30.557174436245493,28.656520903817608,0.01601224542904589
62,2023-03-10 11:13:42.868316,272413,6.862879436681862,272247.2897959184,24.14587136645507,28.709361313733464,0.0528404099158557
63,2023-03-10 11:13:43.074138,272456,6.862879436681862,272247.2897959184,30.411463002841163,28.62609763750242,-0.08326367623104503
64,2023-03-10 11:13:43.272182,272420,6.862879436681862,272247.2897959184,25.165851400285362,28.576459676672375,-0.04963796083004368
65,2023-03-10 11:13:43.473554,272421,6.862879436681862,272247.2897959184,25.31156283368969,28.339478444322484,-0.23698123234989055
