,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-03-10 17:04:14.314266,264578,6.862879436681862,182500.61538461538,11959.613362386019,11964.610818993655,
1,2023-03-10 17:04:14.482044,264551,6.862879436681862,182500.61538461538,11955.679153684101,11964.601139707323,-0.009679286331447656
2,2023-03-10 17:04:14.682158,264643,6.862879436681862,182500.61538461538,11969.0846055573,11964.591460420992,-0.009679286331447656
3,2023-03-10 17:04:14.870059,264635,6.862879436681862,182500.61538461538,11967.918914090065,11964.58178113466,-0.009679286331447656
4,2023-03-10 17:04:15.082866,264645,6.862879436681862,182500.61538461538,11969.376028424109,11964.572101848331,-0.009679286329628667
5,2023-03-10 17:04:15.283075,264588,6.862879436681862,182500.61538461538,11961.070476720062,11964.562422562,-0.009679286331447656
6,2023-03-10 17:04:15.483753,264648,6.862879436681862,182500.61538461538,11969.813162724322,11964.552743275668,-0.009679286331447656
7,2023-03-10 17:04:15.683579,264665,6.862879436681862,182500.61538461538,11972.290257092194,11964.543063989337,-0.009679286331447656
8,2023-03-10 17:04:15.883981,264605,6.862879436681862,182500.61538461538,11963.547571087935,11964.533384703005,-0.009679286331447656
9,2023-03-10 17:04:16.084830,264618,6.862879436681862,182500.61538461538,11965.441819722191,11964.523705416674,-0.009679286331447656
10,2023-03-10 17:04:16.284971,264621,6.862879436681862,182500.61538461538,11965.878954022404,11964.514026130344,-0.009679286329628667
11,2023-03-10 17:04:16.483943,264619,6.862879436681862,182500.61538461538,11965.587531155596,11964.504346844013,-0.009679286331447656
12,2023-03-10 17:04:16.686056,264637,6.862879436681862,182500.61538461538,11968.210336956874,11964.494667557681,-0.009679286331447656
13,2023-03-10 17:04:16.886341,264612,6.862879436681862,182500.61538461538,11964.567551121765,11964.48498827135,-0.009679286331447656
14,2023-03-10 17:04:17.086901,264623,6.862879436681862,182500.61538461538,11966.170376889213,11964.475308985018,-0.009679286331447656
15,2023-03-10 17:04:17.287008,264597,6.862879436681862,182500.61538461538,11962.381879620702,11964.465629698687,-0.009679286331447656
16,2023-03-10 17:04:17.472268,264630,6.862879436681862,182500.61538461538,11967.190356923044,11964.455950412357,-0.009679286329628667
17,2023-03-10 17:04:17.685567,264609,6.862879436681862,182500.61538461538,11964.130416821552,11964.446271126026,-0.009679286331447656
18,2023-03-10 17:04:17.888411,264579,6.862879436681862,182500.61538461538,11959.759073819423,11964.436591839694,-0.009679286331447656
19,2023-03-10 17:04:18.088937,264542,6.862879436681862,182500.61538461538,11954.367750783462,11964.426912553363,-0.009679286331447656
20,2023-03-10 17:04:18.285870,264593,6.862879436681862,182500.61538461538,11961.799033887084,11964.417233267031,-0.009679286331447656
21,2023-03-10 17:04:18.483881,264614,6.862879436681862,182500.61538461538,11964.858973988574,11964.4075539807,-0.009679286331447656
22,2023-03-10 17:04:18.675442,264588,6.862879436681862,182500.61538461538,11961.070476720062,11964.39787469437,-0.009679286329628667
23,2023-03-10 17:04:18.888349,264651,6.862879436681862,182500.61538461538,11970.250297024535,11964.388195408039,-0.009679286331447656
24,2023-03-10 17:04:19.090654,264618,6.862879436681862,182500.61538461538,11965.441819722191,11964.378516121707,-0.009679286331447656
25,2023-03-10 17:04:19.286975,264637,6.862879436681862,182500.61538461538,11968.210336956874,11964.368836835376,-0.009679286331447656
26,2023-03-10 17:04:19.485437,264599,6.862879436681862,182500.61538461538,11962.673302487508,11964.359157549045,-0.009679286331447656
27,2023-03-10 17:04:19.691520,264649,6.862879436681862,182500.61538461538,11969.958874157726,11964.349478262713,-0.009679286331447656
28,2023-03-10 17:04:19.877024,264652,6.862879436681862,182500.61538461538,11970.39600845794,11964.339798976383,-0.009679286329628667
29,2023-03-10 17:04:20.086535,264619,6.862879436681862,182500.61538461538,11965.587531155596,11964.330119690052,-0.009679286331447656
