,experimental,prediction
0,-9.134615385,-7.929370647561405
1,-4.372710623,-1.4222183443435155
2,-9.134615385,-7.929370647561405
3,-0.366300366,-1.4986649542654122
4,-16.01419414,-12.71914910679514
5,-4.326923077,-3.9031678513955077
6,-0.824175824,-1.498664954265526
7,-1.098901099,-1.4871912907946125
8,-11.85897436,-7.929370647561405
9,-6.326312576,-3.903167851536442
10,-2.205433455,-1.4222183443435155
11,-12.87774725,-14.927488581059745
12,-9.603937729,-9.701698082771287
13,-8.161630037,-9.508184297874557
14,-11.13782051,-12.927134150235927
15,-1.568223443,-1.4871912907946685
16,-1.022588523,-1.4986649542654824
17,-16.90705128,-9.579531624062348
18,-1.865842491,-1.3267441562699043
19,-0.602869353,-1.4986649542654824
20,-1.087454212,-1.4986764901051952
21,-0.572344322,-1.4018470630252908
22,-0.755494505,-1.4986649542654824
23,-4.532967033,-8.735059677101134
24,-6.181318681,-6.319001558134631
25,-6.135531136,-2.641133724960782
26,-2.93040293,-1.4222183443434417
27,-6.181318681,-9.121721240662291
28,3.924065285,1.2379927510020776
29,5.413435197,-0.42180667574432973
30,3.113786318,3.893621428939451
31,-0.451441139,-0.43073838016014787
32,1.597407107,0.3958982272691451
33,0.15048038,0.11855554878995395
34,0.613496933,1.4539319766571368
35,2.905428869,2.728540960973586
36,-0.173631207,-0.2739629349530232
37,-10.31369371,-0.6662416820490936
38,2.859127214,4.8367145912025205
39,3.407030135,-0.2582384476869317
40,0.972334761,1.2964083347709643
41,-0.821854381,-0.1379347470171866
42,5.614075703,-0.01315852325890151
43,-7.686074777,-0.1375246937441989
44,-0.266234518,-0.8311208041142331
45,-3.715707837,-0.5152637583583937
46,1.250144693,1.5511136819049807
47,-3.623104526,-0.6662579835155081
48,-0.490025852,-0.27396293495301977
49,9.989582128,1.2379927510020208
50,-1.647567234,-0.28937419330575315
51,-2.546591041,1.4539319766571674
52,-5.467453795,-0.2131856136300153
53,2.106725315,0.8051106901693694
54,0.312536173,0.11862704216292533
55,-0.15048038,-0.2739629349530232
56,3.831461975,1.2379927510020066
57,-4.387081838,-0.28890253886054496
58,2.315082764,1.2141152519521217
59,-1.73553719,-0.34773331541435626
60,0.885478158,1.4345533639949388
61,-0.731995277,-1.0139597842718067
62,2.40850059,3.1581747420746416
63,2.361275089,1.2022864413847598
64,-0.25974026,-0.048551323531860674
65,-0.354191263,-0.048551323531860674
66,-0.425029516,-0.048551323531860674
67,-0.747737111,-1.0139597842718067
68,0.80283353,1.4345771316629539
69,-0.669027942,-1.0139597842718067
70,-0.448642267,-0.02493857255648073
71,2.384887839,1.525383012460804
72,1.121605667,-0.6597445134944081
73,-0.637544274,-1.0139597842718067
74,-0.708382527,-1.0139597842718067
75,-0.38961039,-0.048551323531893995
76,-0.613931523,-1.038132429254809
77,-0.012223445,-0.11347588481319706
78,-1.82129324,0.7532168094759435
79,0.708959785,1.5557935708739552
80,-2.212443467,-0.0657372004580169
81,0.122234446,-0.11347588481319706
82,0.452267449,-0.1827420889388579
83,1.955751131,1.109067244347738
84,0.42782056,-0.1827420889388579
85,-2.860286029,-4.130480194825868
86,1.931304242,1.109067244347738
87,-3.581469258,-0.39466072874147856
88,-0.733406674,-0.04013519762134915
89,1.870187019,0.38075992501112527
90,1.662388461,-0.3473863146410189
91,1.307908569,-0.18274208893891475
92,-0.012223445,-0.11347588481319706
93,-0.513384672,-0.04013519762134915
94,-0.440044004,-0.11347588481319706
95,-2.383571691,-0.8195274345028568
96,-0.794523897,-3.1815994979475457
97,0.028521371,-0.11347588481319706
98,-0.582650858,-0.04013519762134915
99,-2.786945361,-2.461192722891165
100,-3.751537515,-0.4427633897498058
101,-3.982164822,-3.937532043278338
102,2.629151292,-0.47554845330508577
103,2.744464945,-0.2507022341653582
104,-2.444649446,-1.9376876190028494
105,-0.023062731,-0.5131672200256212
106,-2.82902829,-1.067819672232697
107,9.893911439,-0.2507022341654195
108,7.287822878,0.8686309111523394
109,2.936654367,-0.5691479518080709
110,-0.668819188,-0.0418573785127303
111,5.811808118,-0.5128576462115282
112,-19.76476015,-11.284411129407957
113,-2.317804428,-2.51150864675843
114,-1.906519065,-1.4585781385799028
115,3.628536285,-0.4941366987566229
116,0.461254613,1.4097508844928335
117,-0.853321033,-0.04185737851275806
118,-7.737546125,-6.333564470333897
119,-5.454335793,-6.015577715540402
120,-0.599630996,-0.4793487059945336
121,-0.438191882,-2.717878535180131
122,-1.637453875,-0.4230959805973322
123,2.167896679,-0.40542285230023634
124,-1.833487085,-0.42309598059721854
125,0.991697417,-0.2507022341654195
126,1.552890529,-0.4054228523001795
127,-4.558733087,-1.0678196722328106
128,-3.905289053,-0.48186774675240085
129,0.887915129,1.4107496974413947
130,-1.675891759,-0.48186774675240085
131,0.968634686,-0.5130155615997392
132,-0.034594096,1.4097508844927766
133,-3.520910209,-1.9377179574267331
134,3.93603936,-0.5318632539631294
135,-0.886162236,0.02744697452387168
136,1.590547603,3.53038438753216
137,-3.620389305,-0.8834984854539174
138,-2.272210861,-2.9401192138126193
139,-8.25948648,-9.120196038219797
