,experimental,prediction
0,-9.134615385,-7.388382353850187
1,-4.372710623,-1.8090004081960602
2,-9.134615385,-7.3856988873515235
3,-0.366300366,-2.0847571584725983
4,-16.01419414,-15.231407173710409
5,-4.326923077,-3.875242679862798
6,-0.824175824,-2.0593176634592867
7,-1.098901099,-2.0402535354590245
8,-11.85897436,-6.906120336789545
9,-6.326312576,-3.7774569921987178
10,-2.205433455,-1.9646865528023967
11,-12.87774725,-15.405633176974384
12,-9.603937729,-10.116611710455109
13,-8.161630037,-9.718135780340432
14,-11.13782051,-13.228166469840797
15,-1.568223443,-2.0060174089739906
16,-1.022588523,-2.0438110612918026
17,-16.90705128,-10.28691482179323
18,-1.865842491,-1.7356723337201112
19,-0.602869353,-2.0751828802729517
20,-1.087454212,-2.0415496494615697
21,-0.572344322,-1.825259712341023
22,-0.755494505,-2.064695463454604
23,-4.532967033,-8.261893743595238
24,-6.181318681,-5.750169421397826
25,-6.135531136,-2.776756672024569
26,-2.93040293,-1.9139663639497204
27,-6.181318681,-8.903278228276355
28,3.924065285,2.0978874220511936
29,5.413435197,-0.856264005842197
30,3.113786318,5.230468431255478
31,-0.451441139,-0.7509111328741351
32,1.597407107,0.383050628293675
33,0.15048038,-0.05584838922626195
34,0.613496933,2.2914949514129086
35,2.905428869,3.929241771953361
36,-0.173631207,-0.5550848182281635
37,-10.31369371,-1.5182453964094087
38,2.859127214,4.446537629546363
39,3.407030135,-0.5249879135382589
40,0.972334761,1.471486085006985
41,-0.821854381,-0.5222933142162263
42,5.614075703,-0.3104719942636837
43,-7.686074777,-0.15790479455061407
44,-0.266234518,-1.0882225398677725
45,-3.715707837,-0.8250323524232723
46,1.250144693,2.4698052165541213
47,-3.623104526,-1.359888314189748
48,-0.490025852,-0.543628148341282
49,9.989582128,1.245727760638468
50,-1.647567234,-0.6812704657050419
51,-2.546591041,2.7774871099223066
52,-5.467453795,-0.364335590732016
53,2.106725315,0.8386777019630334
54,0.312536173,-0.06765126672480712
55,-0.15048038,-0.562064371252101
56,3.831461975,2.1055540010743004
57,-4.387081838,-0.5110364242246824
58,2.315082764,1.3078458541318705
59,-1.73553719,-0.43376399160123
60,0.885478158,1.155362566706116
61,-0.731995277,-0.5690101782265732
62,2.40850059,2.3322649975585916
63,2.361275089,0.7319947524639725
64,-0.25974026,-0.27721218692120675
65,-0.354191263,-0.2585068972294161
66,-0.425029516,-0.24658224982951757
67,-0.747737111,-0.5688334169622977
68,0.80283353,1.194724896391677
69,-0.669027942,-0.5830338773275169
70,-0.448642267,-0.24245935029966606
71,2.384887839,1.551642948319637
72,1.121605667,-0.513591983082142
73,-0.637544274,-0.5874243778544251
74,-0.708382527,-0.5744379241188045
75,-0.38961039,-0.25214843303034684
76,-0.613931523,-0.5899409158717163
77,-0.012223445,-0.10054573961192681
78,-1.82129324,0.5151422300663614
79,0.708959785,1.0327492874898034
80,-2.212443467,-0.33150807902785606
81,0.122234446,-0.11426967785894021
82,0.452267449,-0.14612076817493574
83,1.955751131,0.7296955156566292
84,0.42782056,-0.1434421397512443
85,-2.860286029,-4.008334575758026
86,1.931304242,0.7356447933919781
87,-3.581469258,0.06368048482631347
88,-0.733406674,-0.03254861930028036
89,1.870187019,0.009789894468394456
90,1.662388461,-0.7406142794334477
91,1.307908569,-0.2262273604377968
92,-0.012223445,-0.10067349402416365
93,-0.513384672,-0.05304184225315539
94,-0.440044004,-0.06002937405678094
95,-2.383571691,-1.0952379633384508
96,-0.794523897,-1.0032889487698289
97,0.028521371,-0.10442192495472796
98,-0.582650858,-0.04600170400695397
99,-2.786945361,-2.697724480874909
100,-3.751537515,0.6650441467621381
101,-3.982164822,-3.8275778103278424
102,2.629151292,0.47900194682500274
103,2.744464945,0.8394568899949532
104,-2.444649446,-1.4224257219770085
105,-0.023062731,0.5376291500018995
106,-2.82902829,-0.1748067744361581
107,9.893911439,0.5019489157083612
108,7.287822878,1.4753371367686254
109,2.936654367,0.3497247333743586
110,-0.668819188,1.0057373281084652
111,5.811808118,0.30437234770483323
112,-19.76476015,-11.482513589759884
113,-2.317804428,-2.283025489871159
114,-1.906519065,-0.6929358999542564
115,3.628536285,0.41659467829789143
116,0.461254613,2.9091676995428037
117,-0.853321033,1.014494626514605
118,-7.737546125,-6.806270871599816
119,-5.454335793,-6.040981451372187
120,-0.599630996,0.5626928556976118
121,-0.438191882,-3.060135763422114
122,-1.637453875,0.6047432400469924
123,2.167896679,0.6226323707981412
124,-1.833487085,0.6146159540402624
125,0.991697417,0.9245531777792532
126,1.552890529,0.6506171735722593
127,-4.558733087,-0.09787887317813676
128,-3.905289053,0.6206086745104055
129,0.887915129,2.8180368409949548
130,-1.675891759,0.5325195495515284
131,0.968634686,0.5021824498184249
132,-0.034594096,3.0124142943247025
133,-3.520910209,-1.3033048666364486
134,3.93603936,0.35414489940824134
135,-0.886162236,-0.949865005654126
136,1.590547603,3.9303076685692586
137,-3.620389305,-0.4742841162878637
138,-2.272210861,-1.9124082323859146
139,-8.25948648,-8.538341945445724
140,-4.998863895,-5.2324346656843
141,-1.39740968,-2.866549703511394
142,2.666060744,-1.070502364299129
143,-4.885253352,-2.960890595730772
144,-27.16428085,-24.706491795631948
145,-11.98591229,-7.000041658120067
146,-0.23858214,0.15710691344841354
147,-5.589638718,-10.036112749481
148,0.57941377,4.481327656007893
149,-4.680754374,-5.31588464797653
150,0.318109521,-0.8500706252449692
151,-24.64212679,-25.290608802603753
152,-26.86889343,-22.78896784207042
153,0.696811331,-1.6698008900956136
154,-13.79231993,-16.721724984864615
155,-2.711504961,-1.5234899834810847
156,0.734681512,-3.1482746304820797
157,-3.340149966,-1.7494899383032179
158,-1.386048625,-2.880043066743928
159,3.612815269,-0.19434941672668593
160,-8.702567598,-8.951113487558523
161,-5.089752329,-5.2104997448371435
162,-4.124062713,-0.22346646715469465
163,-0.431720064,0.1788688341974014
164,-10.66802999,-6.658808818341134
165,-1.62386272,-1.3544093721300139
166,-1.785097317,-1.1675926656146165
167,-3.627778418,-2.0536736787778715
168,-2.99051787,-1.312132309983331
169,-7.094322239,-11.45581887103172
170,-11.36703904,-4.577594963950333
171,-1.508695151,1.6234154769206328
172,-2.683404353,-1.3360202551096774
173,-0.817689739,0.5569731376505582
174,0.149717839,1.117007901336283
175,-3.835080041,-1.2586690466323216
176,-7.658643326,-5.285619987039019
177,-8.994587124,-3.303513722934279
178,7.68167684,1.1223806522166129
179,7.758455219,-0.06611617838891526
180,-4.433951399,-7.294358747662766
181,-3.58171139,0.07537681449063749
182,-4.257361127,-1.2236285190207667
183,-18.65714615,-15.554223004742695
184,1.078736228,0.41250781631986655
185,0.51825406,1.0880477433678561
186,7.727743867,-2.7769757695613455
187,-17.64367154,-15.908968833844424
188,-3.758301662,-1.187595433662934
189,-1.301393528,-1.3092989088664349
190,2.487619486,6.993898368608039
191,-3.297631387,-0.9750393969478253
192,0.771622711,0.4355891600148962
193,-2.314868133,-3.8517727199935035
194,-3.9886368,0.8012039486887874
195,2.460747054,-1.4393141890193784
196,-2.875350301,-0.3615666514420952
197,7.49740873,0.41619637501847295
198,-1.147836769,-1.3365369692228566
199,2.222734078,-2.0342049162374187
200,2.230411916,-1.480943641224659
201,0.564321087,-2.319475412175837
202,-1.43959461,-2.1877667581282947
203,-3.719912473,-1.1674292880710038
204,-1.370494069,0.5973187391706869
205,3.469781154,-1.8678179073378658
206,-0.40442983,-1.4530268802867878
207,-49.60879918,-29.454097433210688
208,-4.97788865,-1.1370054499418343
209,-2.063726046,-0.7012063585950159
210,-4.410930945,5.137775194706436
211,-1.372037646,-1.974394466773905
212,-38.80258533,-25.251034960099453
213,-4.671731489,-1.157189852358746
214,-10.20523869,-3.814055749638351
215,-34.21022792,-40.14178255902749
216,-1.530785803,-1.9649658960956975
217,1.674415089,-1.8669972356400448
218,-16.01088559,-14.905202269646107
219,-4.966549495,-5.785608925947245
220,-0.725705862,-0.9028859253597856
221,-1.878519862,-1.348082058728326
222,1.145254564,-2.7407886195801883
223,-0.6916884,-0.906271535010089
224,3.424424538,-1.193922498410406
225,-1.553464112,-1.3715070663534084
226,3.337491023,-2.249449260531569
227,-2.528631364,-1.9076628721932307
228,-7.155006237,-2.240683378016797
229,-4.446481779,-1.8818084224330158
230,-0.97410039,1.569274082165956
231,-0.045840018,-0.02656469377454118
232,-4.354801742,-14.461615593786615
233,0.641760257,-0.12404755856191096
234,1.153640461,0.9875678658186389
235,-3.9995416,-4.3006436373905395
236,5.69944228,-0.15623552550975006
237,0.427840171,1.1496255523299816
238,1.421040568,0.9331634044195909
239,-18.2557873,-5.06787839006374
240,-1.764840706,0.4347156094706719
241,-0.55008022,1.385297568778055
242,-3.506761403,-5.427418934750563
243,1.168920468,0.2029768872439881
244,-1.78e-13,-0.03241358261395999
245,-2.062800825,0.45844013658293736
246,2.185040874,0.5728947590146596
247,-3.334861334,-2.4067621444923892
248,1.442707153,-1.5263972753944373
249,1.79016542,-3.145974961048387
250,-3.806934058,-1.7059360582345495
251,4.388548984,-4.807278175095769
252,-1.620213007,-3.509450244203242
253,-58.41830954,0.1179712513329183
254,1.367172747,-1.653257070159154
255,2.009215198,-1.682200029346046
256,-5.143893043,-2.2493416468426646
257,-34.99886698,-28.373250307705383
258,-8.474960344,-2.1000322281394372
259,-0.113301609,-4.29833258751988
260,5.427147065,0.030175903837003304
261,3.738953093,-1.6507964067778285
262,4.554724677,-2.6796137497993127
263,3.331067301,-1.4519621082101755
264,-18.18490823,-17.27613551408372
265,-17.19918423,-21.40263053003561
266,-4.524510915,-1.507149277977497
267,-9.31339225,-8.771093033440323
268,-6.866077498,-2.1686791375046695
269,1.78261198,-1.3784946898547723
270,4.010876954,-4.15056410536387
271,-0.113301609,-1.5916660277952746
272,-9.811919329,0.3507038596451295
273,2.696578291,-0.7196881999018925
274,1.540901881,-2.5569176817655106
275,2.492635395,-2.0743678061839654
276,2.80232646,-5.956834875381595
277,3.18377521,0.4592044612214199
278,-12.54429483,-0.9723795598941329
279,-2.988424285,-4.876621070238505
280,-7.3470352,-3.7140724644833956
281,-1.57e-13,-1.6101457733944906
282,-1.567052524,-1.4252287803502222
283,-1.263879046,-1.4632824900156762
284,-2.031656036,-1.3703206405755772
285,-2.126151665,-1.3586300222080652
286,-3.047484054,-4.860533527169533
287,-1.567052524,-1.4252844354760452
288,0.011811954,-1.6099695248344446
289,-2.71674935,-4.5217352739660654
290,-5.693361682,-1.9929287902192603
291,-1.567052524,-1.4249199627837004
292,-2.126151665,-1.356550272566305
293,-3.153791637,-4.836124182879152
294,-6.0713442,-2.933253130269077
295,-8.323618559,-4.8065927591750395
296,14.1524831,-2.254124014074524
297,-9.384471905,-1.5109897059653394
298,-5.304266729,-7.200668938267084
299,-5.152716251,-3.278658998380334
300,4.861273024,9.378814799678135
301,-1.445558405,-2.055195543486591
302,-1.63208207,-4.109887235431946
303,-9.093028678,6.518359682367188
304,0.827698764,-2.2159265184142924
305,-1.919639388,-2.0249938641267082
306,-1.51550478,-4.78199425525678
307,2.028444859,3.4156710708759475
308,-0.046630916,-2.1554926347178416
309,-1.63208207,-4.12796288187662
310,-1.880780291,-2.027619717989341
311,-5.059454418,-4.37056229664312
312,1.88855211,-1.1641467732586264
313,-1.919639388,-2.024294040289581
314,-1.317323385,-2.06609317965699
315,5.129400793,9.24246596817062
