,experimental,prediction
0,-9.134615385,-8.508852259333333
1,-4.372710623,-1.8404049653333334
2,-9.134615385,-8.508852259333333
3,-0.366300366,-1.5923890923333335
4,-16.01419414,-13.640873013333334
5,-4.326923077,-6.214387464333334
6,-0.824175824,-1.8404049653333334
7,-1.098901099,-1.8404049653333334
8,-11.85897436,-7.600732601
9,-6.326312576,-5.547924298000001
10,-2.205433455,-1.8404049653333334
11,-12.87774725,-14.686355310000001
12,-9.603937729,-10.416666666
13,-8.161630037,-10.897435896666666
14,-11.13782051,-13.129578753000002
15,-1.568223443,-2.052808302666667
16,-1.022588523,-2.2346866093333335
17,-16.90705128,-9.634462758666666
18,-1.865842491,-0.6537444036666666
19,-0.602869353,-1.4397639396666666
20,-1.087454212,-1.4397639396666666
21,-0.572344322,-1.08491046
22,-0.755494505,-1.4397639396666666
23,-4.532967033,-10.042735043333332
24,-6.181318681,-8.508852259333333
25,-6.135531136,-3.825803825666666
26,-2.93040293,-1.1383292633333333
27,-6.181318681,-7.276404151666667
28,3.924065285,5.023729598666667
29,5.413435197,-0.4951704799999999
30,3.113786318,5.606358760666667
31,-0.451441139,-3.8340342890000003
32,1.597407107,2.623760466
33,0.15048038,3.111214003666667
34,0.613496933,3.789018790666667
35,2.905428869,5.675811243666668
36,-0.173631207,1.3671849880000002
37,-10.31369371,-1.477794498
38,2.859127214,1.7980476133333332
39,3.407030135,1.4726498696666666
40,0.972334761,2.0064050620000002
41,-0.821854381,1.5832593793333336
42,5.614075703,1.2900155626666667
43,-7.686074777,1.4726498696666666
44,-0.266234518,-2.8514102713333336
45,-3.715707837,-1.7015858316666668
46,1.250144693,5.9150364626666665
47,-3.623104526,-1.477794498
48,-0.490025852,1.4726498696666666
49,9.989582128,3.001890651
50,-1.647567234,-3.435325590666667
51,-2.546591041,1.929235637
52,-5.467453795,1.4726498696666666
53,2.106725315,1.6282748773333333
54,0.312536173,3.057195406
55,-0.15048038,1.4726498696666666
56,3.831461975,5.054597368666666
57,-4.387081838,-2.522154056
58,2.315082764,1.5588223943333332
59,-1.73553719,-0.6716515806666666
60,0.885478158,1.849665486
