,experimental,prediction
0,-9.134615385,-7.689539574550807
1,-4.372710623,-1.9376107402860328
2,-9.134615385,-7.689539574550828
3,-0.366300366,-2.220787250215203
4,-16.01419414,-14.881987232240725
5,-4.326923077,-4.049722638029138
6,-0.824175824,-2.1884242205049844
7,-1.098901099,-2.169006402664671
8,-11.85897436,-7.208238026340823
9,-6.326312576,-3.953852067289418
10,-2.205433455,-2.0907957475905192
11,-12.87774725,-15.086207386529821
12,-9.603937729,-10.062618948478601
13,-8.161630037,-9.720492982066148
14,-11.13782051,-13.005823287430758
15,-1.568223443,-2.135834297243491
16,-1.022588523,-2.174400240926161
17,-16.90705128,-10.006699769316043
18,-1.865842491,-1.883055951801751
19,-0.602869353,-2.204066351505631
20,-1.087454212,-2.16981547844631
21,-0.572344322,-1.9755264734269247
22,-0.755494505,-2.1932786749826363
23,-4.532967033,-8.502494290305904
24,-6.181318681,-5.9839094042760905
25,-6.135531136,-2.92607827278988
26,-2.93040293,-2.0395542838945033
27,-6.181318681,-9.00808469091578
28,3.924065285,2.163070976458897
29,5.413435197,-0.87617914443058
30,3.113786318,5.262391197203797
31,-0.451441139,-0.8049296078612542
32,1.597407107,0.5575962857313641
33,0.15048038,0.05967002294418933
34,0.613496933,2.3803834194375497
35,2.905428869,4.006791711709496
36,-0.173631207,-0.5539424563208968
37,-10.31369371,-1.1306127801898072
38,2.859127214,4.498088547702025
39,3.407030135,-0.48573824096359886
40,0.972334761,1.7254106273384764
41,-0.821854381,-0.51655587924418
42,5.614075703,-0.23219943285315026
43,-7.686074777,-0.12065873270614702
44,-0.266234518,-1.2527043932111965
45,-3.715707837,-0.928510491332716
46,1.250144693,2.5613932553325895
47,-3.623104526,-1.1504771608726685
48,-0.490025852,-0.5356942460495446
49,9.989582128,1.2595174084588194
50,-1.647567234,-0.7244011127439052
51,-2.546591041,2.918534405217315
52,-5.467453795,-0.3598636296934927
53,2.106725315,1.0535802753799715
54,0.312536173,0.05101287809448252
55,-0.15048038,-0.5552776911794126
56,3.831461975,2.1768656873343275
57,-4.387081838,-0.5399648820369478
58,2.315082764,1.5377491833837809
59,-1.73553719,-0.5593236288090697
60,0.885478158,1.4353499256408568
61,-0.731995277,-0.7102336199986894
62,2.40850059,3.060552081958562
63,2.361275089,0.8980436080001546
64,-0.25974026,-0.14031200790571496
65,-0.354191263,-0.12267238205268516
66,-0.425029516,-0.10944266252284063
67,-0.747737111,-0.7078664044399918
68,0.80283353,1.4654390793792285
69,-0.669027942,-0.719702482083072
70,-0.448642267,-0.1050327560129034
71,2.384887839,1.6022557124802503
72,1.121605667,-0.39829153752362423
73,-0.637544274,-0.7244369132004316
74,-0.708382527,-0.7137844431863396
75,-0.38961039,-0.11605752219437804
76,-0.613931523,-0.7279877365384735
77,-0.012223445,-0.05348554250005577
78,-1.82129324,0.5244079505919395
79,0.708959785,1.2186304889380821
80,-2.212443467,-0.3144146545244837
81,0.122234446,-0.06646102809379784
82,0.452267449,-0.09830994706787521
83,1.955751131,0.8718170263099125
84,0.42782056,-0.09595076789533863
85,-2.860286029,-3.775622330575885
86,1.931304242,0.8786172902448186
87,-3.581469258,-0.37920104143952926
88,-0.733406674,0.016110243427750248
89,1.870187019,-0.0002399044188479138
90,1.662388461,-0.9520876692849427
91,1.307908569,-0.1808812185894233
92,-0.012223445,-0.05348554250005577
93,-0.513384672,-0.005122369221666645
94,-0.440044004,-0.012199906835782315
95,-2.383571691,-1.1078291861486278
96,-0.794523897,-1.955424546679751
97,0.028521371,-0.05741750788413924
98,-0.582650858,0.0015619718154660234
99,-2.786945361,-2.612530732148244
100,-3.751537515,0.6608300449345279
101,-3.982164822,-4.482014353740482
102,2.629151292,0.4816564210305785
103,2.744464945,0.8941643973123519
104,-2.444649446,-1.6688319305770278
105,-0.023062731,0.5359238956195327
106,-2.82902829,-0.28426193677296396
107,9.893911439,0.5263719633478416
108,7.287822878,1.3406728876773712
109,2.936654367,0.32892170505705565
110,-0.668819188,1.069755623869753
111,5.811808118,0.2932994425625637
112,-19.76476015,-12.62864925992254
113,-2.317804428,-2.32543831482964
114,-1.906519065,-0.8766947080033418
115,3.628536285,0.41174985733317726
116,0.461254613,2.9630467693501146
117,-0.853321033,1.0792470415201763
118,-7.737546125,-7.078403925168317
119,-5.454335793,-5.374551613849235
120,-0.599630996,0.5598986439158864
121,-0.438191882,-3.2421068549105314
122,-1.637453875,0.6030531909320871
123,2.167896679,0.6419488599987062
124,-1.833487085,0.6112046053486893
125,0.991697417,0.9843328650165404
126,1.552890529,0.6693961690999686
127,-4.558733087,-0.20897156541559525
128,-3.905289053,0.6072453119085139
129,0.887915129,2.861648401879336
130,-1.675891759,0.5165555973228493
131,0.968634686,0.4946873285002198
132,-0.034594096,3.080888115618791
133,-3.520910209,-1.5703468686072029
134,3.93603936,0.34368123501440095
135,-0.886162236,-1.0394319581420604
136,1.590547603,2.9352814343403253
137,-3.620389305,-0.4089927680252785
138,-2.272210861,-1.6624986036484586
139,-8.25948648,-8.397324209054304
140,-4.998863895,-5.350139100209574
141,-1.39740968,-2.612001803607569
142,2.666060744,-1.0435310196340453
143,-4.885253352,-3.586922168873457
144,-27.16428085,-24.341583039193267
145,-11.98591229,-9.383181145577822
146,-0.23858214,0.01850111714404079
147,-5.589638718,-9.856864076268351
148,0.57941377,3.285241481953051
149,-4.680754374,-5.436850205070371
