,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-02-20 16:00:58.750425,-937784,6.862879436681862,-937260.655737705,-76.25724262294274,-75.17897801575066,
1,2023-02-20 16:00:58.750425,-937792,6.862879436681862,-937260.655737705,-77.42293409017736,-75.22269144577196,-0.043713430021298905
2,2023-02-20 16:00:58.759960,-937737,6.862879436681862,-937260.655737705,-69.40880525293933,-75.2664048757933,-0.04371343002134154
3,2023-02-20 16:00:58.768474,-937783,6.862879436681862,-937260.655737705,-76.11153118953841,-75.58697002928281,-0.3205651534895111
4,2023-02-20 16:00:58.777803,-937790,6.862879436681862,-937260.655737705,-77.1315112233687,-76.5195232030705,-0.9325531737876958
5,2023-02-20 16:00:58.784906,-937795,6.862879436681862,-937260.655737705,-77.86006839039035,-78.58862555741197,-2.0691023543414673
6,2023-02-20 16:00:58.784906,-937824,6.862879436681862,-937260.655737705,-82.08569995911586,-79.17147129102929,-0.5828457336173187
7,2023-02-20 16:00:58.793629,-937808,6.862879436681862,-937260.655737705,-79.75431702464661,-81.41542736545594,-2.2439560744266487
8,2023-02-20 16:00:58.793629,-937803,6.862879436681862,-937260.655737705,-79.02575985762498,-80.94915077856209,0.466276586893855
9,2023-02-20 16:00:58.801745,-937867,6.862879436681862,-937260.655737705,-88.35129159550195,-80.07488217813611,0.8742686004259781
10,2023-02-20 16:00:58.809737,-937779,6.862879436681862,-937260.655737705,-75.5286854559211,-79.78345931132748,0.29142286680863094
11,2023-02-20 16:00:58.812846,-937794,6.862879436681862,-937260.655737705,-77.71435695698602,-78.61776784409284,1.1656914672346375
12,2023-02-20 16:00:58.812846,-937798,6.862879436681862,-937260.655737705,-78.29720269060333,-76.78180378319831,1.8359640608945256
13,2023-02-20 16:00:58.821758,-937763,6.862879436681862,-937260.655737705,-73.19730252145186,-77.59778781026253,-0.8159840270642178
14,2023-02-20 16:00:58.829840,-937804,6.862879436681862,-937260.655737705,-79.17147129102929,-77.24808037009215,0.349707440170377
15,2023-02-20 16:00:58.829840,-937807,6.862879436681862,-937260.655737705,-79.60860559124228,-76.57780777643225,0.6702725936599023
16,2023-02-20 16:00:58.838124,-937782,6.862879436681862,-937260.655737705,-75.96581975613408,-75.52868545592108,1.0491223205111737
17,2023-02-20 16:00:58.838124,-937775,6.862879436681862,-937260.655737705,-74.94583972230379,-75.61611231596368,-0.08742686004259781
18,2023-02-20 16:00:58.846232,-937727,6.862879436681862,-937260.655737705,-67.95169091889606,-75.38297402251676,0.23313829344691328
19,2023-02-20 16:00:58.846232,-937807,6.862879436681862,-937260.655737705,-79.60860559124228,-76.57780777643225,-1.1948337539154892
20,2023-02-20 16:00:58.846232,-937799,6.862879436681862,-937260.655737705,-78.44291412400766,-78.53034098405024,-1.9525332076179893
21,2023-02-20 16:00:58.846232,-937823,6.862879436681862,-937260.655737705,-81.93998852571153,-82.4645496859671,-3.934208701916859
22,2023-02-20 16:00:58.854687,-937842,6.862879436681862,-937260.655737705,-84.70850576039376,-80.77429705847689,1.69025262749021
23,2023-02-20 16:00:58.854687,-937862,6.862879436681862,-937260.655737705,-87.62273442848031,-81.06571992528555,-0.29142286680865936
24,2023-02-20 16:00:58.854687,-937749,6.862879436681862,-937260.655737705,-71.15734245379127,-80.89086620520035,0.17485372008519562
25,2023-02-20 16:00:58.862753,-937809,6.862879436681862,-937260.655737705,-79.90002845805094,-79.90002845805093,0.9908377471494276
26,2023-02-20 16:00:58.862753,-937817,6.862879436681862,-937260.655737705,-81.06571992528556,-77.2189380834113,2.6810903746396235
27,2023-02-20 16:00:58.862753,-937808,6.862879436681862,-937260.655737705,-79.75431702464661,-78.8217638508589,-1.602825767447598
28,2023-02-20 16:00:58.862753,-937770,6.862879436681862,-937260.655737705,-74.21728255528215,-78.85090613753977,-0.029142286680865936
29,2023-02-20 16:00:58.862753,-937804,6.862879436681862,-937260.655737705,-79.17147129102929,-78.6469101307737,0.20399600676606156
30,2023-02-20 16:00:58.871372,-937810,6.862879436681862,-937260.655737705,-80.04573989145527,-77.1315112233687,1.5153989074050003
31,2023-02-20 16:00:58.871372,-937810,6.862879436681862,-937260.655737705,-80.04573989145527,-76.84008835656005,0.29142286680865936
32,2023-02-20 16:00:58.871372,-937756,6.862879436681862,-937260.655737705,-72.17732248762157,-74.65441685549513,2.185671501064917
33,2023-02-20 16:00:58.879378,-937760,6.862879436681862,-937260.655737705,-72.76016822123887,-73.45958310157964,1.1948337539154892
34,2023-02-20 16:00:58.879378,-937729,6.862879436681862,-937260.655737705,-68.24311378570471,-71.56533446732337,1.8942486342562717
