liquid,Viscosity 900 s-1,Viscosity 100 s-1,Viscosity 10 s-1,pipette,volume,aspiration_rate,dispense_rate,blow_out_rate,delay_aspirate,delay_dispense,delay_blow_out,touch_tip_aspirate,touch_tip_dispense,time,%error,m_measured,m_expected,blow_out_state
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,55,55,0,0,0,0,1,0,42.00240946,-19.76476015,0.6958,0.8672,0
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,27.5,27.5,0,0,0,0,1,0,78.3941,-7.449261993,0.8026,0.8672,0
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.7581,-1.67204797,0.8527,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.7902,-1.67204797,0.8527,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.853,-1.695110701,0.8525,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.8908,-1.833487085,0.8513,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.9054,-1.787361624,0.8517,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.9324,-1.764298893,0.8519,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,70.9991,-0.415129151,0.8636,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,71.0076,-0.518911439,0.8627,0.8672,1
Viscosity_std_398.4,398.4,398.4,398.4,p1000,1000,44.47891735,27.18485385,0,4.288091977,1.583999095,0,1,0,71.0748,-0.657287823,0.8615,0.8672,1
