,experimental,prediction
0,9.134615385,5.718302444986599
1,4.372710623,2.5604298142135042
2,9.134615385,5.7183024449866
3,0.366300366,2.7293528601770944
4,16.01419414,7.141407741996507
5,4.326923077,3.919282944415711
6,0.824175824,2.710047369207418
7,1.098901099,2.698464074617178
8,11.85897436,5.601022058315757
9,6.326312576,3.85694197026945
10,2.205433455,2.651809138142263
11,12.87774725,7.277434216444284
12,9.603937729,6.68460913372694
13,8.161630037,6.651885115644459
14,11.13782051,7.198625087598143
15,1.568223443,2.678675946392233
16,1.022588523,2.701681656431404
17,16.90705128,6.341709028225271
18,1.865842491,2.2749695554069764
19,0.602869353,2.7193783564939684
20,1.087454212,2.69894671191461
21,0.572344322,2.3287629705946324
22,0.755494505,2.7129431928655174
23,4.532967033,5.91639788798739
24,6.181318681,4.964730263733923
25,6.135531136,3.2081480594681753
26,2.93040293,2.6212421107806354
27,6.181318681,6.405740389995113
28,3.924065285,2.572439731307504
29,5.413435197,2.380357194651899
30,3.113786318,1.961152078527613
31,0.451441139,2.5389373771976196
32,1.597407107,2.4224138459016245
33,0.15048038,2.5278516927670935
34,0.613496933,2.7688247546550038
35,2.905428869,2.3302671511313915
36,0.173631207,2.553082009703065
37,10.31369371,2.1378172912721287
38,2.859127214,1.1990356245028195
39,3.407030135,2.4489389145443248
40,0.972334761,2.237882823247455
41,0.821854381,2.531713991346899
42,5.614075703,2.3697886373815336
43,7.686074777,2.3054419398288926
44,0.266234518,2.517926580297078
45,3.715707837,2.387428229844497
46,1.250144693,2.731078848961105
47,3.623104526,1.9239581131659418
48,0.490025852,2.5426523816778372
49,9.989582128,2.2125830313870103
50,1.647567234,2.496451985453511
51,2.546591041,2.659420994590786
52,5.467453795,2.370850746679466
53,2.106725315,2.30544596779386
54,0.312536173,2.5231633818161194
55,0.15048038,2.553845153194594
56,3.831461975,2.5779337266917186
57,4.387081838,2.3991467334184855
58,2.315082764,2.1652253345294894
59,1.73553719,0.6453576465279172
60,0.885478158,0.9239979850271963
61,0.731995277,0.7017603081260321
62,2.40850059,0.7372608286121303
63,2.361275089,0.8078818531304149
64,0.25974026,0.47157952318145013
65,0.354191263,0.464592479109373
66,0.425029516,0.4593521959998337
67,0.747737111,0.700875560489153
68,0.80283353,0.9305004884027155
69,0.669027942,0.7052992986173441
70,0.448642267,0.4576054349633206
71,2.384887839,0.8064365891997161
72,1.121605667,0.4078227456816104
73,0.637544274,0.707068793891102
74,0.708382527,0.7030874295251468
75,0.38961039,0.46197233751761557
76,0.613931523,0.7083959153464203
77,0.012223445,0.5561637493362724
78,1.82129324,1.4201476910311213
79,0.708959785,1.0005853261250321
80,2.212443467,1.4999821835959561
81,0.122234446,0.5499814696489689
82,0.452267449,0.5314346305870584
83,1.955751131,0.9189807725123764
84,0.42782056,0.5328084705113263
85,2.860286029,1.0892354619583284
86,1.931304242,0.9205808617899157
87,3.581469258,0.9848000856855679
88,0.733406674,0.5156354713736835
89,1.870187019,1.417584117889704
90,1.662388461,1.527947677398676
91,1.307908569,0.48335023295670126
92,0.012223445,0.5561637493362723
93,0.513384672,0.5280000307482905
94,0.440044004,0.5321215505772907
95,2.383571691,1.4504663694154838
96,0.794523897,1.1303903355191764
97,0.028521371,0.5552478560534272
98,0.582650858,0.5241074842680999
99,2.786945361,1.2051336814875864
100,3.751537515,2.8339072808166184
101,3.982164822,4.338321703707891
102,2.629151292,2.777506960776016
103,2.744464945,2.3015516556195217
104,2.444649446,4.296328483614159
105,0.023062731,2.9101959995995825
106,2.82902829,3.6378770162845093
107,9.893911439,2.0756054134891055
108,7.287822878,-1.6112600824166512
109,2.936654367,2.914221348930081
110,0.668819188,2.36714895174331
111,5.811808118,2.7462714641002246
112,19.76476015,1.9759270055875993
113,2.317804428,3.5181777873183293
114,1.906519065,3.99063912140019
115,3.628536285,2.7785653355352435
116,0.461254613,-1.5350325646585268
117,0.853321033,2.361318080978858
118,7.737546125,4.143124023038267
119,5.454335793,3.32333225465271
120,0.599630996,2.893868854647578
121,0.438191882,3.634941838147567
122,1.637453875,2.8644799936773344
123,2.167896679,2.6395553778737173
124,1.833487085,2.8589287643964845
125,0.991697417,2.356944927897618
126,1.552890529,2.6578815141457692
127,4.558733087,3.6003189270458718
128,3.905289053,2.8874331933469524
129,0.887915129,-1.539796784512126
130,1.675891759,2.9490884720928525
131,0.968634686,2.8834194818669676
132,0.034594096,-1.530268344793757
133,3.520910209,4.272159396494268
134,3.93603936,2.8287231108083333
135,0.886162236,6.324670975657112
136,1.590547603,-4.014363171950129
137,3.620389305,2.284210618700925
138,2.272210861,2.9703466081811154
139,8.25948648,8.659074577581471
140,4.998863895,2.543680378719743
141,1.39740968,7.548894890705561
142,2.666060744,2.3277864307422593
143,4.885253352,0.16705082984830932
144,27.16428085,6.890581542449056
145,11.98591229,5.666331478611871
146,0.23858214,1.181696734934012
147,5.589638718,9.220134269338482
148,0.57941377,0.29140311476168934
149,4.680754374,2.553762532749177
150,0.318109521,2.4349967620231947
