,target_volume,1,2,3,4,5,6,7,8,9,10,mean_volume,mean_error,relative_error,std_dev,relative_std_dev
0,1000,1005.6089743589731,1008.1272893772904,996.9093406593394,998.6263736263724,1007.8983516483532,998.3974358974352,994.9633699633691,1004.6932234432202,1001.2591575091543,1003.0906593406598,1001.9574175824167,1.9574175824167241,0.19574175824167242,4.644248848573146,0.4635175873820137
1,500,503.20512820513073,505.38003663003815,498.2829670329688,509.61538461538436,494.1620879120912,500.45787545787624,499.1987179487176,492.67399267399526,491.5293040293013,499.3131868131862,499.38186813186894,-0.6181318681310586,-0.1236263736262117,5.692376000001914,1.1398843977448456
2,300,309.9816849816865,295.2152014652007,308.8369963369963,294.6428571428577,306.4331501831477,291.66666666667015,307.11996336996333,306.89102564102615,307.9212454212435,303.91483516483447,303.2623626373627,3.262362637362685,1.0874542124542281,6.749253111412297,2.225549208519149
