,target_volume,1,2,3,4,5,6,7,8,9,10,mean_volume,mean_error,relative_error,std_dev,relative_std_dev
0,1000,1010.3021183007268,1013.3117258942037,1018.2891538372494,1008.33429795115,1014.3535131380952,1013.6589883088301,1014.4692672763053,995.1383261951617,1014.3535131380912,1003.3568700081044,1010.5567774047917,10.55677740479166,1.055677740479166,6.796344203754671,0.6725346220732245
1,500,512.7908322722553,515.5689315893036,516.6107188331991,516.7264729714094,513.0223405486715,514.4113902072019,515.8004398657239,513.4853571015163,515.9161940039381,512.3278157194106,514.666049311263,14.66604931126301,2.933209862252602,1.6612051991324195,0.32277341809421456
2,300,307.55874522514057,305.1279083227229,308.1375159161955,302.5813172820909,303.8546128024069,292.6264613959956,307.3272369487243,304.3176293552475,305.59092487556353,299.10869313578166,303.62310452598695,3.623104525986946,1.2077015086623153,4.698154225312417,1.5473638716154767
