liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.61561703681943,0.8104761348815523,-4.266934221408891
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.63533473014832,0.819058538309067,-3.2531847024489684
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.8598713874817,0.828180074040178,-2.175753125421924
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.8037467002869,0.8123412412291278,-4.046628723230835
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,250.2635388374329,0.8238378733247291,-2.688651863367693
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.5581283569336,0.8099807160079776,-4.325452869362439
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.6700668334961,0.8170622916714279,-3.488980430967654
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.91443800926208,0.8261255428291772,-2.4184334007586648
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.9304208755493,0.8221913341272603,-2.8831403109779954
Viscosity_std_817,rLine1000,1000.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,249.87435722351077,0.82117135409343,-3.0036198802941194
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,158.04875016212463,0.4068117509215431,-3.895168693233385
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.49385809898376,0.4106731039067575,-2.98296623983994
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,157.42862129211426,0.4018429910424552,-5.068983925713386
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.41122150421145,0.405267209727457,-4.260049674590823
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.87921738624573,0.4078171598120327,-3.657651828010217
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.58015823364258,0.4054129211608613,-4.22562694050052
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.58442640304563,0.4066514683447981,-3.9330337007327807
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.59107565879822,0.4114016610737792,-2.810852569388324
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.60459780693054,0.4044512257003928,-4.452816985496618
Viscosity_std_817,rLine1000,500.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.58588075637817,0.4028483999329451,-4.83146706049018
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,120.73591256141664,0.2272369803940496,-10.529576976907792
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.0167338848114,0.2412252780008647,-5.021939522456611
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.05580282211304,0.238442189622842,-6.117729890998509
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.12827944755554,0.2424492540414611,-4.540021245192111
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.14010977745056,0.2412835625742264,-4.99899103306306
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.07682919502258,0.2346391212109891,-7.615118823927442
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.06868481636047,0.2387627547763315,-5.991513199333989
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.19557929039,0.2347556903577125,-7.569221845140365
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.34673881530762,0.2405550054072047,-5.285847150482422
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.42736196517944,0.23803419760931,-6.278369316753306
Viscosity_std_817,rLine1000,300.0,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,119.29510259628296,0.2337357103238823,-7.970820409527421
