liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,225.82372999191284,0.810228425444765,-6.68796205864735
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,223.83682227134705,0.8504156387776786,-2.0596984017414948
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,223.9158616065979,0.8660941890119841,-0.2540378887499558
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,223.8754563331604,0.8578760641679802,-1.2004993472324919
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,224.0395109653473,0.8444706122947818,-2.7443726483033677
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,225.5360345840454,0.8463357186423572,-2.529572884676117
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,223.83944582939148,0.8613731385696839,-0.7977497904314254
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,223.9026095867157,0.8390647181154812,-3.366956338191724
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,224.0379958152771,0.8483756787100178,-2.2946356432088124
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,224.45665907859802,0.8489876667303161,-2.2241544707686107
Viscosity_std_505,rLine1000,1000,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,226.6485676765442,0.8483319652799968,-2.2996700126688
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,143.48397135734558,0.42402027120659397,-2.3332324757355782
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,145.66807556152344,0.4289453176556599,-1.1988212240792522
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,143.54053926467896,0.42938245195587327,-1.0981338348788927
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,143.67677402496338,0.4206543370949541,-3.1085253725776556
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,144.06356287002563,0.4126110659710351,-4.961173333862696
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,143.70073223114014,0.4247196860869348,-2.172132653015134
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,143.7294328212738,0.4168658398264416,-3.981149412313344
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,144.840167760849,0.41233421424756694,-5.024942013689517
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,145.20447993278503,0.4238308463431685,-2.3768636777223318
Viscosity_std_505,rLine1000,500,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,143.62615275382996,0.4298632996861075,-0.9873777067586088
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.59090399742126,0.24568404786303713,-5.683885038566881
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.41862893104553,0.24763658107065512,-4.934323363409299
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,113.05021214485168,0.24725773134380394,-5.07976070336522
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.52273607254028,0.25549042733114835,-1.919295431245594
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.40377473831177,0.2508130903188695,-3.714887205317093
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.56899309158325,0.2438335126588022,-6.394290506813233
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.4468195438385,0.24667488561018658,-5.303510457143622
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.59053421020508,0.2492102645514219,-4.330199028207648
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.4798891544342,0.24326523806852535,-6.61244651674715
Viscosity_std_505,rLine1000,300,43.18305114641713,7.278615748025424,False,10,10,0,0.8683,111.44192099571228,0.24422693352899386,-6.243259423012839
