liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment,iteration,time_asp_1000,acq_value
Viscosity_std_817,rLine1000,1000.0,54.16311863044341,54.16311863044341,False,10,10,0,0.8466,99.88737773895264,0.662127324532606,-21.7898270100867,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,500.0,54.16311863044341,54.16311863044341,False,10,10,0,0.8466,81.67880821228027,0.3776403219539964,-10.786600058115656,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,300.0,54.16311863044341,54.16311863044341,False,10,10,0,0.8466,74.42954087257385,0.2221516513682382,-12.531832676494927,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",54.16311863044341,54.16311863044341,False,10,10,0,0.8466,99.88737773895264,0.662127324532606,-15.036086581565762,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,300.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,72.74260401725769,0.2089501955018058,-17.72966552413347,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,500.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,78.08800458908081,0.3579401361577313,-15.440553707127016,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,92.60476493835448,0.6253060453113325,-26.13913946239872,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",67.70389875000001,67.70389875000001,False,10,10,0,0.8466,72.74260401725769,0.2089501955018058,-19.769786231219737,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,300.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,123.14383578300476,0.2243810362993244,-11.65405295719174,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,500.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,164.87915205955505,0.3851590319176596,-9.01038697905514,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,262.7739465236664,0.7839857962886455,-7.395960750219054,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",67.70389875000001,5.4163119,False,10,10,0,0.8466,123.14383578300476,0.2243810362993244,-9.353466895488644,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,300.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,123.38932704925536,0.226654134660432,-10.759061870843391,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,500.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,163.1506040096283,0.3304006752443133,-21.94645045019766,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,1000.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,262.6889684200287,0.616942209033924,-27.12707193079093,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",5.4163119,67.70389875000001,False,10,10,0,0.8466,123.38932704925536,0.226654134660432,-19.94419475061066,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,1000.0,5.4163119,5.4163119,False,10,10,0,0.8466,432.7408103942871,0.827874080030029,-2.211896996216746,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,500.0,5.4163119,5.4163119,False,10,10,0,0.8466,248.1466178894043,0.4140681803050782,-2.1809165355355105,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,300.0,5.4163119,5.4163119,False,10,10,0,0.8466,174.32968735694885,0.2414438451509712,-4.935882687230822,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",5.4163119,5.4163119,False,10,10,0,0.8466,432.7408103942871,0.827874080030029,-3.109565406327693,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,1000,24.223700887230954,10.484172958401976,False,10,10,0,0.8466,202.5659127235413,0.8127200909559792,-4.001879168913398,,,,156.66375146881694,1.1953438862798493
Viscosity_std_817,rLine1000,500,24.223700887230954,10.484172958401976,False,10,10,0,0.8466,131.71489119529724,0.4037663819633924,-4.614603835721138,,,,156.66375146881694,1.1953438862798493
Viscosity_std_817,rLine1000,300,24.223700887230954,10.484172958401976,False,10,10,0,0.8466,104.36414122581482,0.2276886858376026,-10.351726184107944,,,,156.66375146881694,1.1953438862798493
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",24.223700887230954,10.484172958401976,False,10,10,0,0.8466,202.5659127235413,0.8127200909559792,-6.3227363962474925,,,,156.66375146881694,1.1953438862798493
Viscosity_std_817,rLine1000,1000,10.682910999711746,19.69349002850922,False,10,10,0,0.8466,207.8209149837494,0.7666898491435519,-9.438950018479582,,,,164.3856458909289,0.6329024786519473
Viscosity_std_817,rLine1000,500,10.682910999711746,19.69349002850922,False,10,10,0,0.8466,135.5749709606171,0.4098571198796933,-3.175733550745736,,,,164.3856458909289,0.6329024786519473
Viscosity_std_817,rLine1000,300,10.682910999711746,19.69349002850922,False,10,10,0,0.8466,106.72386240959167,0.2388647527797145,-5.951353342895301,,,,164.3856458909289,0.6329024786519473
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",10.682910999711746,19.69349002850922,False,10,10,0,0.8466,207.8209149837494,0.7666898491435519,-6.1886789707068735,,,,164.3856458909289,0.6329024786519473
Viscosity_std_817,rLine1000,1000,44.69550404676128,25.16657923481452,False,10,10,0,0.8466,127.04290223121644,0.7701432101152342,-9.031040619509309,,,,82.10885238754102,0.19761873769296973
Viscosity_std_817,rLine1000,500,44.69550404676128,25.16657923481452,False,10,10,0,0.8466,94.35379719734192,0.3891515251929383,-8.067204064980317,,,,82.10885238754102,0.19761873769296973
Viscosity_std_817,rLine1000,300,44.69550404676128,25.16657923481452,False,10,10,0,0.8466,82.04301023483276,0.2289563753082203,-9.852596539798274,,,,82.10885238754102,0.19761873769296973
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",44.69550404676128,25.16657923481452,False,10,10,0,0.8466,127.04290223121644,0.7701432101152342,-8.9836137414293,,,,82.10885238754102,0.19761873769296973
Viscosity_std_817,rLine1000,1000,5.706171405672184,15.154750447773786,False,10,10,0,0.8466,304.62850165367126,0.801412883723803,-5.337481251617881,,,,261.23476413318957,0.10844050046891912
Viscosity_std_817,rLine1000,500,5.706171405672184,15.154750447773786,False,10,10,0,0.8466,184.0693247318268,0.4146801683253765,-2.036341052356128,,,,261.23476413318957,0.10844050046891912
Viscosity_std_817,rLine1000,300,5.706171405672184,15.154750447773786,False,10,10,0,0.8466,135.90441346168518,0.2432360957818444,-4.230216638379244,,,,261.23476413318957,0.10844050046891912
Viscosity_std_817,rLine1000,"mean[100, 500, 1000]",5.706171405672184,15.154750447773786,False,10,10,0,0.8466,304.62850165367126,0.801412883723803,-3.8680129807844175,,,,261.23476413318957,0.10844050046891912
Viscosity_std_817,rLine1000,1000,13.520394398668929,6.113556206278704,False,10,10,0,0.8466,302.52382922172546,0.8289523446372209,-2.08453288008258,,,,257.5332573009648,0.06950566492750988
Viscosity_std_817,rLine1000,500,13.520394398668929,6.113556206278704,False,10,10,0,0.8466,182.02902555465693,0.4121010759541199,-2.645623445754802,,,,257.5332573009648,0.06950566492750988
