,Time,Value,Factor,Baseline,Mass
0,2023-02-07 12:40:26.890082,-921231,6.862879436681862,-1018802.8963585434,14217.340878381878
1,2023-02-07 12:40:26.892146,-921106,6.862879436681862,-1018802.8963585434,14235.554807557419
2,2023-02-07 12:40:26.894113,-920194,6.862879436681862,-1018802.8963585434,14368.443634822166
3,2023-02-07 12:40:26.896153,-919432,6.862879436681862,-1018802.8963585434,14479.475747076263
4,2023-02-07 12:40:26.897162,-918842,6.862879436681862,-1018802.8963585434,14565.445492784816
5,2023-02-07 12:40:26.898163,-918343,6.862879436681862,-1018802.8963585434,14638.155498053577
6,2023-02-07 12:40:26.899156,-917667,6.862879436681862,-1018802.8963585434,14736.656427034903
7,2023-02-07 12:40:26.900126,-917081,6.862879436681862,-1018802.8963585434,14822.043327009838
8,2023-02-07 12:40:26.902155,-916426,6.862879436681862,-1018802.8963585434,14917.484315889673
9,2023-02-07 12:40:26.902241,-915749,6.862879436681862,-1018802.8963585434,15016.130956304403
10,2023-02-07 12:40:26.904631,-915166,6.862879436681862,-1018802.8963585434,15101.080721979126
11,2023-02-07 12:40:26.905636,-914601,6.862879436681862,-1018802.8963585434,15183.407681852572
12,2023-02-07 12:40:26.906631,-914352,6.862879436681862,-1018802.8963585434,15219.689828770248
13,2023-02-07 12:40:26.907631,-914317,6.862879436681862,-1018802.8963585434,15224.7897289394
14,2023-02-07 12:40:26.908633,-914345,6.862879436681862,-1018802.8963585434,15220.709808804078
15,2023-02-07 12:40:26.910562,-914312,6.862879436681862,-1018802.8963585434,15225.518286106422
16,2023-02-07 12:40:26.911633,-914304,6.862879436681862,-1018802.8963585434,15226.683977573657
17,2023-02-07 12:40:26.912635,-914307,6.862879436681862,-1018802.8963585434,15226.246843273444
18,2023-02-07 12:40:26.913636,-914335,6.862879436681862,-1018802.8963585434,15222.166923138122
19,2023-02-07 12:40:26.914636,-914348,6.862879436681862,-1018802.8963585434,15220.272674503865
20,2023-02-07 12:40:26.916638,-914289,6.862879436681862,-1018802.8963585434,15228.86964907472
21,2023-02-07 12:40:26.918079,-914338,6.862879436681862,-1018802.8963585434,15221.729788837909
22,2023-02-07 12:40:26.919168,-914266,6.862879436681862,-1018802.8963585434,15232.22101204302
23,2023-02-07 12:40:26.920164,-914332,6.862879436681862,-1018802.8963585434,15222.604057438335
24,2023-02-07 12:40:26.921164,-914317,6.862879436681862,-1018802.8963585434,15224.7897289394
25,2023-02-07 12:40:26.922168,-914288,6.862879436681862,-1018802.8963585434,15229.015360508125
26,2023-02-07 12:40:26.923171,-914337,6.862879436681862,-1018802.8963585434,15221.875500271313
27,2023-02-07 12:40:26.925157,-914313,6.862879436681862,-1018802.8963585434,15225.372574673018
