,Time,Value,Factor,Baseline,Mass
0,2023-02-09 16:09:19.964419,-920442,6.862879436681862,-920913.6019417476,68.71779492830578
1,2023-02-09 16:09:20.133332,-920440,6.862879436681862,-920913.6019417476,69.00921779511444
2,2023-02-09 16:09:20.333939,-920422,6.862879436681862,-920913.6019417476,71.63202359639234
3,2023-02-09 16:09:20.535153,-920445,6.862879436681862,-920913.6019417476,68.2806606280928
4,2023-02-09 16:09:20.724926,-920485,6.862879436681862,-920913.6019417476,62.45220329191969
5,2023-02-09 16:09:20.935357,-920488,6.862879436681862,-920913.6019417476,62.015068991706706
6,2023-02-09 16:09:21.135803,-920458,6.862879436681862,-920913.6019417476,66.38641199383655
7,2023-02-09 16:09:21.335937,-920406,6.862879436681862,-920913.6019417476,73.96340653086159
8,2023-02-09 16:09:21.535673,-920470,6.862879436681862,-920913.6019417476,64.6378747929846
9,2023-02-09 16:09:21.736721,-920481,6.862879436681862,-920913.6019417476,63.035049025537
10,2023-02-09 16:09:21.937186,-920483,6.862879436681862,-920913.6019417476,62.74362615872835
11,2023-02-09 16:09:22.137314,-920438,6.862879436681862,-920913.6019417476,69.3006406619231
12,2023-02-09 16:09:22.337698,-920551,6.862879436681862,-920913.6019417476,52.83524868723405
13,2023-02-09 16:09:22.538384,-921750,6.862879436681862,-920913.6019417476,-121.87275996455502
14,2023-02-09 16:09:22.738798,-922687,6.862879436681862,-920913.6019417476,-258.4043730644102
15,2023-02-09 16:09:22.938869,-922833,6.862879436681862,-920913.6019417476,-279.67824234144206
16,2023-02-09 16:09:23.139208,-922747,6.862879436681862,-920913.6019417476,-267.1470590686699
17,2023-02-09 16:09:23.339630,-922781,6.862879436681862,-920913.6019417476,-272.101247804417
18,2023-02-09 16:09:23.539823,-922761,6.862879436681862,-920913.6019417476,-269.18701913633043
19,2023-02-09 16:09:23.740165,-923097,6.862879436681862,-920913.6019417476,-318.1460607601846
20,2023-02-09 16:09:23.940216,-924443,6.862879436681862,-920913.6019417476,-514.2736501224099
21,2023-02-09 16:09:24.141345,-925028,6.862879436681862,-920913.6019417476,-599.5148386639416
22,2023-02-09 16:09:24.341711,-925076,6.862879436681862,-920913.6019417476,-606.5089874673494
23,2023-02-09 16:09:24.541214,-925115,6.862879436681862,-920913.6019417476,-612.1917333701182
24,2023-02-09 16:09:24.734938,-925126,6.862879436681862,-920913.6019417476,-613.7945591375658
25,2023-02-09 16:09:24.942290,-925118,6.862879436681862,-920913.6019417476,-612.6288676703311
26,2023-02-09 16:09:25.143059,-925660,6.862879436681862,-920913.6019417476,-691.6044645754769
27,2023-02-09 16:09:25.338086,-927088,6.862879436681862,-920913.6019417476,-899.680391476857
28,2023-02-09 16:09:25.536325,-927409,6.862879436681862,-920913.6019417476,-946.4537615996462
29,2023-02-09 16:09:25.743449,-927317,6.862879436681862,-920913.6019417476,-933.0483097264481
30,2023-02-09 16:09:25.944708,-927361,6.862879436681862,-920913.6019417476,-939.4596127962385
31,2023-02-09 16:09:26.145234,-927355,6.862879436681862,-920913.6019417476,-938.5853441958125
32,2023-02-09 16:09:26.345496,-927319,6.862879436681862,-920913.6019417476,-933.3397325932567
33,2023-02-09 16:09:26.545772,-927377,6.862879436681862,-920913.6019417476,-941.7909957307078
34,2023-02-09 16:09:26.746063,-927392,6.862879436681862,-920913.6019417476,-943.9766672317727
35,2023-02-09 16:09:26.946837,-927360,6.862879436681862,-920913.6019417476,-939.3139013628341
36,2023-02-09 16:09:27.146910,-927362,6.862879436681862,-920913.6019417476,-939.6053242296429
37,2023-02-09 16:09:27.341265,-927354,6.862879436681862,-920913.6019417476,-938.4396327624082
38,2023-02-09 16:09:27.541567,-927353,6.862879436681862,-920913.6019417476,-938.2939213290039
39,2023-02-09 16:09:27.747835,-927340,6.862879436681862,-920913.6019417476,-936.3996726947476
40,2023-02-09 16:09:27.948188,-927379,6.862879436681862,-920913.6019417476,-942.0824185975164
41,2023-02-09 16:09:28.149001,-927387,6.862879436681862,-920913.6019417476,-943.248110064751
42,2023-02-09 16:09:28.349243,-927417,6.862879436681862,-920913.6019417476,-947.6194530668809
43,2023-02-09 16:09:28.549605,-927379,6.862879436681862,-920913.6019417476,-942.0824185975164
44,2023-02-09 16:09:28.749849,-927342,6.862879436681862,-920913.6019417476,-936.6910955615563
45,2023-02-09 16:09:28.950302,-927384,6.862879436681862,-920913.6019417476,-942.8109757645381
46,2023-02-09 16:09:29.150214,-927415,6.862879436681862,-920913.6019417476,-947.3280302000721
47,2023-02-09 16:09:29.351206,-927388,6.862879436681862,-920913.6019417476,-943.3938214981554
48,2023-02-09 16:09:29.551623,-927418,6.862879436681862,-920913.6019417476,-947.7651645002852
49,2023-02-09 16:09:29.751893,-927377,6.862879436681862,-920913.6019417476,-941.7909957307078
50,2023-02-09 16:09:29.952182,-927373,6.862879436681862,-920913.6019417476,-941.2081499970905
51,2023-02-09 16:09:30.152434,-927337,6.862879436681862,-920913.6019417476,-935.9625383945346
52,2023-02-09 16:09:30.352779,-927351,6.862879436681862,-920913.6019417476,-938.0024984621951
53,2023-02-09 16:09:30.553295,-927405,6.862879436681862,-920913.6019417476,-945.8709158660289
54,2023-02-09 16:09:30.743714,-927450,6.862879436681862,-920913.6019417476,-952.4279303692236
55,2023-02-09 16:09:30.943828,-927418,6.862879436681862,-920913.6019417476,-947.7651645002852
56,2023-02-09 16:09:31.154718,-927382,6.862879436681862,-920913.6019417476,-942.5195528977293
57,2023-02-09 16:09:31.343390,-927367,6.862879436681862,-920913.6019417476,-940.3338813966644
58,2023-02-09 16:09:31.555308,-927389,6.862879436681862,-920913.6019417476,-943.5395329315596
59,2023-02-09 16:09:31.755586,-927370,6.862879436681862,-920913.6019417476,-940.7710156968774
60,2023-02-09 16:09:31.955907,-927349,6.862879436681862,-920913.6019417476,-937.7110755953865
61,2023-02-09 16:09:32.157352,-927332,6.862879436681862,-920913.6019417476,-935.233981227513
62,2023-02-09 16:09:32.356766,-927335,6.862879436681862,-920913.6019417476,-935.671115527726
63,2023-02-09 16:09:32.557132,-927335,6.862879436681862,-920913.6019417476,-935.671115527726
64,2023-02-09 16:09:32.755370,-927343,6.862879436681862,-920913.6019417476,-936.8368069949606
65,2023-02-09 16:09:32.957749,-927312,6.862879436681862,-920913.6019417476,-932.3197525594264
66,2023-02-09 16:09:33.157331,-927393,6.862879436681862,-920913.6019417476,-944.1223786651769
67,2023-02-09 16:09:33.358859,-927404,6.862879436681862,-920913.6019417476,-945.7252044326245
68,2023-02-09 16:09:33.559189,-927380,6.862879436681862,-920913.6019417476,-942.2281300309207
69,2023-02-09 16:09:33.756737,-927360,6.862879436681862,-920913.6019417476,-939.3139013628341
70,2023-02-09 16:09:33.956292,-927369,6.862879436681862,-920913.6019417476,-940.6253042634731
71,2023-02-09 16:09:34.157320,-927355,6.862879436681862,-920913.6019417476,-938.5853441958125
72,2023-02-09 16:09:34.357752,-927391,6.862879436681862,-920913.6019417476,-943.8309557983683
73,2023-02-09 16:09:34.557846,-927331,6.862879436681862,-920913.6019417476,-935.0882697941087
74,2023-02-09 16:09:34.758430,-927383,6.862879436681862,-920913.6019417476,-942.6652643311337
75,2023-02-09 16:09:34.961313,-927386,6.862879436681862,-920913.6019417476,-943.1023986313467
76,2023-02-09 16:09:35.161910,-927382,6.862879436681862,-920913.6019417476,-942.5195528977293
77,2023-02-09 16:09:35.359482,-927365,6.862879436681862,-920913.6019417476,-940.0424585298558
78,2023-02-09 16:09:35.562897,-927415,6.862879436681862,-920913.6019417476,-947.3280302000721
79,2023-02-09 16:09:35.763176,-927367,6.862879436681862,-920913.6019417476,-940.3338813966644
80,2023-02-09 16:09:35.963526,-927379,6.862879436681862,-920913.6019417476,-942.0824185975164
