,Time,Value,Factor,Baseline,Mass
0,2023-02-09 16:02:17.164714,-920447,6.862879436681862,-920862.8529411765,60.59452814423414
1,2023-02-09 16:02:17.320999,-920421,6.862879436681862,-920862.8529411765,64.38302541274666
2,2023-02-09 16:02:17.532020,-920412,6.862879436681862,-920862.8529411765,65.69442831338561
3,2023-02-09 16:02:17.732358,-920539,6.862879436681862,-920862.8529411765,47.18907627103598
4,2023-02-09 16:02:17.919758,-920509,6.862879436681862,-920862.8529411765,51.56041927316582
5,2023-02-09 16:02:18.121172,-920550,6.862879436681862,-920862.8529411765,45.586250503588374
6,2023-02-09 16:02:18.333750,-920467,6.862879436681862,-920862.8529411765,57.68029947614759
7,2023-02-09 16:02:18.534280,-920484,6.862879436681862,-920862.8529411765,55.20320510827401
8,2023-02-09 16:02:18.726399,-920446,6.862879436681862,-920862.8529411765,60.74023957763847
9,2023-02-09 16:02:18.930359,-920542,6.862879436681862,-920862.8529411765,46.751941970823
10,2023-02-09 16:02:19.123455,-920498,6.862879436681862,-920862.8529411765,53.163245040613425
11,2023-02-09 16:02:19.335510,-920470,6.862879436681862,-920862.8529411765,57.2431651759346
12,2023-02-09 16:02:19.535835,-920500,6.862879436681862,-920862.8529411765,52.871822173804766
13,2023-02-09 16:02:19.725507,-920717,6.862879436681862,-920862.8529411765,21.252441125065626
14,2023-02-09 16:02:19.926364,-920893,6.862879436681862,-920862.8529411765,-4.392771154096071
15,2023-02-09 16:02:20.130311,-920913,6.862879436681862,-920862.8529411765,-7.306999822182627
16,2023-02-09 16:02:20.336747,-920879,6.862879436681862,-920862.8529411765,-2.352811086435481
17,2023-02-09 16:02:20.537557,-920850,6.862879436681862,-920862.8529411765,1.8728204822900263
18,2023-02-09 16:02:20.738051,-920888,6.862879436681862,-920862.8529411765,-3.6642139870744312
19,2023-02-09 16:02:20.938356,-921130,6.862879436681862,-920862.8529411765,-38.92638087092177
20,2023-02-09 16:02:21.135404,-921256,6.862879436681862,-920862.8529411765,-57.286021479867074
21,2023-02-09 16:02:21.339671,-921405,6.862879436681862,-920862.8529411765,-78.99702505711193
22,2023-02-09 16:02:21.539574,-921381,6.862879436681862,-920862.8529411765,-75.49995065540806
23,2023-02-09 16:02:21.740167,-921297,6.862879436681862,-920862.8529411765,-63.26019024944451
24,2023-02-09 16:02:21.940564,-921391,6.862879436681862,-920862.8529411765,-76.95706498945133
25,2023-02-09 16:02:22.140843,-921619,6.862879436681862,-920862.8529411765,-110.17927180563808
26,2023-02-09 16:02:22.341326,-921753,6.862879436681862,-920862.8529411765,-129.704603881818
27,2023-02-09 16:02:22.541667,-921673,6.862879436681862,-920862.8529411765,-118.04768920947178
28,2023-02-09 16:02:22.741518,-921709,6.862879436681862,-920862.8529411765,-123.29330081202758
29,2023-02-09 16:02:22.942504,-921689,6.862879436681862,-920862.8529411765,-120.37907214394103
30,2023-02-09 16:02:23.142550,-921711,6.862879436681862,-920862.8529411765,-123.58472367883624
31,2023-02-09 16:02:23.343124,-921970,6.862879436681862,-920862.8529411765,-161.32398493055715
32,2023-02-09 16:02:23.543526,-922074,6.862879436681862,-920862.8529411765,-176.47797400460723
33,2023-02-09 16:02:23.744318,-922096,6.862879436681862,-920862.8529411765,-179.68362553950246
34,2023-02-09 16:02:23.944359,-922017,6.862879436681862,-920862.8529411765,-168.17242230056056
35,2023-02-09 16:02:24.144767,-922067,6.862879436681862,-920862.8529411765,-175.45799397077695
36,2023-02-09 16:02:24.345374,-922149,6.862879436681862,-920862.8529411765,-187.40633150993182
37,2023-02-09 16:02:24.545565,-922396,6.862879436681862,-920862.8529411765,-223.3970555608008
38,2023-02-09 16:02:24.745893,-922404,6.862879436681862,-920862.8529411765,-224.56274702803543
39,2023-02-09 16:02:24.946055,-922448,6.862879436681862,-920862.8529411765,-230.97405009782585
40,2023-02-09 16:02:25.146446,-922489,6.862879436681862,-920862.8529411765,-236.94821886740328
41,2023-02-09 16:02:25.347319,-922456,6.862879436681862,-920862.8529411765,-232.13974156506046
42,2023-02-09 16:02:25.547314,-922545,6.862879436681862,-920862.8529411765,-245.10805913804566
43,2023-02-09 16:02:25.747885,-922795,6.862879436681862,-920862.8529411765,-281.5359174891276
44,2023-02-09 16:02:25.947937,-922869,6.862879436681862,-920862.8529411765,-292.3185635610479
45,2023-02-09 16:02:26.148527,-922812,6.862879436681862,-920862.8529411765,-284.0130118570012
46,2023-02-09 16:02:26.349354,-922833,6.862879436681862,-920862.8529411765,-287.07295195849207
