,Time,Value,Factor,Baseline,Mass
0,2023-02-09 16:05:24.721623,-920489,6.862879436681862,-920835.6568627451,50.51186837003024
1,2023-02-09 16:05:24.887229,-920442,6.862879436681862,-920835.6568627451,57.36030574003365
2,2023-02-09 16:05:25.088278,-920422,6.862879436681862,-920835.6568627451,60.27453440812021
3,2023-02-09 16:05:25.288736,-920385,6.862879436681862,-920835.6568627451,65.66585744408034
4,2023-02-09 16:05:25.488720,-920454,6.862879436681862,-920835.6568627451,55.61176853918172
5,2023-02-09 16:05:25.679604,-920453,6.862879436681862,-920835.6568627451,55.75747997258605
6,2023-02-09 16:05:25.889803,-920481,6.862879436681862,-920835.6568627451,51.677559837264866
7,2023-02-09 16:05:26.089992,-920469,6.862879436681862,-920835.6568627451,53.4260970381168
8,2023-02-09 16:05:26.290501,-920456,6.862879436681862,-920835.6568627451,55.320345672373065
9,2023-02-09 16:05:26.489155,-920439,6.862879436681862,-920835.6568627451,57.797440040246634
10,2023-02-09 16:05:26.691292,-920472,6.862879436681862,-920835.6568627451,52.98896273790382
11,2023-02-09 16:05:26.892068,-920476,6.862879436681862,-920835.6568627451,52.40611700428651
12,2023-02-09 16:05:27.092231,-920531,6.862879436681862,-920835.6568627451,44.391988167048474
13,2023-02-09 16:05:27.285477,-920805,6.862879436681862,-920835.6568627451,4.46705541426265
14,2023-02-09 16:05:27.487118,-921465,6.862879436681862,-920835.6568627451,-91.70249063259372
15,2023-02-09 16:05:27.693418,-921835,6.862879436681862,-920835.6568627451,-145.615720992195
16,2023-02-09 16:05:27.893082,-921900,6.862879436681862,-920835.6568627451,-155.08696416347632
17,2023-02-09 16:05:28.093505,-921887,6.862879436681862,-920835.6568627451,-153.19271552922007
18,2023-02-09 16:05:28.294098,-921875,6.862879436681862,-920835.6568627451,-151.44417832836814
19,2023-02-09 16:05:28.494628,-921896,6.862879436681862,-920835.6568627451,-154.504118429859
20,2023-02-09 16:05:28.694954,-921824,6.862879436681862,-920835.6568627451,-144.0128952247474
21,2023-02-09 16:05:28.895464,-922384,6.862879436681862,-920835.6568627451,-225.611297931171
22,2023-02-09 16:05:29.091000,-922937,6.862879436681862,-920835.6568627451,-306.1897206037643
23,2023-02-09 16:05:29.282843,-923194,6.862879436681862,-920835.6568627451,-343.6375589886765
24,2023-02-09 16:05:29.496437,-923250,6.862879436681862,-920835.6568627451,-351.7973992593189
25,2023-02-09 16:05:29.696289,-923183,6.862879436681862,-920835.6568627451,-342.0347332212289
26,2023-02-09 16:05:29.897585,-923240,6.862879436681862,-920835.6568627451,-350.3402849252756
27,2023-02-09 16:05:30.097022,-923190,6.862879436681862,-920835.6568627451,-343.05471325505926
28,2023-02-09 16:05:30.298001,-923379,6.862879436681862,-920835.6568627451,-370.5941741684772
29,2023-02-09 16:05:30.497804,-923983,6.862879436681862,-920835.6568627451,-458.6038799446912
30,2023-02-09 16:05:30.698846,-924456,6.862879436681862,-920835.6568627451,-527.5253879449383
31,2023-02-09 16:05:30.899112,-924550,6.862879436681862,-920835.6568627451,-541.2222626849451
32,2023-02-09 16:05:31.099360,-924506,6.862879436681862,-920835.6568627451,-534.8109596151546
33,2023-02-09 16:05:31.299916,-924612,6.862879436681862,-920835.6568627451,-550.2563715560134
34,2023-02-09 16:05:31.500187,-924609,6.862879436681862,-920835.6568627451,-549.8192372558004
35,2023-02-09 16:05:31.700494,-924585,6.862879436681862,-920835.6568627451,-546.3221628540965
36,2023-02-09 16:05:31.901133,-924864,6.862879436681862,-920835.6568627451,-586.975652773904
37,2023-02-09 16:05:32.101505,-925539,6.862879436681862,-920835.6568627451,-685.3308703218253
38,2023-02-09 16:05:32.301677,-925942,6.862879436681862,-920835.6568627451,-744.0525779837694
39,2023-02-09 16:05:32.502129,-925930,6.862879436681862,-920835.6568627451,-742.3040407829175
40,2023-02-09 16:05:32.701726,-925961,6.862879436681862,-920835.6568627451,-746.8210952184517
41,2023-02-09 16:05:32.903160,-925974,6.862879436681862,-920835.6568627451,-748.7153438527079
42,2023-02-09 16:05:33.103329,-925946,6.862879436681862,-920835.6568627451,-744.6354237173867
43,2023-02-09 16:05:33.303601,-925980,6.862879436681862,-920835.6568627451,-749.5896124531339
44,2023-02-09 16:05:33.503707,-926460,6.862879436681862,-920835.6568627451,-819.5311004872112
45,2023-02-09 16:05:33.703053,-927078,6.862879436681862,-920835.6568627451,-909.5807663310858
46,2023-02-09 16:05:33.899541,-927320,6.862879436681862,-920835.6568627451,-944.8429332149332
