liquid,Viscosity 10 s-1,Viscosity 100 s-1,Viscosity 900 s-1,pipette,volume,aspiration_rate,dispense_rate,blow_out_rate,delay_aspirate,delay_dispense,delay_blow_out,touch_tip_aspirate,touch_tip_dispense,time,%error,m_measured,m_expected,blow_out_state
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,25.0,12.5,0.0,3.0,3.0,0.0,1.0,0.0,134.7416174,-12.54429483,0.7404,0.8466,0.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,12.5,6.25,0.0,3.0,3.0,0.0,1.0,0.0,262.2756,0.3661705646113857,0.8497,0.8466,0.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,17.859026528367504,2.428816469377604,0.0,0.721117397830095,4.632438077927331,0.0,1.0,0.0,506.9208,-2.551381998582573,0.825,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,6.24827183825623,17.14635829949281,0.0,5.537332218852628,3.246969975545812,0.0,1.0,0.0,244.5214,-1.4528703047484028,0.8343,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,9.4595137724936,9.64137166591317,0.0,5.845742403570212,2.106625806679548,0.0,1.0,0.0,228.8336,0.1535553980628357,0.8479,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,7.854409509093386,17.986202788438344,0.0,0.1936425105616632,3.5129519286406063,0.0,1.0,0.0,196.0436,-1.996220174816918,0.8297,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,12.849471739031967,9.106420572603149,0.0,2.401116892372391,0.8348066170178878,0.0,1.0,0.0,203.268,-2.5277580911882795,0.8252,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,17.859026528367504,2.428816469377604,0.0,0.721117397830095,4.632438077927331,0.0,1.0,0.0,507.0984,-2.480510276399719,0.8256,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,7.854409509093386,17.986202788438344,0.0,0.1936425105616632,3.5129519286406063,0.0,1.0,0.0,196.4326,-1.8190408693597888,0.8312,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,7.854409509093386,17.986202788438344,0.0,0.1936425105616632,3.5129519286406063,0.0,1.0,0.0,196.4815,-1.913536498936923,0.8304,0.8466,1.0
Viscosity_std_817,817.0,817.0,817.0,p1000,1000.0,9.4595137724936,9.64137166591317,0.0,5.845742403570212,2.106625806679548,0.0,1.0,0.0,229.0202,0.2008032128514097,0.8483,0.8466,1.0
