,Time,Value,Factor,Baseline,Mass
0,2023-02-03 14:40:41.282035,-899290,6.862879436681862,0,-131036.83494617797
1,2023-02-03 14:40:41.285035,-899295,6.862879436681862,0,-131037.563503345
2,2023-02-03 14:40:41.287035,-899265,6.862879436681862,0,-131033.19216034286
3,2023-02-03 14:40:41.289042,-899218,6.862879436681862,0,-131026.34372297286
4,2023-02-03 14:40:41.290035,-899293,6.862879436681862,0,-131037.27208047819
5,2023-02-03 14:40:41.292034,-899267,6.862879436681862,0,-131033.48358320967
6,2023-02-03 14:40:41.298093,-899004,6.862879436681862,0,-130995.16147622434
7,2023-02-03 14:40:41.301092,-898537,6.862879436681862,0,-130927.11423682452
8,2023-02-03 14:40:41.303093,-897732,6.862879436681862,0,-130809.81653293403
9,2023-02-03 14:40:41.305093,-897070,6.862879436681862,0,-130713.35556402037
10,2023-02-03 14:40:41.340997,-896512,6.862879436681862,0,-130632.04858418075
11,2023-02-03 14:40:41.347014,-895894,6.862879436681862,0,-130541.99891833687
12,2023-02-03 14:40:41.350014,-895168,6.862879436681862,0,-130436.21241768534
13,2023-02-03 14:40:41.353014,-894622,6.862879436681862,0,-130356.65397504657
14,2023-02-03 14:40:41.356014,-893998,6.862879436681862,0,-130265.73004060227
15,2023-02-03 14:40:41.360275,-893347,6.862879436681862,0,-130170.87189745606
16,2023-02-03 14:40:41.364358,-892737,6.862879436681862,0,-130081.98792307942
17,2023-02-03 14:40:41.366358,-892500,6.862879436681862,0,-130047.45431336258
18,2023-02-03 14:40:41.368357,-892359,6.862879436681862,0,-130026.90900125258
19,2023-02-03 14:40:41.370554,-892408,6.862879436681862,0,-130034.0488614894
20,2023-02-03 14:40:41.372602,-892399,6.862879436681862,0,-130032.73745858876
21,2023-02-03 14:40:41.373639,-892430,6.862879436681862,0,-130037.25451302428
22,2023-02-03 14:40:41.380522,-892384,6.862879436681862,0,-130030.5517870877
23,2023-02-03 14:40:41.383521,-892428,6.862879436681862,0,-130036.96309015747
24,2023-02-03 14:40:41.386926,-892360,6.862879436681862,0,-130027.05471268599
25,2023-02-03 14:40:41.388810,-892371,6.862879436681862,0,-130028.65753845344
26,2023-02-03 14:40:41.391159,-892366,6.862879436681862,0,-130027.92898128642
27,2023-02-03 14:40:41.396160,-892385,6.862879436681862,0,-130030.6974985211
28,2023-02-03 14:40:41.398169,-892394,6.862879436681862,0,-130032.00890142174
29,2023-02-03 14:40:41.399159,-892369,6.862879436681862,0,-130028.36611558663
30,2023-02-03 14:40:41.401813,-892401,6.862879436681862,0,-130033.02888145557
31,2023-02-03 14:40:41.402900,-892354,6.862879436681862,0,-130026.18044408556
32,2023-02-03 14:40:41.404822,-892417,6.862879436681862,0,-130035.36026439004
33,2023-02-03 14:40:41.406822,-892408,6.862879436681862,0,-130034.0488614894
34,2023-02-03 14:40:41.408821,-892394,6.862879436681862,0,-130032.00890142174
35,2023-02-03 14:40:41.412820,-892399,6.862879436681862,0,-130032.73745858876
36,2023-02-03 14:40:41.414892,-892388,6.862879436681862,0,-130031.13463282131
37,2023-02-03 14:40:41.415895,-892385,6.862879436681862,0,-130030.6974985211
38,2023-02-03 14:40:41.417002,-892399,6.862879436681862,0,-130032.73745858876
