,Time,Value,Factor,Baseline,Mass
0,2023-02-03 14:52:41.287468,-899277,6.862879436681862,0,-131034.94069754372
1,2023-02-03 14:52:41.294469,-899344,6.862879436681862,0,-131044.70336358181
2,2023-02-03 14:52:41.296467,-899341,6.862879436681862,0,-131044.2662292816
3,2023-02-03 14:52:41.298511,-899335,6.862879436681862,0,-131043.39196068117
4,2023-02-03 14:52:41.304572,-899316,6.862879436681862,0,-131040.62344344649
5,2023-02-03 14:52:41.306670,-899348,6.862879436681862,0,-131045.28620931543
6,2023-02-03 14:52:41.307650,-899107,6.862879436681862,0,-131010.16975386499
7,2023-02-03 14:52:41.309571,-898246,6.862879436681862,0,-130884.71220970385
8,2023-02-03 14:52:41.311649,-897571,6.862879436681862,0,-130786.35699215594
9,2023-02-03 14:52:41.312653,-897004,6.862879436681862,0,-130703.73860941568
10,2023-02-03 14:52:41.323449,-896341,6.862879436681862,0,-130607.13192906861
11,2023-02-03 14:52:41.342144,-895713,6.862879436681862,0,-130515.6251488907
12,2023-02-03 14:52:41.345143,-895397,6.862879436681862,0,-130469.58033593492
13,2023-02-03 14:52:41.347348,-894774,6.862879436681862,0,-130378.80211292404
14,2023-02-03 14:52:41.353862,-894181,6.862879436681862,0,-130292.39523291527
15,2023-02-03 14:52:41.356867,-893565,6.862879436681862,0,-130202.6369899382
16,2023-02-03 14:52:41.358867,-892959,6.862879436681862,0,-130114.33586129517
17,2023-02-03 14:52:41.361866,-892551,6.862879436681862,0,-130054.8855964662
18,2023-02-03 14:52:41.364974,-892440,6.862879436681862,0,-130038.71162735832
19,2023-02-03 14:52:41.380900,-892411,6.862879436681862,0,-130034.48599578961
20,2023-02-03 14:52:41.382408,-892430,6.862879436681862,0,-130037.25451302428
21,2023-02-03 14:52:41.385411,-892417,6.862879436681862,0,-130035.36026439004
22,2023-02-03 14:52:41.387409,-892488,6.862879436681862,0,-130045.70577616173
23,2023-02-03 14:52:41.389409,-892426,6.862879436681862,0,-130036.67166729066
24,2023-02-03 14:52:41.390410,-892421,6.862879436681862,0,-130035.94311012366
25,2023-02-03 14:52:41.392407,-892421,6.862879436681862,0,-130035.94311012366
26,2023-02-03 14:52:41.394407,-892424,6.862879436681862,0,-130036.38024442387
27,2023-02-03 14:52:41.396552,-892459,6.862879436681862,0,-130041.480144593
28,2023-02-03 14:52:41.399058,-892393,6.862879436681862,0,-130031.86318998833
