,Time,Value,Factor,Baseline,Mass
0,2023-02-03 14:33:53.882471,892304,6.862879436681862,0,130018.89487241535
1,2023-02-03 14:33:53.886471,-892317,6.862879436681862,0,-130020.7891210496
2,2023-02-03 14:33:53.889018,-892325,6.862879436681862,0,-130021.95481251684
3,2023-02-03 14:33:53.892098,-892311,6.862879436681862,0,-130019.91485244918
4,2023-02-03 14:33:53.894602,-892278,6.862879436681862,0,-130015.10637514683
5,2023-02-03 14:33:53.897602,-892324,6.862879436681862,0,-130021.80910108343
6,2023-02-03 14:33:53.900602,-892346,6.862879436681862,0,-130025.01475261833
7,2023-02-03 14:33:53.903603,-892309,6.862879436681862,0,-130019.62342958237
8,2023-02-03 14:33:53.906502,-892290,6.862879436681862,0,-130016.85491234768
9,2023-02-03 14:33:53.908017,-892361,6.862879436681862,0,-130027.2004241194
10,2023-02-03 14:33:53.910006,-892295,6.862879436681862,0,-130017.5834695147
11,2023-02-03 14:33:53.911006,-892291,6.862879436681862,0,-130017.00062378109
12,2023-02-03 14:33:53.913006,-892333,6.862879436681862,0,-130023.12050398407
13,2023-02-03 14:33:53.915006,-892330,6.862879436681862,0,-130022.68336968386
14,2023-02-03 14:33:53.917006,-892360,6.862879436681862,0,-130027.05471268599
15,2023-02-03 14:33:53.920006,-892358,6.862879436681862,0,-130026.76328981918
16,2023-02-03 14:33:53.923051,-892328,6.862879436681862,0,-130022.39194681705
17,2023-02-03 14:33:53.925051,-892326,6.862879436681862,0,-130022.10052395024
18,2023-02-03 14:33:53.928051,-892358,6.862879436681862,0,-130026.76328981918
19,2023-02-03 14:33:53.930051,-892325,6.862879436681862,0,-130021.95481251684
20,2023-02-03 14:33:53.932133,-892320,6.862879436681862,0,-130021.22625534981
21,2023-02-03 14:33:53.933053,-892335,6.862879436681862,0,-130023.41192685088
22,2023-02-03 14:33:53.935089,-892315,6.862879436681862,0,-130020.4976981828
23,2023-02-03 14:33:53.937157,-892366,6.862879436681862,0,-130027.92898128642
24,2023-02-03 14:33:53.942521,-892348,6.862879436681862,0,-130025.30617548514
25,2023-02-03 14:33:53.944522,-892269,6.862879436681862,0,-130013.79497224619
26,2023-02-03 14:33:53.947601,-892245,6.862879436681862,0,-130010.29789784449
27,2023-02-03 14:33:53.949599,-892300,6.862879436681862,0,-130018.31202668173
28,2023-02-03 14:33:53.950521,-892314,6.862879436681862,0,-130020.35198674939
29,2023-02-03 14:33:53.952571,-892280,6.862879436681862,0,-130015.39779801364
30,2023-02-03 14:33:53.955521,-892304,6.862879436681862,0,-130018.89487241535
31,2023-02-03 14:33:53.959614,-892290,6.862879436681862,0,-130016.85491234768
32,2023-02-03 14:33:53.961521,-892378,6.862879436681862,0,-130029.67751848727
33,2023-02-03 14:33:53.964521,-892281,6.862879436681862,0,-130015.54350944704
34,2023-02-03 14:33:53.966520,-892338,6.862879436681862,0,-130023.8490611511
35,2023-02-03 14:33:53.968673,-892356,6.862879436681862,0,-130026.47186695237
36,2023-02-03 14:33:53.970178,-892291,6.862879436681862,0,-130017.00062378109
37,2023-02-03 14:33:53.976178,-892301,6.862879436681862,0,-130018.45773811513
38,2023-02-03 14:33:53.978178,-892312,6.862879436681862,0,-130020.06056388258
39,2023-02-03 14:33:53.980178,-892313,6.862879436681862,0,-130020.20627531598
40,2023-02-03 14:33:53.981178,-892326,6.862879436681862,0,-130022.10052395024
41,2023-02-03 14:33:53.983177,-892351,6.862879436681862,0,-130025.74330978535
42,2023-02-03 14:33:53.984271,-892299,6.862879436681862,0,-130018.16631524832
43,2023-02-03 14:33:53.986564,-892305,6.862879436681862,0,-130019.04058384875
44,2023-02-03 14:33:53.987562,-892255,6.862879436681862,0,-130011.75501217853
45,2023-02-03 14:33:53.990186,-892285,6.862879436681862,0,-130016.12635518066
46,2023-02-03 14:33:53.992101,-892301,6.862879436681862,0,-130018.45773811513
