liquid,Viscosity 900 s-1,Viscosity 100 s-1,Viscosity 10 s-1,pipette,volume,aspiration_rate,dispense_rate,blow_out_rate,delay_aspirate,delay_dispense,delay_blow_out,touch_tip_aspirate,touch_tip_dispense,time,%error,m_measured,m_expected,blow_out_state
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,22.0,11.0,0.0,3.0,3.0,0.0,1.0,0.0,149.3391342,-16.01419414,0.7337,0.8736,0.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.3222,-9.775641025641027,0.7882,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.3903,-9.111721611721611,0.794,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.4224,-8.424908424908423,0.8,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.441,-8.413461538461538,0.8001,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.4725,-8.31043956043956,0.801,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.5265,-8.276098901098903,0.8013,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.5749,-8.253205128205133,0.8015,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.0088,-9.913003663003664,0.787,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.0291,-9.92445054945055,0.7869,0.8736,1.0
Viscosity_std_1275,1275.0,1275.0,1275.0,p1000,1000.0,13.826360376110168,18.579386832179605,0.0,4.314901860928639,2.9467136005955843,0.0,1.0,0.0,141.0511,-9.69551282051282,0.7889,0.8736,1.0
