,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
436,2023-03-10 16:20:05.666435,262496,6.862879436681862,245246.1688311688,2513.4976255930437,2546.7150287356008,-7.061400234209032,32.105695962905884,-4.181309733771884e-264,2.135229386690096e-266
437,2023-03-10 16:20:05.860963,262474,6.862879436681862,245246.1688311688,2510.291974058148,2539.7032664622207,-7.0117622733801,32.30022406578064,-4.1764543657297635e-264,4.855368042120762e-267
438,2023-03-10 16:20:06.070954,262440,6.862879436681862,245246.1688311688,2505.3377853224006,2532.7219274551567,-6.98133900706398,32.510215044021606,-4.165353095135846e-264,1.1101270593917296e-266
439,2023-03-10 16:20:06.262267,262319,6.862879436681862,245246.1688311688,2487.706701880477,2525.8078398788944,-6.914087576262318,32.7015278339386,-4.149337896593345e-264,1.6015198542501044e-266
440,2023-03-10 16:20:06.464638,262307,6.862879436681862,245246.1688311688,2485.958164679625,2519.0378625114927,-6.76997736740168,32.90389895439148,-4.143922225517417e-264,5.415671075928476e-267
441,2023-03-10 16:20:06.670908,262281,6.862879436681862,245246.1688311688,2482.1696674111126,2512.343142697609,-6.694719813883694,33.11016893386841,-4.122051296198373e-264,2.187092931904372e-266
442,2023-03-10 16:20:06.870397,262219,6.862879436681862,245246.1688311688,2473.1355585400443,2505.7476988053827,-6.595443892226285,33.30965781211853,-4.109923084731488e-264,1.2128211466884725e-266
443,2023-03-10 16:20:07.071331,262184,6.862879436681862,245246.1688311688,2468.0356583708926,2499.1810769549315,-6.566621850451156,33.510591983795166,-4.104001833335018e-264,5.921251396470029e-267
444,2023-03-10 16:20:07.272603,262180,6.862879436681862,245246.1688311688,2467.452812637276,2492.7761787833133,-6.4048981716182425,33.71186375617981,-4.093100637190747e-264,1.0901196144270955e-266
445,2023-03-10 16:20:07.472690,262138,6.862879436681862,245246.1688311688,2461.332932434293,2486.5826422513574,-6.193536531955942,33.9119508266449,-4.083166108057691e-264,9.934529133056275e-267
446,2023-03-10 16:20:07.672277,262042,6.862879436681862,245246.1688311688,2447.3446348274783,2480.424332659347,-6.158309592010482,34.11153793334961,-4.072678969732301e-264,1.0487138325389891e-266
