,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-03-10 15:36:34.331579,278902,6.862879436681862,278867.1151079137,5.083127630053536,2.9705207010659445,
1,2023-03-10 15:36:34.340425,278880,6.862879436681862,278867.1151079137,1.8774760951583234,2.970676182289676,0.00015548122373143514
2,2023-03-10 15:36:34.340425,278917,6.862879436681862,278867.1151079137,7.268799131118453,2.970831663513407,0.00015548122373099105
3,2023-03-10 15:36:34.348580,278904,6.862879436681862,278867.1151079137,5.3745504968621916,2.9709871447371383,0.00015548122373143514
4,2023-03-10 15:36:34.357047,278948,6.862879436681862,278867.1151079137,11.785853566652616,2.9711426259608698,0.00015548122373143514
5,2023-03-10 15:36:34.365496,278948,6.862879436681862,278867.1151079137,11.785853566652616,2.971298107184601,0.00015548122373143514
6,2023-03-10 15:36:34.365496,278906,6.862879436681862,278867.1151079137,5.665973363670847,2.971453588408332,0.00015548122373099105
7,2023-03-10 15:36:34.384645,278870,6.862879436681862,278867.1151079137,0.42036176111504514,2.9716090696320636,0.00015548122373143514
8,2023-03-10 15:36:34.393666,278872,6.862879436681862,278867.1151079137,0.7117846279237008,2.971764550855795,0.00015548122373143514
9,2023-03-10 15:36:34.394169,278867,6.862879436681862,278867.1151079137,-0.016772539097938355,2.9719200320795265,0.00015548122373143514
10,2023-03-10 15:36:34.403322,278892,6.862879436681862,278867.1151079137,3.6260132960102576,2.9720755133032575,0.00015548122373099105
11,2023-03-10 15:36:34.411815,278839,6.862879436681862,278867.1151079137,-4.096692674419118,2.972230994526989,0.00015548122373143514
12,2023-03-10 15:36:34.420224,278893,6.862879436681862,278867.1151079137,3.7717247294145855,2.9723864757507203,0.00015548122373143514
13,2023-03-10 15:36:34.420224,278869,6.862879436681862,278867.1151079137,0.2746503277107173,2.972541956974452,0.00015548122373143514
14,2023-03-10 15:36:34.428549,278858,6.862879436681862,278867.1151079137,-1.3281754397368888,2.9726974381981828,0.00015548122373099105
15,2023-03-10 15:36:34.436620,278903,6.862879436681862,278867.1151079137,5.228839063457864,2.972852919421914,0.00015548122373143514
16,2023-03-10 15:36:34.445656,278918,6.862879436681862,278867.1151079137,7.414510564522781,2.9730084006456456,0.00015548122373143514
17,2023-03-10 15:36:34.453812,278944,6.862879436681862,278867.1151079137,11.203007833035304,2.973163881869377,0.00015548122373143514
18,2023-03-10 15:36:34.453812,278865,6.862879436681862,278867.1151079137,-0.308195405906594,2.973319363093108,0.00015548122373099105
19,2023-03-10 15:36:34.461750,278914,6.862879436681862,278867.1151079137,6.83166483090547,2.9734748443168395,0.00015548122373143514
20,2023-03-10 15:36:34.469805,278909,6.862879436681862,278867.1151079137,6.10310766388383,2.973630325540571,0.00015548122373143514
21,2023-03-10 15:36:34.477827,278884,6.862879436681862,278867.1151079137,2.4603218287756348,2.9737858067643024,0.00015548122373143514
22,2023-03-10 15:36:34.478328,278864,6.862879436681862,278867.1151079137,-0.45390683931092185,2.9739412879880334,0.00015548122373099105
23,2023-03-10 15:36:34.486438,278888,6.862879436681862,278867.1151079137,3.043167562392946,2.974096769211765,0.00015548122373143514
24,2023-03-10 15:36:34.496479,278926,6.862879436681862,278867.1151079137,8.580202031757404,2.9742522504354962,0.00015548122373143514
25,2023-03-10 15:36:34.504577,278931,6.862879436681862,278867.1151079137,9.308759198779043,2.9744077316592277,0.00015548122373143514
26,2023-03-10 15:36:34.504577,278920,6.862879436681862,278867.1151079137,7.705933431331437,2.9745632128829587,0.00015548122373099105
27,2023-03-10 15:36:34.513335,278885,6.862879436681862,278867.1151079137,2.6060332621799627,2.97471869410669,0.00015548122373143514
28,2023-03-10 15:36:34.521447,278951,6.862879436681862,278867.1151079137,12.2229878668656,2.9748741753304215,0.00015548122373143514
29,2023-03-10 15:36:34.529444,278912,6.862879436681862,278867.1151079137,6.540241964096814,2.975029656554153,0.00015548122373143514
30,2023-03-10 15:36:34.529444,278910,6.862879436681862,278867.1151079137,6.248819097288158,2.975185137777884,0.00015548122373099105
31,2023-03-10 15:36:34.537445,278866,6.862879436681862,278867.1151079137,-0.16248397250226618,2.9753406190016154,0.00015548122373143514
32,2023-03-10 15:36:34.543648,278894,6.862879436681862,278867.1151079137,3.917436162818913,2.975496100225347,0.00015548122373143514
33,2023-03-10 15:36:34.543648,278887,6.862879436681862,278867.1151079137,2.8974561289886185,2.9756515814490783,0.00015548122373143514
34,2023-03-10 15:36:34.559842,278853,6.862879436681862,278867.1151079137,-2.056732606758528,2.9758070626728093,0.00015548122373099105
35,2023-03-10 15:36:34.559842,278842,6.862879436681862,278867.1151079137,-3.659558374206134,2.9759625438965407,0.00015548122373143514
36,2023-03-10 15:36:34.559842,278928,6.862879436681862,278867.1151079137,8.87162489856606,2.976118025120272,0.00015548122373143514
37,2023-03-10 15:36:34.579476,278865,6.862879436681862,278867.1151079137,-0.308195405906594,2.9762735063440036,0.00015548122373143514
38,2023-03-10 15:36:34.579476,278859,6.862879436681862,278867.1151079137,-1.182464006332561,2.9764289875677346,0.00015548122373099105
39,2023-03-10 15:36:34.594959,278801,6.862879436681862,278867.1151079137,-9.633727143783576,2.976584468791466,0.00015548122373143514
40,2023-03-10 15:36:34.594959,278839,6.862879436681862,278867.1151079137,-4.096692674419118,2.9767399500151974,0.00015548122373143514
41,2023-03-10 15:36:34.603588,278890,6.862879436681862,278867.1151079137,3.3345904292016018,2.976895431238929,0.00015548122373143514
42,2023-03-10 15:36:34.609896,278822,6.862879436681862,278867.1151079137,-6.5737870422926905,2.97705091246266,0.00015548122373099105
