,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-02-09 16:45:57.028992,-920858,6.862879436681862,-921201.2427184467,50.01438851045957,50.91779939756636,
1,2023-02-09 16:45:57.213051,-920820,6.862879436681862,-921201.2427184467,55.551422979824025,52.59348088171613,1.67568148414977
2,2023-02-09 16:45:57.426355,-920855,6.862879436681862,-921201.2427184467,50.45152281067255,54.26916236586593,1.6756814841497985
3,2023-02-09 16:45:57.611809,-920801,6.862879436681862,-921201.2427184467,58.31994021450625,53.80288577897208,-0.4662765868938479
4,2023-02-09 16:45:57.827511,-920810,6.862879436681862,-921201.2427184467,57.00853731386731,55.08514639293017,1.282260613958087
5,2023-02-09 16:45:58.018693,-920874,6.862879436681862,-921201.2427184467,47.68300557599032,56.25083786016479,1.1656914672346232
6,2023-02-09 16:45:58.228218,-920776,6.862879436681862,-921201.2427184467,61.96272604961445,56.017699566717866,-0.2331382934469275
7,2023-02-09 16:45:58.428390,-920815,6.862879436681862,-921201.2427184467,56.279980146845666,55.63884983986661,-0.3788497268512572
8,2023-02-09 16:45:58.628481,-920809,6.862879436681862,-921201.2427184467,57.15424874727163,57.066821887229025,1.4279720473624167
9,2023-02-09 16:45:58.828667,-920823,6.862879436681862,-921201.2427184467,55.11428867961104,57.15424874727162,0.08742686004259781
10,2023-02-09 16:45:59.029645,-920825,6.862879436681862,-921201.2427184467,54.822865812802384,55.84284584663267,-1.311402900638953
11,2023-02-09 16:45:59.220006,-920773,6.862879436681862,-921201.2427184467,62.399860349827435,43.661370014030865,-12.181475832601805
12,2023-02-09 16:45:59.430076,-920860,6.862879436681862,-921201.2427184467,49.722965643650916,9.914602037588548,-33.746767976442314
13,2023-02-09 16:45:59.626375,-921227,6.862879436681862,-921201.2427184467,-3.753130415737401,-29.106919828090437,-39.021521865678984
14,2023-02-09 16:45:59.817184,-921981,6.862879436681862,-921201.2427184467,-113.61955120260059,-72.12093496904801,-43.01401514095757
15,2023-02-09 16:46:00.031144,-922164,6.862879436681862,-921201.2427184467,-140.28474351559257,-112.33729058864247,-40.21635561959447
16,2023-02-09 16:46:00.231813,-922249,6.862879436681862,-921201.2427184467,-152.67021535496045,-141.56700412955064,-29.229713540908165
17,2023-02-09 16:46:00.432377,-922240,6.862879436681862,-921201.2427184467,-151.3588124543215,-148.29887235283059,-6.731868223279946
18,2023-02-09 16:46:00.632038,-922230,6.862879436681862,-921201.2427184467,-149.9016981202782,-153.631910815429,-5.3330384625984095
19,2023-02-09 16:46:00.832564,-922212,6.862879436681862,-921201.2427184467,-147.2788923190003,-172.0789782844169,-18.44706746898791
20,2023-02-09 16:46:01.033365,-922347,6.862879436681862,-921201.2427184467,-166.9499358285846,-206.40859199447652,-34.32961371005962
21,2023-02-09 16:46:01.232500,-922882,6.862879436681862,-921201.2427184467,-244.90555269989997,-246.45009389398578,-40.04150189950926
22,2023-02-09 16:46:01.421507,-923418,6.862879436681862,-921201.2427184467,-323.0068810046197,-286.8413032336655,-40.391209339679705
23,2023-02-09 16:46:01.623717,-923604,6.862879436681862,-921201.2427184467,-350.10920761782467,-322.6863158511301,-35.84501261746459
24,2023-02-09 16:46:01.822595,-923598,6.862879436681862,-921201.2427184467,-349.2349390173987,-343.9601851281619,-21.27386927703185
25,2023-02-09 16:46:02.023197,-923577,6.862879436681862,-921201.2427184467,-346.1749989159078,-349.5263618842073,-5.566176756045365
26,2023-02-09 16:46:02.235670,-923612,6.862879436681862,-921201.2427184467,-351.2748990850593,-355.2673923603378,-5.741030476130504
27,2023-02-09 16:46:02.423053,-923609,6.862879436681862,-921201.2427184467,-350.8377647848463,-381.58287723315937,-26.31548487282157
28,2023-02-09 16:46:02.626317,-923801,6.862879436681862,-921201.2427184467,-378.81435999847724,-419.43870763160373,-37.85583039844437
29,2023-02-09 16:46:02.823831,-924501,6.862879436681862,-921201.2427184467,-480.8123633815067,-457.76081461694196,-38.32210698533822
30,2023-02-09 16:46:03.036300,-924876,6.862879436681862,-921201.2427184467,-535.4541509081297,-497.8897433764938,-40.128928759551854
31,2023-02-09 16:46:03.224310,-924927,6.862879436681862,-921201.2427184467,-542.8854340117504,-530.9662387592763,-33.07649538278247
32,2023-02-09 16:46:03.437149,-924986,6.862879436681862,-921201.2427184467,-551.4824085826057,-542.943718585112,-11.977479825835758
33,2023-02-09 16:46:03.638275,-924936,6.862879436681862,-921201.2427184467,-544.1968369123894,-546.0910855466454,-3.1473669615334074
34,2023-02-09 16:46:03.825436,-924912,6.862879436681862,-921201.2427184467,-540.6997625106854,-558.1268499458429,-12.035764399197433
35,2023-02-09 16:46:04.039056,-924984,6.862879436681862,-921201.2427184467,-551.1909857157971,-585.870306866027,-27.743456920184144
36,2023-02-09 16:46:04.226736,-925340,6.862879436681862,-921201.2427184467,-603.0642560077378,-626.37808535243,-40.507778486403026
37,2023-02-09 16:46:04.426548,-925938,6.862879436681862,-921201.2427184467,-690.1996931835258,-668.7218278997277,-42.343742547297666
38,2023-02-09 16:46:04.635946,-926326,6.862879436681862,-921201.2427184467,-746.7357293444051,-707.9473457721729,-39.22551787244515
39,2023-02-09 16:46:04.826467,-926365,6.862879436681862,-921201.2427184467,-752.4184752471738,-737.5267667532513,-29.579420981078442
40,2023-02-09 16:46:05.040741,-926330,6.862879436681862,-921201.2427184467,-747.3185750780224,-747.7265670915543,-10.199800338303021
41,2023-02-09 16:46:05.241381,-926355,6.862879436681862,-921201.2427184467,-750.9613609131305,-748.892258558789,-1.1656914672346375
42,2023-02-09 16:46:05.428833,-926288,6.862879436681862,-921201.2427184467,-741.1986948750406,-766.9313340142446,-18.039075455455645
43,2023-02-09 16:46:05.629759,-926366,6.862879436681862,-921201.2427184467,-752.5641866805781,-800.7072442773679,-33.77591026312325
44,2023-02-09 16:46:05.830962,-926984,6.862879436681862,-921201.2427184467,-842.6138525244527,-840.1950427299407,-39.48779845257286
45,2023-02-09 16:46:06.030865,-927489,6.862879436681862,-921201.2427184467,-916.1981263936383,-881.7810858235358,-41.586043093595094
46,2023-02-09 16:46:06.230933,-927710,6.862879436681862,-921201.2427184467,-948.4003531759947,-920.3654733890019,-38.584387565466045
47,2023-02-09 16:46:06.431143,-927715,6.862879436681862,-921201.2427184467,-949.1289103430164,-940.4736511987991,-20.108177809797212
48,2023-02-09 16:46:06.629442,-927690,6.862879436681862,-921201.2427184467,-945.4861245079081,-945.5152667945888,-5.041615595789722
49,2023-02-09 16:46:06.860947,-927674,6.862879436681862,-921201.2427184467,-943.154741573439,-943.5190201569492,1.996246637639615
50,2023-02-09 16:46:07.072886,-927662,6.862879436681862,-921201.2427184467,-941.406204372587,-941.5227735193099,1.996246637639274
51,2023-02-09 16:46:07.234248,-927687,6.862879436681862,-921201.2427184467,-945.0489902076952,,
52,2023-02-09 16:46:07.434562,-927659,6.862879436681862,-921201.2427184467,-940.969070072374,,
53,2023-02-09 16:46:07.642493,-927645,6.862879436681862,-921201.2427184467,-938.9291100047134,,
54,2023-02-09 16:46:07.837074,-927675,6.862879436681862,-921201.2427184467,-943.3004530068432,,
55,2023-02-09 16:46:08.046143,-927674,6.862879436681862,-921201.2427184467,-943.154741573439,,
56,2023-02-09 16:46:08.242914,-927658,6.862879436681862,-921201.2427184467,-940.8233586389697,,
57,2023-02-09 16:46:08.444086,-927666,6.862879436681862,-921201.2427184467,-941.9890501062043,,
58,2023-02-09 16:46:08.637985,-927639,6.862879436681862,-921201.2427184467,-938.0548414042875,,
59,2023-02-09 16:46:08.838153,-927630,6.862879436681862,-921201.2427184467,-936.7434385036485,,
60,2023-02-09 16:46:09.048108,-927663,6.862879436681862,-921201.2427184467,-941.5519158059914,,
61,2023-02-09 16:46:09.248968,-927679,6.862879436681862,-921201.2427184467,-943.8832987404605,,
62,2023-02-09 16:46:09.438844,-927715,6.862879436681862,-921201.2427184467,-949.1289103430164,,
63,2023-02-09 16:46:09.639741,-927703,6.862879436681862,-921201.2427184467,-947.3803731421644,,
64,2023-02-09 16:46:09.840046,-927732,6.862879436681862,-921201.2427184467,-951.6060047108899,,
65,2023-02-09 16:46:10.049702,-927746,6.862879436681862,-921201.2427184467,-953.6459647785506,,
