liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out_rate,delay_aspirate,delay_dispense,delay_blow_out,%error,time_asp_1000,acq_value
Viscosity_std_817,p1000,1000.0,56.70653624171264,56.70653624171264,0,5,5,0,-18.651074887786773,45.269302845001214,
Viscosity_std_817,p1000,500.0,56.70653624171264,56.70653624171264,0,5,5,0,-26.34065674462518,45.269302845001214,
Viscosity_std_817,p1000,300.0,56.70653624171264,56.70653624171264,0,5,5,0,-35.388613276635475,45.269302845001214,
Viscosity_std_817,p1000,"mean[300, 500, 1000]",56.70653624171264,56.70653624171264,0,5,5,0,-26.79344830301581,45.269302845001214,
Viscosity_std_817,p1000,1000.0,70.88317030214078,70.88317030214078,0,5,5,0,-30.167729742499763,38.21544227600098,
Viscosity_std_817,p1000,500.0,70.88317030214078,70.88317030214078,0,5,5,0,-32.17576187101291,38.21544227600098,
Viscosity_std_817,p1000,300.0,70.88317030214078,70.88317030214078,0,5,5,0,-33.61682022206559,38.21544227600098,
Viscosity_std_817,p1000,"mean[300, 500, 1000]",70.88317030214078,70.88317030214078,0,5,5,0,-31.986770611859423,38.21544227600098,
Viscosity_std_817,p1000,1000.0,70.88317030214078,5.670653624171263,0,5,5,0,-11.811953697141412,200.4542353630066,
Viscosity_std_817,p1000,500.0,70.88317030214078,5.670653624171263,0,5,5,0,-13.630994566501162,200.4542353630066,
Viscosity_std_817,p1000,300.0,70.88317030214078,5.670653624171263,0,5,5,0,-12.473423104181206,200.4542353630066,
Viscosity_std_817,p1000,"mean[300, 500, 1000]",70.88317030214078,5.670653624171263,0,5,5,0,-12.63879045594126,200.4542353630066,
Viscosity_std_817,p1000,1000.0,5.670653624171263,70.88317030214078,0,5,5,0,-17.658870777226678,200.4542353630066,
Viscosity_std_817,p1000,500.0,5.670653624171263,70.88317030214078,0,5,5,0,-12.378927474604565,200.4542353630066,
Viscosity_std_817,p1000,300.0,5.670653624171263,70.88317030214078,0,5,5,0,-18.1431608788085,200.4542353630066,
Viscosity_std_817,p1000,"mean[300, 500, 1000]",5.670653624171263,70.88317030214078,0,5,5,0,-16.060319710213246,200.4542353630066,
Viscosity_std_817,p1000,1000.0,5.670653624171263,5.670653624171263,0,5,5,0,4.1459957476965,362.6930284500122,
Viscosity_std_817,p1000,500.0,5.670653624171263,5.670653624171263,0,5,5,0,6.4257028112453725,362.6930284500122,
Viscosity_std_817,p1000,300.0,5.670653624171263,5.670653624171263,0,5,5,0,7.449405464997199,362.6930284500122,
Viscosity_std_817,p1000,"mean[300, 500, 1000]",5.670653624171263,5.670653624171263,0,5,5,0,-6.0070346746463565,362.6930284500122,
Viscosity_std_817,p1000,1000,38.67264742416183,12.561590506105187,0,5,5,0,-7.630522,115.46582282875983,
Viscosity_std_817,p1000,500,38.67264742416183,12.561590506105187,0,5,5,0,-8.551854,115.46582282875983,
Viscosity_std_817,p1000,300,38.67264742416183,12.561590506105187,0,5,5,0,-10.898496,115.46582282875983,
Viscosity_std_817,p1000,"mean[300, 500, 1000]",38.67264742416183,12.561590506105187,0,5,5,0,-9.026957333333334,115.46582282875983,
