liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out_rate,delay_aspirate,delay_dispense,delay_blow_out,%error,time_asp_1000,acq_value
Viscosity_std_398,p1000,1000,48.90115161,48.90115161,0,5,5,0,-4.739391144,50.898832320975686,
Viscosity_std_398,p1000,500,48.90115161,48.90115161,0,5,5,0,-2.767527675,50.898832320975686,
Viscosity_std_398,p1000,300,48.90115161,48.90115161,0,5,5,0,-3.367158672,50.898832320975686,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",48.90115161,48.90115161,0,5,5,0,-3.624692497,50.898832320975686,
Viscosity_std_398,p1000,1000,61.12643951,61.12643951,0,5,5,0,-12.14252768,42.71906585811872,
Viscosity_std_398,p1000,500,61.12643951,61.12643951,0,5,5,0,-3.182656827,42.71906585811872,
Viscosity_std_398,p1000,300,61.12643951,61.12643951,0,5,5,0,-4.40498155,42.71906585811872,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",61.12643951,61.12643951,0,5,5,0,-6.576722019000001,42.71906585811872,
Viscosity_std_398,p1000,1000,61.12643951,4.890115161,0,5,5,0,1.902675277,230.85369453393778,
Viscosity_std_398,p1000,500,61.12643951,4.890115161,0,5,5,0,2.698339483,230.85369453393778,
Viscosity_std_398,p1000,300,61.12643951,4.890115161,0,5,5,0,4.358856089,230.85369453393778,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",61.12643951,4.890115161,0,5,5,0,-2.986623616333333,230.85369453393778,
Viscosity_std_398,p1000,1000,4.890115161,61.12643951,0,5,5,0,-10.78182657,230.85369453393778,
Viscosity_std_398,p1000,500,4.890115161,61.12643951,0,5,5,0,-3.597785978,230.85369453393778,
Viscosity_std_398,p1000,300,4.890115161,61.12643951,0,5,5,0,2.129458795,230.85369453393778,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",4.890115161,61.12643951,0,5,5,0,-5.5030237810000004,230.85369453393778,
Viscosity_std_398,p1000,1000,4.890115161,4.890115161,0,5,5,0,4.024446494,418.98832320975686,
Viscosity_std_398,p1000,500,4.890115161,4.890115161,0,5,5,0,6.480627306,418.98832320975686,
Viscosity_std_398,p1000,300,4.890115161,4.890115161,0,5,5,0,10.58579336,418.98832320975686,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",4.890115161,4.890115161,0,5,5,0,-7.030289053333334,418.98832320975686,
Viscosity_std_398,p1000,1000,54.909220247716924,35.685845042890136,0,5,5,0,-10.516605,56.23419288851554,
Viscosity_std_398,p1000,500,54.909220247716924,35.685845042890136,0,5,5,0,-0.415129,56.23419288851554,
Viscosity_std_398,p1000,300,54.909220247716924,35.685845042890136,0,5,5,0,-0.98401,56.23419288851554,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",54.909220247716924,35.685845042890136,0,5,5,0,-3.9719146666666667,56.23419288851554,
Viscosity_std_398,p1000,1000,45.32231439147401,35.33383274086434,0,5,5,0,-5.027675,60.36567333285237,
Viscosity_std_398,p1000,500,45.32231439147401,35.33383274086434,0,5,5,0,0.50738,60.36567333285237,
Viscosity_std_398,p1000,300,45.32231439147401,35.33383274086434,0,5,5,0,0.899446,60.36567333285237,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",45.32231439147401,35.33383274086434,0,5,5,0,-2.144833666666667,60.36567333285237,
Viscosity_std_398,p1000,1000,39.29920932871944,33.33414330668005,0,5,5,0,-4.278137,65.44507560319921,
Viscosity_std_398,p1000,500,39.29920932871944,33.33414330668005,0,5,5,0,0.830258,65.44507560319921,
Viscosity_std_398,p1000,300,39.29920932871944,33.33414330668005,0,5,5,0,1.091636,65.44507560319921,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",39.29920932871944,33.33414330668005,0,5,5,0,-2.066677,65.44507560319921,
Viscosity_std_398,p1000,1000,40.93804910726335,23.891547434829924,0,5,5,0,-2.317804,76.28296033561324,
Viscosity_std_398,p1000,500,40.93804910726335,23.891547434829924,0,5,5,0,2.121771,76.28296033561324,
Viscosity_std_398,p1000,300,40.93804910726335,23.891547434829924,0,5,5,0,1.476015,76.28296033561324,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",40.93804910726335,23.891547434829924,0,5,5,0,-1.9718633333333333,76.28296033561324,
Viscosity_std_398,p1000,1000,44.24964630367044,22.724214005317236,0,5,5,0,-1.845018,76.60497317659015,
Viscosity_std_398,p1000,500,44.24964630367044,22.724214005317236,0,5,5,0,2.352399,76.60497317659015,
Viscosity_std_398,p1000,300,44.24964630367044,22.724214005317236,0,5,5,0,2.129459,76.60497317659015,
Viscosity_std_398,p1000,"mean[300, 500, 1000]",44.24964630367044,22.724214005317236,0,5,5,0,-2.1089586666666666,76.60497317659015,
