liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out_rate,delay_aspirate,delay_dispense,delay_blow_out,%error,time_asp_1000,acq_value
Viscosity_std_1275,p1000,1000,22.0,11.0,0,5,5,0,-12.76327839,146.36363636363637,
Viscosity_std_1275,p1000,500,22.0,11.0,0,5,5,0,-23.9010989,146.36363636363637,
Viscosity_std_1275,p1000,100,22.0,11.0,0,5,5,0,-40.01831502,146.36363636363637,
Viscosity_std_1275,p1000,1000,15.4,11.0,0,5,5,0,-10.07326007,165.84415584415584,
Viscosity_std_1275,p1000,500,15.4,11.0,0,5,5,0,-20.58150183,165.84415584415584,
Viscosity_std_1275,p1000,100,15.4,11.0,0,5,5,0,-39.90384615,165.84415584415584,
Viscosity_std_1275,p1000,1000,19.8,13.75,0,5,5,0,-13.40430403,133.23232323232324,
Viscosity_std_1275,p1000,500,19.8,13.75,0,5,5,0,-25.0,133.23232323232324,
Viscosity_std_1275,p1000,100,19.8,13.75,0,5,5,0,-52.83882784,133.23232323232324,
Viscosity_std_1275,p1000,1000,12.1,13.2,0,5,5,0,-8.871336996,168.40220385674934,
Viscosity_std_1275,p1000,500,12.1,13.2,0,5,5,0,-17.1474359,168.40220385674934,
Viscosity_std_1275,p1000,100,12.1,13.2,0,5,5,0,-34.40934066,168.40220385674934,
Viscosity_std_1275,p1000,1000,7.882466796506197,9.597752117412165,0,5,5,0,3.147894,241.05490264466118,395.32047817435483
Viscosity_std_1275,p1000,1000,5.783523845300079,6.248219061410055,0,5,5,0,1.03022,342.9505720895744,480.89201344901875
Viscosity_std_1275,p1000,1000,7.089984514191747,2.770597202749923,0,5,5,0,1.499542,511.9770459916017,200.1028352875375
Viscosity_std_1275,p1000,1000,4.849750818870962,4.174592913361266,0,5,5,0,1.797161,455.74047590389426,104.3575453371651
Viscosity_std_1275,p1000,1000,9.518457804899663,5.165390393976122,0,5,5,0,-1.888736,308.6552452082582,64.6019748468471
