,experimental,prediction
0,-9.134615385,-7.975540727053461
1,-4.372710623,-1.7560830522959567
2,-9.134615385,-7.975540727053463
3,-0.366300366,-2.0516682907627346
4,-16.01419414,-15.119181865855158
5,-4.326923077,-4.000858422989966
6,-0.824175824,-2.0178871206480298
7,-1.098901099,-1.9976184185644517
8,-11.85897436,-7.412156107500057
9,-6.326312576,-3.908209933720404
10,-2.205433455,-1.9159805908487306
11,-12.87774725,-15.41182959201933
12,-9.603937729,-10.239093837467513
13,-8.161630037,-9.913505520033628
14,-11.13782051,-13.393836232575591
15,-1.568223443,-1.9629927192300793
16,-1.022588523,-2.0032486135589753
17,-16.90705128,-10.22722927996874
18,-1.865842491,-1.7247225281443832
19,-0.602869353,-2.0342146861764197
20,-1.087454212,-1.9984629478578966
21,-0.572344322,-1.8171579959722015
22,-0.755494505,-2.022954296187369
23,-4.532967033,-8.927139958248787
24,-6.181318681,-6.087351963608626
25,-6.135531136,-2.812182395751055
26,-2.93040293,-1.8624937381794098
27,-6.181318681,-9.288364865316565
28,3.924065285,2.2215644091967643
29,5.413435197,-0.9040275997733364
30,3.113786318,5.580085778167466
31,-0.451441139,-0.7746527943869281
32,1.597407107,0.39059590708155556
33,0.15048038,-0.05820961078201331
34,0.613496933,2.446093810422151
35,2.905428869,4.154091745815268
36,-0.173631207,-0.5749127665716801
37,-10.31369371,-1.0569107245712144
38,2.859127214,5.1557431856055125
39,3.407030135,-0.5514795441348058
40,0.972334761,1.5263201269568845
41,-0.821854381,-0.536728172661052
42,5.614075703,-0.3314890739380171
43,-7.686074777,-0.13238059786373813
44,-0.266234518,-1.1240068497813849
45,-3.715707837,-0.8312874131811261
46,1.250144693,2.6231951266467535
47,-3.623104526,-1.056910724571216
48,-0.490025852,-0.556275048083043
49,9.989582128,1.310505984856285
50,-1.647567234,-0.6943465917837881
51,-2.546591041,2.9554042520916353
52,-5.467453795,-0.3517276119015041
53,2.106725315,0.8668352995979766
54,0.312536173,-0.06631535754658924
55,-0.15048038,-0.5762765020306195
56,3.831461975,2.235473698030854
57,-4.387081838,-0.5104194826414379
58,2.315082764,1.3582573949166177
59,-1.73553719,-0.6847697756666665
60,0.885478158,1.6877830447164186
61,-0.731995277,-0.8520267611666673
62,2.40850059,3.9374262090000003
63,2.361275089,1.0490052686119409
64,-0.25974026,-0.09917355379999954
65,-0.354191263,-0.08028335319999927
66,-0.425029516,-0.06611570259999913
67,-0.747737111,-0.8494031221666667
68,0.80283353,1.723554600119404
69,-0.669027942,-0.8625213169999997
70,-0.448642267,-0.06139315239999943
71,2.384887839,1.7733175914000003
72,1.121605667,-0.3754427391999992
