,Time,Value,Factor,Baseline,Mass
0,2023-02-09 14:53:39.037678,-926655,6.862879436681862,-919149.5813953489,-1093.6253031832243
1,2023-02-09 14:53:39.037678,-926410,6.862879436681862,-919149.5813953489,-1057.926001999164
2,2023-02-09 14:53:39.053499,-925526,6.862879436681862,-919149.5813953489,-929.1170948697383
3,2023-02-09 14:53:39.053499,-924789,6.862879436681862,-919149.5813953489,-821.7277684507486
4,2023-02-09 14:53:39.053499,-924219,6.862879436681862,-919149.5813953489,-738.6722514102818
5,2023-02-09 14:53:39.069494,-923659,6.862879436681862,-919149.5813953489,-657.0738487038582
6,2023-02-09 14:53:39.069494,-923015,6.862879436681862,-919149.5813953489,-563.235685591471
7,2023-02-09 14:53:39.069494,-922380,6.862879436681862,-919149.5813953489,-470.7089253797228
8,2023-02-09 14:53:39.085858,-921841,6.862879436681862,-919149.5813953489,-392.1704627747901
9,2023-02-09 14:53:39.085858,-921194,6.862879436681862,-919149.5813953489,-297.89516536219
10,2023-02-09 14:53:39.102408,-920615,6.862879436681862,-919149.5813953489,-213.52824542108422
11,2023-02-09 14:53:39.102408,-919979,6.862879436681862,-919149.5813953489,-120.85577377593171
12,2023-02-09 14:53:39.102408,-919822,6.862879436681862,-919149.5813953489,-97.97907873145225
13,2023-02-09 14:53:39.118916,-919729,6.862879436681862,-919149.5813953489,-84.42791542484976
14,2023-02-09 14:53:39.122062,-919772,6.862879436681862,-919149.5813953489,-90.69350706123585
15,2023-02-09 14:53:39.122062,-919785,6.862879436681862,-919149.5813953489,-92.58775569549212
16,2023-02-09 14:53:39.137831,-919810,6.862879436681862,-919149.5813953489,-96.2305415306003
17,2023-02-09 14:53:39.137831,-919734,6.862879436681862,-919149.5813953489,-85.15647259187139
18,2023-02-09 14:53:39.137831,-919595,6.862879436681862,-919149.5813953489,-64.90258334866982
19,2023-02-09 14:53:39.153658,-919332,6.862879436681862,-919149.5813953489,-26.58047636333161
20,2023-02-09 14:53:39.153658,-919244,6.862879436681862,-919149.5813953489,-13.757870223750759
21,2023-02-09 14:53:39.153658,-919277,6.862879436681862,-919149.5813953489,-18.566347526093576
22,2023-02-09 14:53:39.169609,-919614,6.862879436681862,-919149.5813953489,-67.67110058335206
23,2023-02-09 14:53:39.169609,-919769,6.862879436681862,-919149.5813953489,-90.25637276102287
24,2023-02-09 14:53:39.169609,-919743,6.862879436681862,-919149.5813953489,-86.46787549251034
25,2023-02-09 14:53:39.185393,-919702,6.862879436681862,-919149.5813953489,-80.4937067229329
26,2023-02-09 14:53:39.185393,-919748,6.862879436681862,-919149.5813953489,-87.19643265953198
27,2023-02-09 14:53:39.201002,-919726,6.862879436681862,-919149.5813953489,-83.99078112463677
28,2023-02-09 14:53:39.201002,-919758,6.862879436681862,-919149.5813953489,-88.65354699357526
29,2023-02-09 14:53:39.201002,-919752,6.862879436681862,-919149.5813953489,-87.7792783931493
30,2023-02-09 14:53:39.216733,-919739,6.862879436681862,-919149.5813953489,-85.88502975889304
31,2023-02-09 14:53:39.222292,-919744,6.862879436681862,-919149.5813953489,-86.61358692591467
32,2023-02-09 14:53:39.222292,-919763,6.862879436681862,-919149.5813953489,-89.38210416059691
33,2023-02-09 14:53:39.222292,-919733,6.862879436681862,-919149.5813953489,-85.01076115846706
34,2023-02-09 14:53:39.238131,-919728,6.862879436681862,-919149.5813953489,-84.28220399144543
35,2023-02-09 14:53:39.238131,-919726,6.862879436681862,-919149.5813953489,-83.99078112463677
36,2023-02-09 14:53:39.254492,-919744,6.862879436681862,-919149.5813953489,-86.61358692591467
37,2023-02-09 14:53:39.254492,-919747,6.862879436681862,-919149.5813953489,-87.05072122612766
38,2023-02-09 14:53:39.254492,-919741,6.862879436681862,-919149.5813953489,-86.17645262570169
39,2023-02-09 14:53:39.275457,-919754,6.862879436681862,-919149.5813953489,-88.07070125995796
40,2023-02-09 14:53:39.284529,-919766,6.862879436681862,-919149.5813953489,-89.81923846080988
41,2023-02-09 14:53:39.293834,-919748,6.862879436681862,-919149.5813953489,-87.19643265953198
42,2023-02-09 14:53:39.303451,-919764,6.862879436681862,-919149.5813953489,-89.52781559400123
43,2023-02-09 14:53:39.312037,-919737,6.862879436681862,-919149.5813953489,-85.59360689208438
44,2023-02-09 14:53:39.322594,-919748,6.862879436681862,-919149.5813953489,-87.19643265953198
45,2023-02-09 14:53:39.330681,-919775,6.862879436681862,-919149.5813953489,-91.13064136144884
46,2023-02-09 14:53:39.346976,-919713,6.862879436681862,-919149.5813953489,-82.09653249038051
47,2023-02-09 14:53:39.346976,-919719,6.862879436681862,-919149.5813953489,-82.97080109080648
48,2023-02-09 14:53:39.363049,-919782,6.862879436681862,-919149.5813953489,-92.15062139527913
49,2023-02-09 14:53:39.363049,-919701,6.862879436681862,-919149.5813953489,-80.34799528952858
50,2023-02-09 14:53:39.371048,-919720,6.862879436681862,-919149.5813953489,-83.1165125242108
51,2023-02-09 14:53:39.379047,-919741,6.862879436681862,-919149.5813953489,-86.17645262570169
52,2023-02-09 14:53:39.387560,-919756,6.862879436681862,-919149.5813953489,-88.3621241267666
53,2023-02-09 14:53:39.395924,-919717,6.862879436681862,-919149.5813953489,-82.67937822399783
54,2023-02-09 14:53:39.395924,-919752,6.862879436681862,-919149.5813953489,-87.7792783931493
55,2023-02-09 14:53:39.404116,-919710,6.862879436681862,-919149.5813953489,-81.65939819016752
