,Time,Value,Factor,Baseline,Mass
0,2023-02-09 14:50:48.968542,-926562,6.862879436681862,-919149.5813953489,-1080.0741398766218
1,2023-02-09 14:50:48.977561,-926444,6.862879436681862,-919149.5813953489,-1062.8801907349111
2,2023-02-09 14:50:48.977561,-925588,6.862879436681862,-919149.5813953489,-938.1512037408065
3,2023-02-09 14:50:48.977561,-924707,6.862879436681862,-919149.5813953489,-809.7794309115937
4,2023-02-09 14:50:48.993350,-924160,6.862879436681862,-919149.5813953489,-730.0752768394264
5,2023-02-09 14:50:48.993350,-923598,6.862879436681862,-919149.5813953489,-648.1854512661941
6,2023-02-09 14:50:49.010120,-922993,6.862879436681862,-919149.5813953489,-560.0300340565758
7,2023-02-09 14:50:49.010120,-922346,6.862879436681862,-919149.5813953489,-465.7547366439757
8,2023-02-09 14:50:49.010120,-921763,6.862879436681862,-919149.5813953489,-380.80497096925257
9,2023-02-09 14:50:49.025831,-921183,6.862879436681862,-919149.5813953489,-296.29233959474243
10,2023-02-09 14:50:49.025831,-920550,6.862879436681862,-919149.5813953489,-204.0570022498029
11,2023-02-09 14:50:49.041503,-919924,6.862879436681862,-919149.5813953489,-112.84164493869369
12,2023-02-09 14:50:49.041503,-919859,6.862879436681862,-919149.5813953489,-103.37040176741237
13,2023-02-09 14:50:49.041503,-919776,6.862879436681862,-919149.5813953489,-91.27635279485317
14,2023-02-09 14:50:49.059075,-919775,6.862879436681862,-919149.5813953489,-91.13064136144884
15,2023-02-09 14:50:49.059075,-919727,6.862879436681862,-919149.5813953489,-84.1364925580411
16,2023-02-09 14:50:49.059075,-919766,6.862879436681862,-919149.5813953489,-89.81923846080988
17,2023-02-09 14:50:49.075074,-919735,6.862879436681862,-919149.5813953489,-85.30218402527572
18,2023-02-09 14:50:49.077848,-919584,6.862879436681862,-919149.5813953489,-63.299757581222224
19,2023-02-09 14:50:49.077848,-919300,6.862879436681862,-919149.5813953489,-21.917710494393116
20,2023-02-09 14:50:49.093733,-919271,6.862879436681862,-919149.5813953489,-17.69207892566761
21,2023-02-09 14:50:49.093733,-919282,6.862879436681862,-919149.5813953489,-19.294904693115217
22,2023-02-09 14:50:49.093733,-919354,6.862879436681862,-919149.5813953489,-29.78612789822682
23,2023-02-09 14:50:49.109803,-919573,6.862879436681862,-919149.5813953489,-61.69693181377462
24,2023-02-09 14:50:49.109803,-919738,6.862879436681862,-919149.5813953489,-85.73931832548871
25,2023-02-09 14:50:49.109803,-919739,6.862879436681862,-919149.5813953489,-85.88502975889304
26,2023-02-09 14:50:49.125426,-919725,6.862879436681862,-919149.5813953489,-83.84506969123244
27,2023-02-09 14:50:49.125426,-919697,6.862879436681862,-919149.5813953489,-79.76514955591126
28,2023-02-09 14:50:49.125426,-919736,6.862879436681862,-919149.5813953489,-85.44789545868005
29,2023-02-09 14:50:49.141029,-919746,6.862879436681862,-919149.5813953489,-86.90500979272333
30,2023-02-09 14:50:49.141029,-919731,6.862879436681862,-919149.5813953489,-84.71933829165842
31,2023-02-09 14:50:49.157370,-919698,6.862879436681862,-919149.5813953489,-79.9108609893156
32,2023-02-09 14:50:49.157705,-919758,6.862879436681862,-919149.5813953489,-88.65354699357526
33,2023-02-09 14:50:49.157705,-919748,6.862879436681862,-919149.5813953489,-87.19643265953198
34,2023-02-09 14:50:49.174246,-919724,6.862879436681862,-919149.5813953489,-83.69935825782812
35,2023-02-09 14:50:49.177865,-919730,6.862879436681862,-919149.5813953489,-84.57362685825409
36,2023-02-09 14:50:49.177865,-919726,6.862879436681862,-919149.5813953489,-83.99078112463677
37,2023-02-09 14:50:49.194179,-919723,6.862879436681862,-919149.5813953489,-83.5536468244238
38,2023-02-09 14:50:49.200302,-919696,6.862879436681862,-919149.5813953489,-79.61943812250693
39,2023-02-09 14:50:49.207873,-919714,6.862879436681862,-919149.5813953489,-82.24224392378484
40,2023-02-09 14:50:49.216254,-919716,6.862879436681862,-919149.5813953489,-82.5336667905935
41,2023-02-09 14:50:49.224377,-919681,6.862879436681862,-919149.5813953489,-77.43376662144202
42,2023-02-09 14:50:49.224878,-919694,6.862879436681862,-919149.5813953489,-79.32801525569829
43,2023-02-09 14:50:49.232897,-919696,6.862879436681862,-919149.5813953489,-79.61943812250693
44,2023-02-09 14:50:49.242182,-919750,6.862879436681862,-919149.5813953489,-87.48785552634064
45,2023-02-09 14:50:49.246311,-919643,6.862879436681862,-919149.5813953489,-71.89673215207756
46,2023-02-09 14:50:49.246311,-919698,6.862879436681862,-919149.5813953489,-79.9108609893156
47,2023-02-09 14:50:49.257461,-919642,6.862879436681862,-919149.5813953489,-71.75102071867323
48,2023-02-09 14:50:49.257461,-919678,6.862879436681862,-919149.5813953489,-76.99663232122904
49,2023-02-09 14:50:49.257461,-919710,6.862879436681862,-919149.5813953489,-81.65939819016752
50,2023-02-09 14:50:49.273155,-919701,6.862879436681862,-919149.5813953489,-80.34799528952858
51,2023-02-09 14:50:49.278245,-919715,6.862879436681862,-919149.5813953489,-82.38795535718917
52,2023-02-09 14:50:49.278245,-919677,6.862879436681862,-919149.5813953489,-76.85092088782471
53,2023-02-09 14:50:49.278245,-919722,6.862879436681862,-919149.5813953489,-83.40793539101946
54,2023-02-09 14:50:49.294200,-919730,6.862879436681862,-919149.5813953489,-84.57362685825409
55,2023-02-09 14:50:49.294200,-919703,6.862879436681862,-919149.5813953489,-80.63941815633723
56,2023-02-09 14:50:49.310624,-919685,6.862879436681862,-919149.5813953489,-78.01661235505934
57,2023-02-09 14:50:49.311122,-919695,6.862879436681862,-919149.5813953489,-79.4737266891026
