volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,%error,abs-err,oo
1000,4.4,1.3353464763626097,1.1157754133269409,2.731688707649919,-0.7624285654139072,0.7624285654139072,979.9895056138831
1000,4.4,1.1,4.553856359473228,2.22146404731629,-0.7760988864669119,0.7760988864669119,1143.1389567704257
1000,8.892168271637887,16.60878401585325,5.582518278262167,2.2660884224946996,-0.7760988905996048,0.7760988905996048,180.51622107123538
1000,5.19957641250885,1.1,3.14786088356687,1.9936604393302062,-0.7760989011664753,0.7760989011664753,1106.5557892155452
1000,26.340729768272432,16.304832289283723,5.635087528785293,2.050584911791708,-0.7760989011786181,0.7760989011786181,106.98120369885827
