,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-02-21 17:06:04.837709,-941527,6.862879436681862,-941016.1896969697,-74.43090145224448,-78.19025643407612,
1,2023-02-21 17:06:04.841374,-941591,6.862879436681862,-941016.1896969697,-83.75643319012146,-78.52539273090606,-0.33513629682994406
2,2023-02-21 17:06:04.843451,-941553,6.862879436681862,-941016.1896969697,-78.219398720757,-78.86052902773602,-0.33513629682995827
3,2023-02-21 17:06:04.847452,-941564,6.862879436681862,-941016.1896969697,-79.82222448820461,-81.83304226918432,-2.972513241448297
4,2023-02-21 17:06:04.850452,-941552,6.862879436681862,-941016.1896969697,-78.07368728735267,-81.10448510216267,0.7285571670216484
5,2023-02-21 17:06:04.853374,-941629,6.862879436681862,-941016.1896969697,-89.29346765948591,-81.01705824212009,0.0874268600425836
6,2023-02-21 17:06:04.857516,-941566,6.862879436681862,-941016.1896969697,-80.11364735501327,-83.37758346327018,-2.360525221150098
7,2023-02-21 17:06:04.860515,-941550,6.862879436681862,-941016.1896969697,-77.78226442054402,-82.41588800280164,0.9616954604685475
8,2023-02-21 17:06:04.861516,-941645,6.862879436681862,-941016.1896969697,-91.62485059395516,-79.8222244882046,2.59366351459704
9,2023-02-21 17:06:04.863515,-941519,6.862879436681862,-941016.1896969697,-73.26520998500986,-80.31764336177932,-0.4954188735747209
10,2023-02-21 17:06:04.866516,-941540,6.862879436681862,-941016.1896969697,-76.32515008650074,-79.06452503450208,1.2531183272772353
11,2023-02-21 17:06:04.871069,-941583,6.862879436681862,-941016.1896969697,-82.59074172288683,-75.0720317592235,3.9924932752785764
12,2023-02-21 17:06:04.872650,-941507,6.862879436681862,-941016.1896969697,-71.51667278415792,-75.77144663956427,-0.6994148803407683
13,2023-02-21 17:06:04.875635,-941508,6.862879436681862,-941016.1896969697,-71.66238421756225,-74.78060889241485,0.9908377471494276
14,2023-02-21 17:06:04.878564,-941543,6.862879436681862,-941016.1896969697,-76.76228438671372,-74.08119401207406,0.6994148803407825
15,2023-02-21 17:06:04.880631,-941506,6.862879436681862,-941016.1896969697,-71.37096135075359,-74.78060889241485,-0.6994148803407825
16,2023-02-21 17:06:04.882647,-941559,6.862879436681862,-941016.1896969697,-79.09366732118296,-75.3343123393513,-0.5537034469364528
17,2023-02-21 17:06:04.884633,-941531,6.862879436681862,-941016.1896969697,-75.01374718586179,-76.90799582011803,-1.5736834807667321
18,2023-02-21 17:06:04.885737,-941527,6.862879436681862,-941016.1896969697,-74.43090145224448,-78.68567530765083,-1.7776794875327937
19,2023-02-21 17:06:04.886849,-941597,6.862879436681862,-941016.1896969697,-84.63070179054742,-77.98626042731006,0.6994148803407683
20,2023-02-21 17:06:04.888840,-941567,6.862879436681862,-941016.1896969697,-80.25935878841759,-79.03538274782122,-1.0491223205111595
21,2023-02-21 17:06:04.889841,-941535,6.862879436681862,-941016.1896969697,-75.59659291947911,-81.4250502556522,-2.3896675078309784
22,2023-02-21 17:06:04.891841,-941567,6.862879436681862,-941016.1896969697,-80.25935878841759,-83.08616059646154,-1.6611103408093442
23,2023-02-21 17:06:04.893771,-941609,6.862879436681862,-941016.1896969697,-86.37923899139936,-85.0678360907604,-1.9816754942988553
24,2023-02-21 17:06:04.895855,-941654,6.862879436681862,-941016.1896969697,-92.93625349459411,-84.71812865059002,0.349707440170377
25,2023-02-21 17:06:04.896846,-941635,6.862879436681862,-941016.1896969697,-90.16773625991189,-83.29015660322759,1.4279720473624309
26,2023-02-21 17:06:04.898851,-941523,6.862879436681862,-941016.1896969697,-73.84805571862717,-80.5799239419071,2.7102326613204895
27,2023-02-21 17:06:04.899841,-941518,6.862879436681862,-941016.1896969697,-73.11949855160553,-76.87885353343718,3.701070408469917
28,2023-02-21 17:06:04.901770,-941516,6.862879436681862,-941016.1896969697,-72.82807568479687,-72.74064882475427,4.138204708682906
29,2023-02-21 17:06:04.902839,-941527,6.862879436681862,-941016.1896969697,-74.43090145224448,-72.30351452454128,0.43713430021298905
30,2023-02-21 17:06:04.904841,-941493,6.862879436681862,-941016.1896969697,-69.47671271649733,-74.16862087211668,-1.8651063475753915
