name,volume,coefs_error,intercept_error,r2_error,coefs_time,intercept_time,r2_time
standard_Viscosity_std_204,300,[ 1.79831462 -5.15902125],-6.788985823577126,0.8890688253014033,[-27.91536457 -19.41507445],80.23844205868484,0.6628693984380772
standard_Viscosity_std_204,500,[ 0.60393279 -3.36971108],-4.64815163707023,0.8767371878624685,[-27.91536457 -19.41507445],80.23844205868484,0.6628693984380772
standard_Viscosity_std_204,1000,[ 0.35799523 -7.260083  ],-7.3584618852171655,0.9619921446071497,[-27.91536457 -19.41507445],80.23844205868484,0.6628693984380772
standard_Viscosity_std_204,"mean[300, 500, 1000]",[ 0.92008088 -5.26293844],-6.2651997819548395,0.9552113257272294,[-27.91536457 -19.41507445],80.23844205868484,0.6628693984380772
standard_Viscosity_std_505,300,[-1.42984809 -1.56402767],-4.838670343669029,0.61535999010887,[-48.27510712 -38.82794364],144.2473562130416,0.6688825346514302
standard_Viscosity_std_505,500,[-2.22314377 -2.37951218],-4.228840389746034,0.6191696389674421,[-48.27510712 -38.82794364],144.2473562130416,0.6688825346514302
standard_Viscosity_std_505,1000,[ 0.27782266 -8.11379076],-8.173268861666719,0.9746543103185851,[-48.27510712 -38.82794364],144.2473562130416,0.6688825346514302
standard_Viscosity_std_505,"mean[300, 500, 1000]",[-1.1250564 -4.0191102],-5.746926531693926,0.9287413277571146,[-48.27510712 -38.82794364],144.2473562130416,0.6688825346514302
