,target_volume,1,2,3,4,5,6,7,8,9,10,mean_volume,mean_error,relative_error,std_dev,relative_std_dev
0,1000,1002.8348688873141,987.0068509331437,984.6444601937167,988.3061658398304,986.2981337113126,985.9437751004034,982.4001889912565,988.3061658398304,989.8417198204552,985.8256555634323,988.1407984880694,-11.859201511930564,-1.1859201511930564,5.566871841794766,0.5633682821630788
1,500,477.5572879754302,478.38412473423233,478.266005197257,478.2660051972613,479.44720056697264,477.43916843846324,480.8646350106305,478.266005197257,479.56532010394375,479.56532010394375,478.76210725253924,-21.237892747460762,-4.247578549492152,1.0678772672163814,0.22304966308728635
2,300,285.9673990077882,286.55799669265656,286.67611622962346,299.31490668556484,291.04653909756826,290.8103000236218,290.57406094968377,308.5282305693347,291.16465863453936,290.1015828017949,292.0741790692176,-7.925820930782379,-2.641940310260793,6.909303006447418,2.3655987079946588
