volume,aspiration_rate,dispense_rate,delay_aspirate,delay_dispense,%error,abs-err,oo
1000,44.47891735482588,27.1848538454861,4.288091977437061,1.5839990954840886,-1.4709890716561205,1.4709890716561205,65.13984217927623
1000,64.63726907960701,66.0,0.0,0.0,-3.720018450424353,3.720018450424353,30.622465800256265
1000,21.15159959668808,40.00536770318832,5.7927508695271825,0.10317694496669096,-3.720018450424353,3.720018450424353,78.17032166150508
1000,23.013648408337474,20.894707180567217,3.9550968859147684,4.1497527847512,-3.720018450424353,3.720018450424353,99.41633545220405
1000,35.568234079812186,5.5,0.0,6.0,-3.720018450424353,3.720018450424353,215.9331564822622
