,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth
0,2023-02-22 18:39:47.168131,-943162,6.862879436681862,-943155.9921135646,-0.8754177442283103,-1.9359384591267457,
1,2023-02-22 18:39:47.328572,-943182,6.862879436681862,-943155.9921135646,-3.789646412314867,-1.7424007729840618,0.19353768614268385
2,2023-02-22 18:39:47.527716,-943222,6.862879436681862,-943155.9921135646,-9.61810374848798,-1.548863086841378,0.19353768614268385
3,2023-02-22 18:39:47.728001,-943153,6.862879436681862,-943155.9921135646,0.4359851564106402,-1.355325400698694,0.19353768614268407
4,2023-02-22 18:39:47.927087,-943206,6.862879436681862,-943155.9921135646,-7.286720814018735,-1.16178771455601,0.19353768614268385
5,2023-02-22 18:39:48.129907,-943175,6.862879436681862,-943155.9921135646,-2.769666378484572,-0.9682500284133262,0.19353768614268385
6,2023-02-22 18:39:48.331912,-943178,6.862879436681862,-943155.9921135646,-3.206800678697556,-0.7747123422706421,0.19353768614268407
7,2023-02-22 18:39:48.528831,-943184,6.862879436681862,-943155.9921135646,-4.081069279123523,-0.5811746561279583,0.19353768614268385
8,2023-02-22 18:39:48.727656,-943142,6.862879436681862,-943155.9921135646,2.038810923858246,-0.3876369699852744,0.19353768614268385
9,2023-02-22 18:39:48.928515,-943165,6.862879436681862,-943155.9921135646,-1.3125520444412937,-0.19409928384259056,0.19353768614268385
10,2023-02-22 18:39:49.128020,-943166,6.862879436681862,-943155.9921135646,-1.4582634778456216,-0.0005615976999067129,0.19353768614268385
11,2023-02-22 18:39:49.328938,-943151,6.862879436681862,-943155.9921135646,0.7274080232192959,0.19297608844277736,0.19353768614268407
12,2023-02-22 18:39:49.528457,-943119,6.862879436681862,-943155.9921135646,5.390173892157787,0.38651377458546143,0.19353768614268407
13,2023-02-22 18:39:49.727569,-943137,6.862879436681862,-943155.9921135646,2.7673680908798857,0.5800514607281451,0.19353768614268363
14,2023-02-22 18:39:49.930091,-943107,6.862879436681862,-943155.9921135646,7.138711093009721,0.7735891468708291,0.19353768614268407
15,2023-02-22 18:39:50.128742,-943127,6.862879436681862,-943155.9921135646,4.224482424923163,0.9671268330135123,0.19353768614268319
16,2023-02-22 18:39:50.328132,-943146,6.862879436681862,-943155.9921135646,1.455965190240935,0.5769962209954729,-0.39013061201803945
17,2023-02-22 18:39:50.529781,-943130,6.862879436681862,-943155.9921135646,3.78734812471018,-0.09985688901172687,-0.6768531100071997
18,2023-02-22 18:39:50.728902,-943116,6.862879436681862,-943155.9921135646,5.82730819237077,-0.6309985656145995,-0.5311416766028727
19,2023-02-22 18:39:50.930714,-943086,6.862879436681862,-943155.9921135646,10.198651194500606,-1.8154915081272005,-1.184492942512601
20,2023-02-22 18:39:51.137479,-943069,6.862879436681862,-943155.9921135646,12.675745562374178,-2.854273017235474,-1.0387815091082735
21,2023-02-22 18:39:51.338064,-943127,6.862879436681862,-943155.9921135646,4.224482424923163,-4.739120913852748,-1.884847896617274
22,2023-02-22 18:39:51.535152,-943141,6.862879436681862,-943155.9921135646,2.184522357262574,-7.183312699989862,-2.4441917861371145
23,2023-02-22 18:39:51.736723,-943115,6.862879436681862,-943155.9921135646,5.973019625775097,-9.651006330224446,-2.4676936302345833
24,2023-02-22 18:39:51.935156,-943181,6.862879436681862,-943155.9921135646,-3.643934978910539,-12.325516188516785,-2.674509858292339
25,2023-02-22 18:39:52.133112,-943183,6.862879436681862,-943155.9921135646,-3.935357845719195,-15.517066616953514,-3.191550428436729
26,2023-02-22 18:39:52.340373,-943095,6.862879436681862,-943155.9921135646,8.887248293861655,-18.779122577682664,-3.2620559607291497
27,2023-02-22 18:39:52.540381,-943174,6.862879436681862,-943155.9921135646,-2.623954945080244,-22.501814682722266,-3.7226921050396022
28,2023-02-22 18:39:52.740603,-943124,6.862879436681862,-943155.9921135646,4.661616725136147,-26.73684698908676,-4.235032306364495
29,2023-02-22 18:39:52.937103,-943169,6.862879436681862,-943155.9921135646,-1.895397778058605,-31.390212120386263,-4.653365131299502
30,2023-02-22 18:39:53.139329,-943198,6.862879436681862,-943155.9921135646,-6.121029346784113,-36.66402593585902,-5.27381381547276
31,2023-02-22 18:39:53.339910,-943245,6.862879436681862,-943155.9921135646,-12.96946671678752,-42.26686556869641,-5.602839632837387
