,Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_analysis_smooth,Mass_analysis_derivative_smooth
143,2023-06-22 13:35:35.855849,251457,6.862879436681862,178460.28952380954,10636.455317286427,10754.571246918335,-9.290304797928911,28.641891956329346,-1.7538823094612636e-263,1.3788195718864212e-266
144,2023-06-22 13:35:36.060566,251417,6.862879436681862,178460.28952380954,10630.626859950253,10745.309764162173,-9.261482756161058,28.846608877182007,-1.7532314562599628e-263,6.508532013008692e-267
145,2023-06-22 13:35:36.262700,251307,6.862879436681862,178460.28952380954,10614.598602275777,10736.001845894269,-9.307918267904824,29.04874300956726,-1.752787555873127e-263,4.439003868356965e-267
146,2023-06-22 13:35:36.461007,251283,6.862879436681862,178460.28952380954,10611.101527874074,10726.73716068902,-9.264685205249407,29.247050046920776,-1.752012067846849e-263,7.754880262782179e-267
147,2023-06-22 13:35:36.659560,251265,6.862879436681862,178460.28952380954,10608.478722072796,10717.618186917183,-9.118973771835954,29.445602893829346,-1.7508505348875175e-263,1.1615329593313361e-266
148,2023-06-22 13:35:36.861956,251220,6.862879436681862,178460.28952380954,10601.921707569601,10708.688157641402,-8.930029275781635,29.647999048233032,-1.74887942150873e-263,1.9711133787874334e-266
149,2023-06-22 13:35:37.059639,251132,6.862879436681862,178460.28952380954,10589.09910143002,10699.764533263793,-8.923624377608576,29.84568190574646,-1.7474027148663855e-263,1.476706642344604e-266
150,2023-06-22 13:35:37.261334,251116,6.862879436681862,178460.28952380954,10586.76771849555,10690.92417256241,-8.840360701382451,30.04737687110901,-1.7472342286046968e-263,1.684862616887212e-267
151,2023-06-22 13:35:37.459835,251044,6.862879436681862,178460.28952380954,10576.276495290438,10682.311185746134,-8.612986816277044,30.245877742767334,-1.7455007919709765e-263,1.7334366337202752e-266
152,2023-06-22 13:35:37.664005,251050,6.862879436681862,178460.28952380954,10577.150763890864,10673.768652809735,-8.542532936398857,30.450047969818115,-1.744008501045525e-263,1.4922909254515995e-266
153,2023-06-22 13:35:37.862907,250989,6.862879436681862,178460.28952380954,10568.2623664532,10665.413463144858,-8.355189664876889,30.64894986152649,-1.742470689130865e-263,1.5378119146600526e-266
154,2023-06-22 13:35:38.062038,250932,6.862879436681862,178460.28952380954,10559.956814749154,10657.22960450607,-8.18385863878757,30.84808087348938,-1.74019851436441e-263,2.2721747664549305e-266
155,2023-06-22 13:35:38.260379,250885,6.862879436681862,178460.28952380954,10553.10837737915,10649.202665872486,-8.026938633583995,31.046421766281128,-1.7381990388203843e-263,1.9994755440256542e-266
156,2023-06-22 13:35:38.460817,250856,6.862879436681862,178460.28952380954,10548.882745810426,10641.372677857684,-7.829988014802439,31.246859788894653,-1.73656609756945e-263,1.6329412509343635e-266
157,2023-06-22 13:35:38.666909,250828,6.862879436681862,178460.28952380954,10544.802825675104,10633.850124955123,-7.522552902561074,31.452951908111572,-1.7348058528627104e-263,1.7602447067395308e-266
158,2023-06-22 13:35:38.864004,250821,6.862879436681862,178460.28952380954,10543.782845641274,10626.48128960867,-7.368835346453125,31.650047063827515,-1.7321654104808663e-263,2.6404423818441002e-266
159,2023-06-22 13:35:39.062882,250780,6.862879436681862,178460.28952380954,10537.808676871697,10619.328619575515,-7.152670033154209,31.8489248752594,-1.7310625240897045e-263,1.1028863911617972e-266
160,2023-06-22 13:35:39.265247,250769,6.862879436681862,178460.28952380954,10536.205851104249,10612.425740571054,-6.902879004461283,32.051289796829224,-1.7297885496060364e-263,1.2739744836680345e-266
161,2023-06-22 13:35:39.464743,250723,6.862879436681862,178460.28952380954,10529.50312516765,10605.836701577002,-6.589038994052316,32.25078582763672,-1.7269984510864946e-263,2.7900985195418043e-266
162,2023-06-22 13:35:39.668266,250742,6.862879436681862,178460.28952380954,10532.271642402333,10599.56150259336,-6.2751989836415305,32.45430898666382,-1.726254998178636e-263,7.434529078587681e-267
163,2023-06-22 13:35:39.864672,250673,6.862879436681862,178460.28952380954,10522.217553497434,10593.440021165832,-6.121481427528124,32.65071487426758,-1.7247080671138374e-263,1.5469310647984205e-266
164,2023-06-22 13:35:40.068753,250672,6.862879436681862,178460.28952380954,10522.07184206403,10587.59395035969,-5.846070806142961,32.854795932769775,-1.723034919726116e-263,1.6731473877213308e-266
165,2023-06-22 13:35:40.270781,250643,6.862879436681862,178460.28952380954,10517.846210495303,10581.84555425066,-5.748396109029272,33.05682396888733,-1.7219125724760967e-263,1.1223472500194385e-266
166,2023-06-22 13:35:40.466587,250647,6.862879436681862,178460.28952380954,10518.42905622892,10576.353354068493,-5.4922001821669255,33.25262975692749,-1.7206466421980427e-263,1.2659302780539965e-266
167,2023-06-22 13:35:40.663942,250636,6.862879436681862,178460.28952380954,10516.826230461473,10571.058104505113,-5.295249563379912,33.44998478889465,-1.718531112588301e-263,2.1155296097417384e-266
168,2023-06-22 13:35:40.866372,250613,6.862879436681862,178460.28952380954,10513.474867493174,10565.972615356844,-5.085489148268607,33.65241503715515,-1.7165239052657053e-263,2.0072073225956527e-266
169,2023-06-22 13:35:41.067555,250569,6.862879436681862,178460.28952380954,10507.063564423383,10560.981598456618,-4.991016900226896,33.85359811782837,-1.715873474546885e-263,6.504307188202303e-267
170,2023-06-22 13:35:41.268616,250559,6.862879436681862,178460.28952380954,10505.60645008934,10556.224360339642,-4.757238116975714,34.05465888977051,-1.714699681667305e-263,1.1737928795799069e-266
171,2023-06-22 13:35:41.467663,250581,6.862879436681862,178460.28952380954,10508.812101624235,10551.840207541169,-4.384152798473224,34.253705978393555,-1.7127415253365648e-263,1.9581563307403193e-266
172,2023-06-22 13:35:41.669546,250555,6.862879436681862,178460.28952380954,10505.023604355723,10547.552128215273,-4.288079325895524,34.455588817596436,-1.71117923494192e-263,1.562290394644844e-266
173,2023-06-22 13:35:41.873986,250554,6.862879436681862,178460.28952380954,10504.877892922319,10543.438582364546,-4.1135458507269504,34.66002893447876,-1.7105961631256463e-263,5.830718162736873e-267
174,2023-06-22 13:35:42.069064,250489,6.862879436681862,178460.28952380954,10495.406649751038,10539.478754069945,-3.959828294600811,34.855106830596924,-1.7092637337988977e-263,1.3324293267486265e-266
175,2023-06-22 13:35:42.268227,250497,6.862879436681862,178460.28952380954,10496.572341218272,10535.680649454172,-3.7981046157728997,35.05427002906799,-1.7080142447110752e-263,1.2494890878224615e-266
176,2023-06-22 13:35:42.473546,250487,6.862879436681862,178460.28952380954,10495.115226884229,10532.181973827928,-3.4986756262442213,35.259588956832886,-1.707205838291052e-263,8.084064200232082e-267
177,2023-06-22 13:35:42.669623,250499,6.862879436681862,178460.28952380954,10496.863764085081,10528.777770449713,-3.404203378215243,35.455666065216064,-1.70566822391129e-263,1.5376143797620852e-266
178,2023-06-22 13:35:42.875102,250418,6.862879436681862,178460.28952380954,10485.06113797933,10525.607345854765,-3.17042459494769,35.661144971847534,-1.7052607159244037e-263,4.075079868861926e-267
179,2023-06-22 13:35:43.069684,250461,6.862879436681862,178460.28952380954,10491.326729615716,10522.557013100526,-3.050332754239207,35.85572695732117,-1.7035151422975335e-263,1.74557362687017e-266
180,2023-06-22 13:35:43.273738,250416,6.862879436681862,178460.28952380954,10484.769715112521,10519.623569737929,-2.933443362597245,36.05978083610535,-1.7035337791035286e-263,-1.8636805995027183e-268
181,2023-06-22 13:35:43.477808,250402,6.862879436681862,178460.28952380954,10482.72975504486,10516.718948417096,-2.90462132083303,36.263851165771484,-1.702469969908608e-263,1.0638091949206676e-266
182,2023-06-22 13:35:43.672168,250447,6.862879436681862,178460.28952380954,10489.286769548055,10514.056112002248,-2.662836414847334,36.458210945129395,-1.7017928290382645e-263,6.771408703433701e-267
183,2023-06-22 13:35:43.876224,250413,6.862879436681862,178460.28952380954,10484.332580812308,10511.516569877196,-2.5395421250523214,36.662266969680786,-1.700242602246721e-263,1.5502267915436095e-266
184,2023-06-22 13:35:44.075291,250424,6.862879436681862,178460.28952380954,10485.935406579756,10509.052285305674,-2.464284571522512,36.8613338470459,-1.698986860106097e-263,1.2557421406240566e-266
185,2023-06-22 13:35:44.275369,250408,6.862879436681862,178460.28952380954,10483.604023645286,10506.756129311148,-2.2961559945251793,37.06141185760498,-1.6992416066899684e-263,-2.547465838715029e-267
186,2023-06-22 13:35:44.475124,250353,6.862879436681862,178460.28952380954,10475.589894808048,10504.591273729136,-2.1648555820120237,37.26116681098938,-1.6978111857986927e-263,1.4304208912756745e-266
187,2023-06-22 13:35:44.676311,250404,6.862879436681862,178460.28952380954,10483.021177911669,10502.565724682363,-2.025549046773449,37.46235394477844,-1.697630467575747e-263,1.8071822294576776e-267
188,2023-06-22 13:35:44.874887,250391,6.862879436681862,178460.28952380954,10481.126929277412,10500.476126653872,-2.0895980284913094,37.660929918289185,-1.69675752553797e-263,8.729420377770475e-267
189,2023-06-22 13:35:45.076004,250416,6.862879436681862,178460.28952380954,10484.769715112521,10498.6074976123,-1.868629041571694,37.86204695701599,-1.696587761851736e-263,1.6976368623404847e-267
190,2023-06-22 13:35:45.275097,250349,6.862879436681862,178460.28952380954,10475.007049074431,10496.783702857932,-1.8237947543675546,38.061140060424805,-1.695563242822578e-263,1.024519029157758e-266
191,2023-06-22 13:35:45.476777,250334,6.862879436681862,178460.28952380954,10472.821377573366,10495.019153411655,-1.7645494462776696,38.26282000541687,-1.695259407227383e-263,3.0383559519495524e-267
192,2023-06-22 13:35:45.677839,250332,6.862879436681862,178460.28952380954,10472.529954706557,10493.377898255176,-1.6412551564790192,38.463881969451904,-1.694744742994269e-263,5.146642331139991e-267
193,2023-06-22 13:35:45.882883,250431,6.862879436681862,178460.28952380954,10486.955386613587,10491.776673712271,-1.6012245429046743,38.66892600059509,-1.693743493135482e-263,1.0012498587871318e-266
194,2023-06-22 13:35:46.080948,250335,6.862879436681862,178460.28952380954,10472.96708900677,10490.23309325291,-1.5435804593616922,38.86699080467224,-1.6932409273828488e-263,5.025657526331866e-267
195,2023-06-22 13:35:46.278151,250352,6.862879436681862,178460.28952380954,10475.444183374644,10488.848034023296,-1.3850592296130344,39.06419372558594,-1.6934047650491653e-263,-1.6383766631652828e-267
196,2023-06-22 13:35:46.478213,250362,6.862879436681862,178460.28952380954,10476.901297708688,10487.50300540726,-1.3450286160368705,39.2642560005188,-1.6924980493081976e-263,9.06715740967757e-267
197,2023-06-22 13:35:46.680295,250313,6.862879436681862,178460.28952380954,10469.761437471876,10486.287675979194,-1.2153294280651608,39.46633791923523,-1.691986096396862e-263,5.1195291133570305e-267
198,2023-06-22 13:35:46.877837,250320,6.862879436681862,178460.28952380954,10470.781417505706,10484.9890828749,-1.2985931042949233,39.66387987136841,-1.6916414295384198e-263,3.4466685844210094e-267
199,2023-06-22 13:35:47.079831,250326,6.862879436681862,178460.28952380954,10471.65568610613,10483.869826919408,-1.1192559554910986,39.86587405204773,-1.6916303383337734e-263,1.1091204646415694e-268
200,2023-06-22 13:35:47.279225,250327,6.862879436681862,178460.28952380954,10471.801397539535,10482.861055457375,-1.0087714620331099,40.06526803970337,-1.6908621215864917e-263,7.682167472816658e-267
201,2023-06-22 13:35:47.482630,250317,6.862879436681862,178460.28952380954,10470.344283205493,10481.925940324323,-0.9351151330520224,40.268672704696655,-1.690955879073627e-263,-9.375748713518406e-268
202,2023-06-22 13:35:47.681631,250359,6.862879436681862,178460.28952380954,10476.464163408475,10480.990825191264,-0.9351151330592984,40.467674016952515,-1.6907668739436745e-263,1.8900512995239094e-267
203,2023-06-22 13:35:47.881857,250290,6.862879436681862,178460.28952380954,10466.410074503576,10480.127765162639,-0.8630600286251138,40.66789984703064,-1.690765095007633e-263,1.7789360413910065e-269
204,2023-06-22 13:35:48.081961,250279,6.862879436681862,178460.28952380954,10464.807248736128,10479.211864724095,-0.9159004385437584,40.868003845214844,-1.6900681594297842e-263,6.969355778488974e-267
205,2023-06-22 13:35:48.281406,250307,6.862879436681862,178460.28952380954,10468.88716887145,10478.385632859961,-0.8262318641336606,41.06744885444641,-1.6902484238272355e-263,-1.8026439745129153e-267
206,2023-06-22 13:35:48.479984,250294,6.862879436681862,178460.28952380954,10466.992920237193,10477.585020588507,-0.8006122714541561,41.266026973724365,-1.689157593589116e-263,1.0908302381196117e-266
207,2023-06-22 13:35:48.683082,250295,6.862879436681862,178460.28952380954,10467.138631670598,10476.938125873174,-0.6468947153334739,41.46912479400635,-1.6892181806052227e-263,-6.058701610678085e-268
208,2023-06-22 13:35:48.880167,250350,6.862879436681862,178460.28952380954,10475.152760507835,10476.180746664386,-0.7573792087878246,41.66620993614197,-1.688860406125269e-263,3.5777447995359694e-267
209,2023-06-22 13:35:49.084233,250310,6.862879436681862,178460.28952380954,10469.324303171663,10475.51463725453,-0.6661094098562899,41.87027597427368,-1.6895163023805754e-263,-6.55896255306338e-267
210,2023-06-22 13:35:49.282541,250275,6.862879436681862,178460.28952380954,10464.22440300251,10474.893362131885,-0.6212751226448745,42.068583965301514,-1.6890463498424284e-263,4.699525381469795e-267
211,2023-06-22 13:35:49.485981,250314,6.862879436681862,178460.28952380954,10469.90714890528,10474.337737215494,-0.5556249163910252,42.27202391624451,-1.6883691721129863e-263,6.771777294420638e-267
212,2023-06-22 13:35:49.686034,250321,6.862879436681862,178460.28952380954,10470.92712893911,10473.72126576648,-0.616471449013261,42.47207689285278,-1.688126555848168e-263,2.4261626481820735e-267
213,2023-06-22 13:35:49.883490,250294,6.862879436681862,178460.28952380954,10466.992920237193,10473.122407787429,-0.5988579790518997,42.669533014297485,-1.688491696036216e-263,-3.6514018804776746e-267
214,2023-06-22 13:35:50.085624,250244,6.862879436681862,178460.28952380954,10459.707348566977,10472.523549808388,-0.5988579790409858,42.87166690826416,-1.6883508895508046e-263,1.4080648541131286e-267
215,2023-06-22 13:35:50.284719,250289,6.862879436681862,178460.28952380954,10466.264363070171,10472.070403262744,-0.45314654564390366,43.070761919021606,-1.687941337510545e-263,4.095520402596301e-267
