liquid,test volume,mean,standard deviation,%cv,%d
Viscosity_std_817,1000,986.4127046821186,4.269930537581581,0.4328746494559403,1.3587295317881398
Viscosity_std_817,500,477.37917037376263,13.300710357383032,2.7861941162973825,4.524165925247473
Viscosity_std_817,300,282.92983950673465,4.1699442320322655,1.4738439180901621,5.690053497755116
