liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment,iteration,time_asp_1000,acq_value
Viscosity_std_817,rLine1000,1000.0,54.16311863044341,54.16311863044341,False,10,10,0,0.8466,99.88737773895264,0.662127324532606,-21.7898270100867,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,500.0,54.16311863044341,54.16311863044341,False,10,10,0,0.8466,81.67880821228027,0.3776403219539964,-10.786600058115656,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,300.0,54.16311863044341,54.16311863044341,False,10,10,0,0.8466,74.42954087257385,0.2221516513682382,-12.531832676494927,Incomplete aspiration and dispense,Blowout before,1.0,56.925495624542236,None
Viscosity_std_817,rLine1000,300.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,72.74260401725769,0.2089501955018058,-17.72966552413347,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,500.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,78.08800458908081,0.3579401361577313,-15.440553707127016,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,67.70389875000001,False,10,10,0,0.8466,92.60476493835448,0.6253060453113325,-26.13913946239872,Incomplete aspiration and dispense,Blowout before,2.0,49.54039629807877,None
Viscosity_std_817,rLine1000,300.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,123.14383578300476,0.2243810362993244,-11.65405295719174,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,500.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,164.87915205955505,0.3851590319176596,-9.01038697905514,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,1000.0,67.70389875000001,5.4163119,False,10,10,0,0.8466,262.7739465236664,0.7839857962886455,-7.395960750219054,Incomplete aspiration,Blowout before,3.0,219.3976750120317,None
Viscosity_std_817,rLine1000,300.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,123.38932704925536,0.226654134660432,-10.759061870843391,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,500.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,163.1506040096283,0.3304006752443133,-21.94645045019766,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,1000.0,5.4163119,67.70389875000001,False,10,10,0,0.8466,262.6889684200287,0.616942209033924,-27.12707193079093,Incomplete dispense,Blowout before,4.0,219.3976750120317,None
Viscosity_std_817,rLine1000,1000.0,5.4163119,5.4163119,False,10,10,0,0.8466,432.7408103942871,0.827874080030029,-2.211896996216746,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,500.0,5.4163119,5.4163119,False,10,10,0,0.8466,248.1466178894043,0.4140681803050782,-2.1809165355355105,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,300.0,5.4163119,5.4163119,False,10,10,0,0.8466,174.32968735694885,0.2414438451509712,-4.935882687230822,Complete Transfer,Blowout before,5.0,389.25495372598465,None
Viscosity_std_817,rLine1000,1000,34.58047129586504,5.873962650065452,False,10,10,0,0.8466,262.9984290599823,0.8147309087369586,-3.7643623036902176,Incomplete Aspiration,Blowout before,,219.1608816101973,238.98748424146805
Viscosity_std_817,rLine1000,500,41.71066145359039,25.679697054068555,False,10,10,0,0.8466,94.80676293373108,0.3613206414127117,-14.641946276231588,Incomplete Aspiration and dispense,Blowout before,,82.91595508887464,124.68076350962481
Viscosity_std_817,rLine1000,300,29.022124048369943,31.783695312701678,False,10,10,0,0.8466,83.29470944404602,0.23168117911288125,-8.77975466064997,Incomplete Aspiration and dispense,Blowout before,,85.9191444509411,85.52488946542495
Viscosity_std_817,rLine1000,1000,33.19548363426041,17.967820987619778,False,10,10,0,0.8466,149.32963275909424,0.8082030365204448,-4.535431547313399,Incomplete Aspiration and dispense,Blowout before,,105.77963129427494,154.01030853118908
Viscosity_std_817,rLine1000,500,31.029432348168115,6.771568613881526,False,10,10,0,0.8466,153.3090374469757,0.40901199356594825,-3.3753854084695862,Incomplete Aspiration,Blowout before,,199.9037375196571,60.8706450146349
Viscosity_std_817,rLine1000,300,8.250044346047407,31.612410658013438,False,10,10,0,0.8466,109.38697147369385,0.22455589001940962,-11.585207489011111,Incomplete Aspiration,Blowout before,,172.84461561114145,93.74292843367715
Viscosity_std_817,rLine1000,1000,15.946733727649182,13.577798205274888,False,10,10,0,0.8466,199.92018055915833,0.8278886511733694,-2.2101758595122387,Incomplete Aspiration,Blowout before,,156.3584100857214,77.7349209101189
Viscosity_std_817,rLine1000,500,19.474636206642252,12.685605777304064,False,10,10,0,0.8466,128.8196725845337,0.40733631208179844,-3.7712468505082857,Incomplete Dispense,Blowout before,,150.1783442013155,59.748496004332765
Viscosity_std_817,rLine1000,300,30.604670353321715,9.536976648723702,False,10,10,0,0.8466,104.756520986557,0.23930188707992756,-5.7792396724436905,Incomplete Aspiration,Blowout Before,,157.5297844197456,61.71875514487563
Viscosity_std_817,rLine1000,1000,6.44302039773025,24.82207715374365,False,10,10,0,0.8466,259.05820989608765,0.8004511882633345,-5.451076274115936,Incomplete Dispense,Blowout before,,215.49342734404206,45.7013094088952
Viscosity_std_817,rLine1000,500,12.669673027964546,8.493465333187608,False,10,10,0,0.8466,161.46939539909363,0.4123633565342478,-2.5836625243922,Incomplete Dispense,Blowout before,,216.66620878365285,94.2455667749145
Viscosity_std_817,rLine1000,300,19.474636206642252,12.685605777304064,False,10,10,0,0.8466,102.32899689674377,0.24511577327276027,-3.4901278554373465,Incomplete Dispense,Blowout before,,150.1783442013155,86.537304490179
Viscosity_std_817,rLine1000,1000,5.427067988706201,11.700832494587116,False,10,10,0,0.8466,333.1969828605652,0.8341251005230748,-1.4735293499793598,Complete Transfer,Blowout before,,289.72556186957416,32.07472687323032
Viscosity_std_817,rLine1000,500,5.706171405672184,15.154750447773786,False,10,10,0,0.8466,184.09573817253113,0.4094928412961825,-3.261790385971531,Incomplete Dispense,Blowout before,,261.23476413318957,56.34692965522001
Viscosity_std_817,rLine1000,300,18.499147572103528,10.59646833967414,False,10,10,0,0.8466,108.25976610183716,0.2433818072152488,-4.172845414895363,Complete Transfer,Blowout before,,168.4276095958239,50.257513932300334
Viscosity_std_817,rLine1000,1000,18.499147572103528,10.59646833967414,False,10,10,0,0.8466,213.18704557418823,0.8280197914634336,-2.1946856291715555,Complete Transfer,Blowout before,,168.4276095958239,6.989611832040866
Viscosity_std_817,rLine1000,500,16.43838483330026,7.963184492005819,False,10,10,0,0.8466,156.52796864509583,0.4166764149630159,-1.5647495953187163,Complete Transfer,Blowout before,,206.41112901948085,32.61504594630202
Viscosity_std_817,rLine1000,300,29.06323068785068,18.712672146416015,False,10,10,0,0.8466,89.56790494918823,0.2363730872685006,-6.932401264469426,Complete Transfer,Blowout before,,107.84745921294258,45.06447211574553
Viscosity_std_817,rLine1000,300,12.669673027964546,8.493465333187608,False,10,10,0,0.8466,122.30794882774353,0.2446203543991856,-3.685190015282474,Complete Transfer,Blowout before,,216.66620878365285,46.61429855637467
Viscosity_std_817,rLine1000,300,12.961905984996143,14.15976499762111,False,10,10,0,0.8466,107.7453989982605,0.23490140179111688,-7.511850621656495,Complete Transfer,Blowout before,,167.7717887481946,30.58056905895874
Viscosity_std_817,rLine1000,300,24.805153596416254,8.62294003715125,False,10,10,0,0.8466,110.17963528633118,0.23469740578435086,-7.592170334533893,Incomplete Aspiration and Dispense,Blowout before,,176.2839298622403,97.23639885213191
