liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment,iteration,time_asp_1000,acq_value
Viscosity_std_204,rLine1000,300.0,158.91346875,12.7130775,False,10,10,0,0.8639,90.47748756408691,0.2542373090038713,-1.903264651050909,Complete Transfer,Blowout before,4,104.95189304084711,None
Viscosity_std_204,rLine1000,"mean[300, 500, 1000]",158.91346875,12.7130775,False,10,10,0,0.8639,148.28491020202637,0.844441470008101,-2.1410851408068385,Complete Transfer,Blowout before,4,104.95189304084711,None
Viscosity_std_204,rLine1000,1000.0,12.7130775,12.7130775,False,10,10,0,0.8639,220.69521856307983,0.8439023377045051,-2.314812165238446,Complete Transfer,Blowout before,5,177.31832044601316,None
Viscosity_std_204,rLine1000,500.0,12.7130775,12.7130775,False,10,10,0,0.8639,142.46250009536743,0.4285956102154898,-0.7765689974557557,Complete Transfer,Blowout before,5,177.31832044601316,None
Viscosity_std_204,rLine1000,300.0,12.7130775,12.7130775,False,10,10,0,0.8639,112.98713779449464,0.2502156734419122,-3.455001179954376,Complete Transfer,Blowout before,5,177.31832044601316,None
Viscosity_std_204,rLine1000,"mean[300, 500, 1000]",12.7130775,12.7130775,False,10,10,0,0.8639,220.69521856307983,0.8439023377045051,-2.182127447549526,Complete Transfer,Blowout before,5,177.31832044601316,None
Viscosity_std_204,rLine1000,1000,135.9262168994335,54.68495390194349,False,10,10,0,0.8639,90.72403645515442,0.7474122265041592,-13.483941833064108,,,,45.64349813747044,91.23410921379893
Viscosity_std_204,rLine1000,500,135.9262168994335,54.68495390194349,False,10,10,0,0.8639,76.17273163795471,0.41433046088520614,-4.079069131796239,,,,45.64349813747044,91.23410921379893
Viscosity_std_204,rLine1000,300,135.9262168994335,54.68495390194349,False,10,10,0,0.8639,71.05838346481323,0.257865523695639,-0.5033284347575087,,,,45.64349813747044,91.23410921379893
Viscosity_std_204,rLine1000,"mean[300, 500, 1000]",135.9262168994335,54.68495390194349,False,10,10,0,0.8639,90.72403645515442,0.7474122265041592,-6.022113133205952,,,,45.64349813747044,91.23410921379893
Viscosity_std_204,rLine1000,1000,98.45777167296822,23.369174641547282,False,10,10,0,0.8639,116.16865682601929,0.8345476636799473,-3.3976543951907328,,,,72.94805140475057,79.05696256233622
Viscosity_std_204,rLine1000,500,98.45777167296822,23.369174641547282,False,10,10,0,0.8639,89.7946252822876,0.4175943969934632,-3.3234409090257717,,,,72.94805140475057,79.05696256233622
Viscosity_std_204,rLine1000,300,98.45777167296822,23.369174641547282,False,10,10,0,0.8639,79.27851414680481,0.25584013477131884,-1.2848189330096742,,,,72.94805140475057,79.05696256233622
Viscosity_std_204,rLine1000,"mean[300, 500, 1000]",98.45777167296822,23.369174641547282,False,10,10,0,0.8639,116.16865682601929,0.8345476636799473,-2.668638079075393,,,,72.94805140475057,79.05696256233622
Viscosity_std_204,rLine1000,1000,68.9611408016245,54.838986224695525,False,10,10,0,0.8639,96.18470120429993,0.7812318501973038,-9.56918043786274,,,,52.7361223638178,38.88620545065731
