liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment
Viscosity_std_1275,rLine1000,1000.0,28.915134062499387,28.915134062499387,False,10,10,0,0.8736,132.7739336490631,0.7886339910142437,-9.725962567050864,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,1000.0,28.915134062499387,28.915134062499387,False,10,10,0,0.8736,132.93380331993103,0.8008154668468453,-8.331562860938037,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,500.0,28.915134062499387,28.915134062499387,False,10,10,0,0.8736,97.98005437850952,0.3655754152681181,-16.305994673049888,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,500.0,28.915134062499387,28.915134062499387,False,10,10,0,0.8736,98.02339768409728,0.3689996339531197,-15.522061823919476,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,300.0,28.915134062499387,28.915134062499387,False,10,10,0,0.8736,84.26466965675354,0.202553463575356,-22.713116767644973,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,300.0,28.915134062499387,28.915134062499387,False,10,10,0,0.8736,84.61564636230469,0.2107133038459984,-19.59962460088584,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,1000.0,36.14391757812423,36.14391757812423,False,10,10,0,0.8736,119.59348630905151,0.6128914311852837,-29.8430138295234,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,1000.0,36.14391757812423,36.14391757812423,False,10,10,0,0.8736,119.07855200767516,0.7619542275579111,-12.779964794195164,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,500.0,36.14391757812423,36.14391757812423,False,10,10,0,0.8736,91.49874901771544,0.3697573334068222,-15.348595831771464,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,500.0,36.14391757812423,36.14391757812423,False,10,10,0,0.8736,92.36580324172974,0.3792140054347632,-13.18360681438571,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,300.0,36.14391757812423,36.14391757812423,False,10,10,0,0.8736,80.36631631851196,0.2003095075009294,-23.569327113503736,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,300.0,36.14391757812423,36.14391757812423,False,10,10,0,0.8736,80.2490758895874,0.2030634535922712,-22.51852350722251,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,1000.0,2.8915134,36.1439175,False,10,10,0,0.8736,436.8067569732666,0.7467856673405205,-14.516292657907451,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,500.0,2.8915134,36.1439175,False,10,10,0,0.8736,250.1002447605133,0.3838476290170208,-12.12279555471136,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,500.0,2.8915134,36.1439175,False,10,10,0,0.8736,250.1733450889588,0.4016098527490083,-8.0563523926263,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,300.0,2.8915134,36.1439175,False,10,10,0,0.8736,175.44567942619324,0.2236524791323028,-14.66251559359632,Incomplete aspiration and dispense,No blowout before
Viscosity_std_1275,rLine1000,300.0,2.8915134,36.1439175,False,10,10,0,0.8736,175.5484127998352,0.2322057402731368,-11.398908625939862,Incomplete aspiration and dispense,Blowout before
Viscosity_std_1275,rLine1000,1000.0,36.1439175,2.8915134,False,10,10,0,0.8736,437.1205279827118,0.7613568106809532,-12.848350425715072,Incomplete aspiration,Blowout before
Viscosity_std_1275,rLine1000,1000.0,36.1439175,2.8915134,False,10,10,0,0.8736,436.90827083587646,0.7621290812779963,-12.759949487408855,Incomplete aspiration,No blowout before
