liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,284.7968182563782,0.8574826432977884,-1.245808672372626
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.2603259086609,0.8545975569163827,-1.5780770567335294
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.4670331478119,0.8543935609096167,-1.6015707808802546
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,284.88484597206116,0.8531550137256798,-1.744211248913987
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.24885630607605,0.8488710975835926,-2.237579455995322
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.42265820503235,0.858910615345151,-1.0813526033454974
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,284.9844346046448,0.8504010676343381,-2.061376524894837
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.4531111717224,0.8552095449366809,-1.5075958842933401
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.38796067237854,0.8579489198846822,-1.1921087314658196
Viscosity_std_505,rLine1000,1000,50,5,False,10,10,0,0.8683,283.79146933555603,0.854335276336255,-1.6082832734936099
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,175.00589179992676,0.4229420065994018,-2.5815947024296197
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.2526717185974,0.42489453980702,-2.131857697335013
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.39651918411255,0.4202463450814219,-3.202500269164595
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.97283339500427,0.4218928842788908,-2.8232444365102287
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.42694330215454,0.4266576481512123,-1.7257518942272625
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.45425009727478,0.4207709062416775,-3.081675402124259
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.36962866783142,0.4212808962585926,-2.964206781390619
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,174.91140389442444,0.4138496131549721,-4.675892397795205
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.32208633422852,0.4241659826399983,-2.299670012668826
Viscosity_std_505,rLine1000,500,50,5,False,10,10,0,0.8683,173.39262747764587,0.41715726269325015,-3.914024486179852
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.33849239349365,0.24888969939793237,-4.45326139278576
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.20324301719666,0.24534891156620722,-5.812541146989434
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.42470860481262,0.24776772136071903,-4.883979668809154
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,130.9905936717987,0.24482435040595163,-6.013915925389984
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.20279479026794,0.2516436454892742,-3.396043806182884
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.20369625091553,0.2545141607273394,-2.294076268824369
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.56736707687378,0.2431632400651423,-6.65160272365837
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.38297629356384,0.24357123207867437,-6.494977896013523
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.4301562309265,0.24734515820384648,-5.046198240298485
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.52221536636353,0.2505362385954013,-3.8211683383618156
Viscosity_std_505,rLine1000,300,50,5,False,10,10,0,0.8683,129.39653205871582,0.2496036854216136,-4.179167944407233
