Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts
2023-08-31 13:13:40.034656,408638,6.862879436681862,427052.4548790659,0.0,0.0,-0.1232942898031979,10.085957050323486
2023-08-31 13:13:40.234950,408640,6.862879436681862,427052.4548790659,0.2914228668087162,-0.07365632897335672,-0.07365632897335672,10.286250829696655
2023-08-31 13:13:40.435539,408661,6.862879436681862,427052.4548790659,3.3513629682997816,-0.07205510443191088,0.0016012245414458448,10.486840009689331
2023-08-31 13:13:40.635947,408681,6.862879436681862,427052.4548790659,6.265591636386489,-0.11368694254679212,-0.04163183811488125,10.68724799156189
2023-08-31 13:13:40.835562,408725,6.862879436681862,427052.4548790659,12.676894706176881,-0.16012245429055838,-0.046435511743766256,10.886862993240356
2023-08-31 13:13:41.036236,408704,6.862879436681862,427052.4548790659,9.616954604685816,-0.33305470492450695,-0.17293225063394857,11.087537050247192
2023-08-31 13:13:41.236600,408669,6.862879436681862,427052.4548790659,4.517054435534192,-0.47716491378605497,-0.14411020886154802,11.287901163101196
2023-08-31 13:13:41.437489,408696,6.862879436681862,427052.4548790659,8.451263137451406,-0.69973512524939,-0.222570211463335,11.488789796829224
2023-08-31 13:13:41.637717,408702,6.862879436681862,427052.4548790659,9.3255317378771,-0.9511273784855803,-0.2513922532361903,11.68901801109314
2023-08-31 13:13:41.837961,408729,6.862879436681862,427052.4548790659,13.259740439793859,-1.135268200920109,-0.18414082243452867,11.889261960983276
2023-08-31 13:13:42.038936,408722,6.862879436681862,427052.4548790659,12.239760405963807,-1.5243657648461522,-0.3890975639260432,12.090237140655518
2023-08-31 13:13:42.239272,408698,6.862879436681862,427052.4548790659,8.742686004259667,-2.152045785664086,-0.6276800208179338,12.290572881698608
2023-08-31 13:13:42.438881,408637,6.862879436681862,427052.4548790659,-0.14571143340390336,-2.842173563657525,-0.6901277779934389,12.490181922912598
2023-08-31 13:13:42.638669,408640,6.862879436681862,427052.4548790659,0.2914228668087162,-3.629976038764653,-0.787802475107128,12.689970016479492
2023-08-31 13:13:42.839478,408627,6.862879436681862,427052.4548790659,-1.6028257674474844,-4.515453210991382,-0.8854771722267287,12.8907790184021
2023-08-31 13:13:43.040169,408565,6.862879436681862,427052.4548790659,-10.636934638515868,-5.439359772246917,-0.923906561255535,13.091470003128052
2023-08-31 13:13:43.240517,408589,6.862879436681862,427052.4548790659,-7.139860236811728,-6.529793685965615,-1.090433913718698,13.291818141937256
2023-08-31 13:13:43.441195,408608,6.862879436681862,427052.4548790659,-4.371343002129834,-7.775546380345986,-1.2457526943803714,13.492496013641357
2023-08-31 13:13:43.641826,408612,6.862879436681862,427052.4548790659,-3.788497268512401,-9.075740709184174,-1.300194328838188,13.693127155303955
2023-08-31 13:13:43.842114,408565,6.862879436681862,427052.4548790659,-10.636934638515868,-10.580891779514332,-1.5051510703301574,13.893414974212646
2023-08-31 13:13:44.041998,408580,6.862879436681862,427052.4548790659,-8.451263137450951,-12.231754283250211,-1.6508625037358797,14.093299150466919
2023-08-31 13:13:44.243111,408615,6.862879436681862,427052.4548790659,-3.351362968299327,-14.055549037617766,-1.8237947543675546,14.294411897659302
2023-08-31 13:13:44.442893,408638,6.862879436681862,427052.4548790659,0.0,-15.840914402956969,-1.785365365339203,14.494194030761719
2023-08-31 13:13:44.643299,408640,6.862879436681862,427052.4548790659,0.2914228668087162,-17.770389977157265,-1.9294755742002963,14.694600105285645
