Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid
2023-09-14 14:07:44.543713,385374,6.862879436681862,243870.1210175352,0.0,0.0,0.05924530808260897,10.144570112228394,5.186519200939074
2023-09-14 14:07:44.739683,385435,6.862879436681862,243870.1210175352,8.888397437662206,0.16492612791626016,0.16492612791626016,10.340540170669556,5.185358590417081
2023-09-14 14:07:44.944548,385373,6.862879436681862,243870.1210175352,-0.1457114334043581,0.2658032741237548,0.10087714620749466,10.545405149459839,5.183905420698011
2023-09-14 14:07:45.138493,385393,6.862879436681862,243870.1210175352,2.768517234679166,0.24818980414784164,-0.017613469975913176,10.739349842071533,5.182259661363787
2023-09-14 14:07:45.340478,385355,6.862879436681862,243870.1210175352,-2.768517234682804,0.09767469711005106,-0.15051510703779059,10.941334962844849,5.180211355342635
2023-09-14 14:07:45.535978,385375,6.862879436681862,243870.1210175352,0.1457114334043581,-0.15692000520357396,-0.254594702313625,11.136835098266602,5.177840918297079
2023-09-14 14:07:45.742035,385364,6.862879436681862,243870.1210175352,-1.457114334043581,-0.43072940204729093,-0.27380939684371697,11.342891931533813,5.174847491829041
2023-09-14 14:07:45.944140,385354,6.862879436681862,243870.1210175352,-2.914228668087162,-0.8342379868554417,-0.40350858480815077,11.544996976852417,5.171320028744049
2023-09-14 14:07:46.148108,385396,6.862879436681862,243870.1210175352,3.2056515348922403,-1.290586981587694,-0.4563489947322523,11.74896502494812,5.167046597865465
2023-09-14 14:07:46.343986,385410,6.862879436681862,243870.1210175352,5.245611602553254,-1.9727086368657183,-0.6821216552780243,11.944843053817749,5.162134654222427
2023-09-14 14:07:46.540791,385377,6.862879436681862,243870.1210175352,0.4371343002130743,-2.9798788743464684,-1.00717023748075,12.141648054122925,5.156246098330939
2023-09-14 14:07:46.747668,385450,6.862879436681862,243870.1210175352,11.074068938727578,-4.055901767183968,-1.0760228928375,12.348525047302246,5.148822911407478
2023-09-14 14:07:46.946365,385418,6.862879436681862,243870.1210175352,6.411303069788119,-5.378513239618769,-1.3226114724348008,12.547221899032593,5.140267640294951
2023-09-14 14:07:47.137594,385381,6.862879436681862,243870.1210175352,1.0199800338268687,-7.18789697309694,-1.809383733478171,12.7384512424469,5.13045673813599
2023-09-14 14:07:47.340564,385415,6.862879436681862,243870.1210175352,5.974168769575044,-8.990875808402052,-1.8029788353051117,12.941421031951904,5.118021933846194
2023-09-14 14:07:47.551092,385368,6.862879436681862,243870.1210175352,-0.8742686004261486,-11.11730200139209,-2.1264261929900385,13.151948928833008,5.10248687020885
2023-09-14 14:07:47.751730,385382,6.862879436681862,243870.1210175352,1.1656914672312269,-13.751316374469752,-2.6340143730776617,13.3525869846344,5.084677569856922
2023-09-14 14:07:47.942468,385380,6.862879436681862,243870.1210175352,0.8742686004225106,-16.446177280173288,-2.6948609057035355,13.543325185775757,5.064492322163005
2023-09-14 14:07:48.140571,385326,6.862879436681862,243870.1210175352,-6.994148803409189,-19.305964313807635,-2.8597870336343476,13.741427898406982,5.039520715556364
2023-09-14 14:07:48.353071,385377,6.862879436681862,243870.1210175352,0.4371343002130743,-22.593278300380916,-3.287313986573281,13.953928232192993,5.007298149602093
2023-09-14 14:07:48.552901,385370,6.862879436681862,243870.1210175352,-0.5828457336174324,-26.01029147495501,-3.4170131745740946,14.15375804901123,4.970833745165464
2023-09-14 14:07:48.746612,385384,6.862879436681862,243870.1210175352,1.457114334039943,-29.80839609071336,-3.798104615758348,14.347469091415405,4.928651157310242
2023-09-14 14:07:48.953398,385395,6.862879436681862,243870.1210175352,3.059940101487882,-33.977984800440026,-4.169588709726668,14.55425500869751,4.8747342966833
2023-09-14 14:07:49.153354,385401,6.862879436681862,243870.1210175352,3.934208701914031,-38.36213759890961,-4.384152798469586,14.754210948944092,4.812152689407867
2023-09-14 14:07:49.340997,385410,6.862879436681862,243870.1210175352,5.245611602553254,-43.060130407789984,-4.697992808880372,14.941854238510132,4.742269784630253
2023-09-14 14:07:49.541441,385414,6.862879436681862,243870.1210175352,5.828457336170686,-47.95987750908171,-4.899747101291723,15.142297983169556,4.653396805040529
2023-09-14 14:07:49.752167,385388,6.862879436681862,243870.1210175352,2.0399600676573755,-53.2487221742922,-5.28884466521049,15.353024005889893,4.5410154738060555
2023-09-14 14:07:49.941622,385413,6.862879436681862,243870.1210175352,5.682745902766328,-58.845001951754966,-5.596279777462769,15.542479038238525,4.420145464143843
2023-09-14 14:07:50.153285,385387,6.862879436681862,243870.1210175352,1.8942486342530174,-64.56777846808473,-5.722776516329759,15.754142045974731,4.258454155810114
2023-09-14 14:07:50.342983,385358,6.862879436681862,243870.1210175352,-2.3313829344697297,-70.551554584923,-5.983776116838271,15.943840026855469,4.085044340697777
2023-09-14 14:07:50.543880,385350,6.862879436681862,243870.1210175352,-3.4970744017045945,-76.9596552056355,-6.408100620712503,16.144737005233765,3.866272558331275
2023-09-14 14:07:50.747288,385404,6.862879436681862,243870.1210175352,4.371343002127105,-83.53588440332896,-6.576229197693465,16.348145008087158,3.600850103501216
2023-09-14 14:07:50.946947,385352,6.862879436681862,243870.1210175352,-3.2056515348958783,-90.39713156969447,-6.8612471663655015,16.54780411720276,3.288927865101641
2023-09-14 14:07:51.153204,385318,6.862879436681862,243870.1210175352,-8.159840270644054,-97.40248894488832,-7.005357375193853,16.754060983657837,2.90268516349488
2023-09-14 14:07:51.354299,385372,6.862879436681862,243870.1210175352,-0.2914228668087162,-104.71368020779846,-7.3111912629101425,16.955155849456787,2.451214008631041
