Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid
2023-09-08 15:14:11.193133,380668,6.862879436681862,380308.1147869674,0.0,0.0,-0.11048449346042588,10.197275161743164,5.029550654269315
2023-09-08 15:14:11.393966,380676,6.862879436681862,380308.1147869674,1.1656914672346232,0.07205510443071006,0.07205510443071006,10.39810824394226,5.029468228721953
2023-09-08 15:14:11.593758,380593,6.862879436681862,380308.1147869674,-10.928357505324591,0.08806734985977016,0.0160122454290601,10.597899913787842,5.029363601350838
2023-09-08 15:14:11.794004,380715,6.862879436681862,380308.1147869674,6.848437370003403,0.0976746971171849,0.009607347257414744,10.79814600944519,5.029229838890842
2023-09-08 15:14:11.994475,380617,6.862879436681862,380308.1147869674,-7.431283103620721,0.0032024490858120203,-0.09447224803137289,10.998617172241211,5.029058954893344
2023-09-08 15:14:12.194172,380611,6.862879436681862,380308.1147869674,-8.305551704046692,-0.34746572581034485,-0.35066817489615687,11.19831395149231,5.028841812840369
2023-09-08 15:14:12.395145,380647,6.862879436681862,380308.1147869674,-3.059940101490888,-0.9046918667411461,-0.5572261409308013,11.399286985397339,5.0285629513302865
2023-09-08 15:14:12.595513,380642,6.862879436681862,380308.1147869674,-3.788497268512529,-1.8414082243403982,-0.9367163575992521,11.599655151367188,5.02820804435396
2023-09-08 15:14:12.795067,380683,6.862879436681862,380308.1147869674,2.185671501064917,-3.053535203319271,-1.2121269789788727,11.799208879470825,5.027757224175275
2023-09-08 15:14:12.996128,380693,6.862879436681862,380308.1147869674,3.6427858351081923,-4.590710764507783,-1.537175561188512,12.000270128250122,5.027177612098853
2023-09-08 15:14:13.196698,380669,6.862879436681862,380308.1147869674,0.14571143340432258,-6.435321437934007,-1.8446106734262244,12.20084023475647,5.026439388847052
2023-09-08 15:14:13.397391,380660,6.862879436681862,380308.1147869674,-1.1656914672346232,-8.624195388084715,-2.1888739501507075,12.401533126831055,5.025496468501387
2023-09-08 15:14:13.597310,380649,6.862879436681862,380308.1147869674,-2.7685172346822284,-11.163737513131572,-2.5395421250468573,12.601452112197876,5.024297972469526
2023-09-08 15:14:13.797904,380706,6.862879436681862,380308.1147869674,5.537034469364457,-14.085972303932657,-2.9222347908010846,12.802045822143555,5.022763608615833
2023-09-08 15:14:13.998478,380694,6.862879436681862,380308.1147869674,3.788497268512522,-17.416519353174444,-3.330547049241787,13.002620220184326,5.0208053038934395
2023-09-08 15:14:14.198456,380679,6.862879436681862,380308.1147869674,1.6028257674476052,-21.187403151715003,-3.7708837985405594,13.202598094940186,5.018314090540343
2023-09-08 15:14:14.398860,380672,6.862879436681862,380308.1147869674,0.5828457336173116,-25.46587513035637,-4.278471978641367,13.4030020236969,5.015128979856513
2023-09-08 15:14:14.599133,380710,6.862879436681862,380308.1147869674,6.1198802029817685,-30.043776098520908,-4.577900968164538,13.603275060653687,5.011067342900333
2023-09-08 15:14:14.799968,380707,6.862879436681862,380308.1147869674,5.6827459027687794,-35.001167283353865,-4.957391184832954,13.804110050201416,5.005868600003964
2023-09-08 15:14:15.000278,380670,6.862879436681862,380308.1147869674,0.29142286680865226,-40.53980297726123,-5.538635693907366,14.004420042037964,4.999250423395779
2023-09-08 15:14:15.200489,380718,6.862879436681862,380308.1147869674,7.285571670216392,-46.416297049721486,-5.8764940724602575,14.204631090164185,4.990810506542516
2023-09-08 15:14:15.400825,380681,6.862879436681862,380308.1147869674,1.8942486342562574,-52.83720746676932,-6.420910417047838,14.404967069625854,4.980035189984164
2023-09-08 15:14:15.600269,380656,6.862879436681862,380308.1147869674,-1.7485372008519349,-59.701657082201805,-6.864449615432478,14.604411125183105,4.9663548719478285
2023-09-08 15:14:15.801252,380720,6.862879436681862,380308.1147869674,7.576994537025044,-66.91677487253038,-7.215117790328577,14.805394172668457,4.948766278309108
2023-09-08 15:14:16.001921,380669,6.862879436681862,380308.1147869674,0.14571143340432258,-74.40089838606696,-7.484123513536577,15.006062984466553,4.926345730980529
2023-09-08 15:14:16.202049,380705,6.862879436681862,380308.1147869674,5.391323035960127,-82.35578191521748,-7.954883529150528,15.206191062927246,4.897813642208575
2023-09-08 15:14:16.402649,380707,6.862879436681862,380308.1147869674,5.6827459027687794,-90.43716218325751,-8.081380268040029,15.40679121017456,4.861321481862888
2023-09-08 15:14:16.602851,380669,6.862879436681862,380308.1147869674,0.14571143340432258,-98.74751756093293,-8.310355377675421,15.606993198394775,4.814850908164544
2023-09-08 15:14:16.803560,380698,6.862879436681862,380308.1147869674,4.371343002129834,-107.23080518924203,-8.4832876283091,15.80770206451416,4.755402389140954
2023-09-08 15:14:17.003472,380683,6.862879436681862,380308.1147869674,2.185671501064917,-115.83258343372611,-8.60177824448408,16.00761389732361,4.679863903949695
2023-09-08 15:14:17.204121,380689,6.862879436681862,380308.1147869674,3.0599401014908807,-124.48239841449731,-8.649814980771197,16.208263158798218,4.583147732518
2023-09-08 15:14:17.404125,380691,6.862879436681862,380308.1147869674,3.35136296829954,-133.409225241191,-8.926826826693699,16.4082670211792,4.460174577742464
2023-09-08 15:14:17.605094,380722,6.862879436681862,380308.1147869674,7.868417403833703,-142.42892309137318,-9.019697850182169,16.609236001968384,4.302532015509314
2023-09-08 15:14:17.804676,380708,6.862879436681862,380308.1147869674,5.828457336173109,-151.387774408925,-8.958851317551819,16.808818101882935,4.102889969189846
2023-09-08 15:14:18.005531,380683,6.862879436681862,380308.1147869674,2.185671501064917,-160.50034328259565,-9.112568873670654,17.00967288017273,3.8467173229635137
