Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts
2023-08-31 10:36:29.375481,378810,6.862879436681862,384796.2394957983,-853.2861540157438,-845.7283741732335,-0.1264967388893865,50.863253116607666
2023-08-31 10:36:29.568799,378827,6.862879436681862,384796.2394957983,-850.8090596478702,-845.8852941784381,-0.15692000520459715,51.0565710067749
2023-08-31 10:36:29.770180,378859,6.862879436681862,384796.2394957983,-846.1462937789317,-846.1302815335026,-0.2449873550644952,51.257951974868774
2023-08-31 10:36:29.980309,378807,6.862879436681862,384796.2394957983,-853.7232883159568,-846.2952076614221,-0.1649261279194434,51.46808099746704
2023-08-31 10:36:30.174589,378873,6.862879436681862,384796.2394957983,-844.1063337112711,-846.5978391000308,-0.3026314386087279,51.66236090660095
2023-08-31 10:36:30.376256,378819,6.862879436681862,384796.2394957983,-851.9747511151048,-846.8236117605805,-0.22577266054975098,51.864027976989746
2023-08-31 10:36:30.572243,378860,6.862879436681862,384796.2394957983,-846.0005823455274,-847.1246419746464,-0.3010302140658041,52.060014963150024
2023-08-31 10:36:30.778549,378838,6.862879436681862,384796.2394957983,-849.2062338804226,-847.2863656534797,-0.16172367883336847,52.2663209438324
2023-08-31 10:36:30.973586,378882,6.862879436681862,384796.2394957983,-842.7949308106322,-847.4913223949713,-0.20495674149162824,52.461357831954956
2023-08-31 10:36:31.180227,378839,6.862879436681862,384796.2394957983,-849.0605224470182,-847.681868115577,-0.19054572060565533,52.667999029159546
2023-08-31 10:36:31.385829,378818,6.862879436681862,384796.2394957983,-852.1204625485092,-847.923653021556,-0.24178490597898872,52.87360119819641
2023-08-31 10:36:31.574589,378856,6.862879436681862,384796.2394957983,-846.5834280791447,-848.0965852721895,-0.17293225063349382,53.062361001968384
2023-08-31 10:36:31.778036,378852,6.862879436681862,384796.2394957983,-847.166273812762,-848.3207567081961,-0.22417143600659983,53.26580786705017
2023-08-31 10:36:31.985785,378829,6.862879436681862,384796.2394957983,-850.5176367810616,-848.4440509979997,-0.12329428980365265,53.473556995391846
2023-08-31 10:36:32.173506,378837,6.862879436681862,384796.2394957983,-849.351945313827,-848.5609403896316,-0.11688939163184386,53.66127800941467
2023-08-31 10:36:32.376915,378838,6.862879436681862,384796.2394957983,-849.2062338804226,-848.693842026693,-0.13290163706142266,53.86468696594238
2023-08-31 10:36:32.578066,378866,6.862879436681862,384796.2394957983,-845.1263137451015,-848.8827865227555,-0.18894449606250419,54.06583786010742
2023-08-31 10:36:32.780284,378821,6.862879436681862,384796.2394957983,-851.6833282482962,-848.895596319099,-0.012809796343503876,54.26805591583252
2023-08-31 10:36:32.988981,378811,6.862879436681862,384796.2394957983,-853.1404425823395,-849.0204918334455,-0.12489551434646273,54.4767529964447
2023-08-31 10:36:33.185065,378790,6.862879436681862,384796.2394957983,-856.2003826838303,-849.0509150997606,-0.030423266315096953,54.672837018966675
2023-08-31 10:36:33.377545,378818,6.862879436681862,384796.2394957983,-852.1204625485092,-849.0493138752178,0.0016012245428100869,54.86531686782837
2023-08-31 10:36:33.580166,378822,6.862879436681862,384796.2394957983,-851.5376168148919,-849.2366571467377,-0.18734327151992147,55.06793785095215
2023-08-31 10:36:33.782805,378812,6.862879436681862,384796.2394957983,-852.9947311489351,-849.3663563347133,-0.12969918797557511,55.27057695388794
2023-08-31 10:36:33.990641,378833,6.862879436681862,384796.2394957983,-849.9347910474443,-849.367957559256,-0.0016012245426964,55.47841286659241
2023-08-31 10:36:34.184464,378868,6.862879436681862,384796.2394957983,-844.8348908782928,-849.3071110266253,0.06084653263064865,55.67223596572876
2023-08-31 10:36:34.383414,378901,6.862879436681862,384796.2394957983,-840.02641357595,-849.3055098020826,0.0016012245426964,55.87118601799011
2023-08-31 10:36:34.587256,378867,6.862879436681862,384796.2394957983,-844.9806023116971,-849.3375342929405,-0.03202449085790704,56.07502794265747
2023-08-31 10:36:34.781779,378814,6.862879436681862,384796.2394957983,-852.7033082821265,-849.388773478314,-0.05123918537344707,56.269551038742065
